,OG,dN_dS
2803,OG11088.out_yn00,0.2057
2804,OG9825.out_yn00,0.1098
2805,OG2344.out_yn00,0.3168
2806,OG2425.out_yn00,0.052
2807,OG7446.out_yn00,0.1168
2808,OG18144.out_yn00,0.3095
2809,OG7907.out_yn00,0.0636
2810,OG3848.out_yn00,0.4529
2811,OG4092.out_yn00,
2812,OG4412.out_yn00,
2813,OG12979.out_yn00,0.27495
2814,OG4402.out_yn00,0.1039
2815,OG4026.out_yn00,0.2243
2816,OG7645.out_yn00,0.0726
2817,OG8572.out_yn00,0.20425
2818,OG1578.out_yn00,0.1393
2819,OG17355.out_yn00,0.2271
2820,OG2765.out_yn00,0.092
2821,OG7560.out_yn00,0.209
2822,OG4754.out_yn00,0.1669
2823,OG11116.out_yn00,0.1671
2824,OG2597.out_yn00,0.31945
2825,OG3963.out_yn00,0.159
2826,OG13523.out_yn00,0.1873
2827,OG3960.out_yn00,0.3545
2828,OG7587.out_yn00,0.10439999999999999
2829,OG8406.out_yn00,0.2358
2830,OG12259.out_yn00,0.55105
2831,OG1714.out_yn00,0.0538
2832,OG16712.out_yn00,0.2177
2833,OG9299.out_yn00,0.312
2834,OG14050.out_yn00,0.35625
2835,OG12691.out_yn00,0.1841
2836,OG5839.out_yn00,0.0738
2837,OG3760.out_yn00,0.1199
2838,OG3379.out_yn00,0.3716
2839,OG6904.out_yn00,0.1856
2840,OG12914.out_yn00,0.26670000000000005
2841,OG7689.out_yn00,0.2125
2842,OG11027.out_yn00,0.1858
2843,OG9415.out_yn00,0.2847
2844,OG14708.out_yn00,0.13875
2845,OG18462.out_yn00,0.4724
2846,OG6923.out_yn00,0.0668
2847,OG11995.out_yn00,0.2248
2848,OG6545.out_yn00,0.10045000000000001
2849,OG2105.out_yn00,0.0501
2850,OG10690.out_yn00,0.2135
2851,OG6867.out_yn00,0.1499
2852,OG9929.out_yn00,0.14705000000000001
2853,OG3824.out_yn00,0.1039
2854,OG9669.out_yn00,0.2615
2855,OG15195.out_yn00,0.16454999999999997
2856,OG6258.out_yn00,0.3099
2857,OG7017.out_yn00,0.1709
2858,OG4055.out_yn00,0.196
2859,OG6586.out_yn00,0.20525
2860,OG12264.out_yn00,0.1729
2861,OG6401.out_yn00,0.3532
2862,OG10460.out_yn00,0.224
2863,OG1577.out_yn00,0.1203
2864,OG4563.out_yn00,0.2514
2865,OG16019.out_yn00,0.08929999999999999
2866,OG8700.out_yn00,0.19585
2867,OG10468.out_yn00,0.13915
2868,OG8599.out_yn00,0.3149
2869,OG10883.out_yn00,0.3041
2870,OG17068.out_yn00,0.1479
2871,OG10840.out_yn00,0.2275
2872,OG10180.out_yn00,0.2127
2873,OG4761.out_yn00,
2874,OG8164.out_yn00,0.1223
2875,OG1745.out_yn00,
2876,OG14910.out_yn00,0.14815
2877,OG3190.out_yn00,
2878,OG8353.out_yn00,0.40795000000000003
2879,OG15342.out_yn00,0.33745
2880,OG13162.out_yn00,0.1393
2881,OG10724.out_yn00,0.2405
2882,OG11080.out_yn00,0.2424
2883,OG8657.out_yn00,0.2542
2884,OG6799.out_yn00,0.0891
2885,OG2118.out_yn00,0.0356
2886,OG4863.out_yn00,
2887,OG4006.out_yn00,0.1594
2888,OG4733.out_yn00,0.1745
2889,OG10457.out_yn00,0.1445
2890,OG15583.out_yn00,0.30055
2891,OG11679.out_yn00,0.123
2892,OG6153.out_yn00,0.1732
2893,OG3631.out_yn00,0.0939
2894,OG18384.out_yn00,0.2064
2895,OG9128.out_yn00,0.045950000000000005
2896,OG7717.out_yn00,0.1234
2897,OG17293.out_yn00,0.1815
2898,OG5631.out_yn00,0.2225
2899,OG14690.out_yn00,0.167
2900,OG17392.out_yn00,0.1962
2901,OG9371.out_yn00,0.1737
2902,OG2493.out_yn00,0.1568
2903,OG15443.out_yn00,0.0935
2904,OG11659.out_yn00,0.1703
2905,OG12742.out_yn00,0.2242
2906,OG9737.out_yn00,0.16475
2907,OG3766.out_yn00,0.0989
2908,OG3209.out_yn00,0.1304
2909,OG13209.out_yn00,0.2251
2910,OG3026.out_yn00,0.12
2911,OG7503.out_yn00,0.2898
2912,OG1204.out_yn00,0.0832
2913,OG10315.out_yn00,0.14555
2914,OG7835.out_yn00,0.1715
2915,OG14897.out_yn00,0.146
2916,OG5073.out_yn00,0.2457
2917,OG11504.out_yn00,0.5458
2918,OG1683.out_yn00,0.0724
2919,OG1764.out_yn00,0.0978
2920,OG2718.out_yn00,0.111
2921,OG7217.out_yn00,0.1351
2922,OG3943.out_yn00,0.1527
2923,OG6370.out_yn00,0.34175
2924,OG11266.out_yn00,0.2329
2925,OG7928.out_yn00,0.1845
2926,OG12533.out_yn00,0.3435
2927,OG4577.out_yn00,0.1905
2928,OG5868.out_yn00,0.1819
2929,OG15237.out_yn00,0.3514
2930,OG1163.out_yn00,0.1856
2931,OG7155.out_yn00,0.12869999999999998
2932,OG1773.out_yn00,0.1031
2933,OG14224.out_yn00,0.3323
2934,OG16004.out_yn00,0.20675
2935,OG10203.out_yn00,0.2954
2936,OG3378.out_yn00,0.2529
2937,OG9231.out_yn00,0.1933
2938,OG1533.out_yn00,0.058
2939,OG1839.out_yn00,0.0465
2940,OG3944.out_yn00,0.3379
2941,OG3919.out_yn00,0.2054
2942,OG2368.out_yn00,
2943,OG14239.out_yn00,0.45589999999999997
2944,OG5590.out_yn00,0.1395
2945,OG10284.out_yn00,0.2098
2946,OG18701.out_yn00,0.3456
2947,OG11962.out_yn00,0.0877
2948,OG13851.out_yn00,0.2417
2949,OG9187.out_yn00,0.2624
2950,OG14903.out_yn00,0.12595
2951,OG4008.out_yn00,
2952,OG5990.out_yn00,
2953,OG14178.out_yn00,0.2615
2954,OG11927.out_yn00,0.452
2955,OG13332.out_yn00,0.25529999999999997
2956,OG14710.out_yn00,0.36245
2957,OG3903.out_yn00,
2958,OG9919.out_yn00,0.2093
2959,OG8582.out_yn00,0.3319
2960,OG8787.out_yn00,0.14739999999999998
2961,OG14679.out_yn00,0.09245
2962,OG1970.out_yn00,0.1157
2963,OG1517.out_yn00,0.0557
2964,OG11350.out_yn00,0.1957
2965,OG3787.out_yn00,0.1951
2966,OG14563.out_yn00,0.1965
2967,OG1392.out_yn00,0.1138
2968,OG14841.out_yn00,0.2566
2969,OG3505.out_yn00,0.1479
2970,OG13175.out_yn00,0.1554
2971,OG12410.out_yn00,0.3815
2972,OG7881.out_yn00,0.14875
2973,OG4469.out_yn00,0.0822
2974,OG18552.out_yn00,0.3226
2975,OG7979.out_yn00,0.2287
2976,OG12576.out_yn00,0.2006
2977,OG16118.out_yn00,0.1054
2978,OG5921.out_yn00,0.1106
2979,OG4330.out_yn00,
2980,OG7354.out_yn00,0.1857
2981,OG14588.out_yn00,0.1209
2982,OG16273.out_yn00,0.2227
2983,OG1981.out_yn00,0.1689
2984,OG18704.out_yn00,0.8127
2985,OG16668.out_yn00,0.0571
2986,OG12127.out_yn00,0.177
2987,OG8010.out_yn00,0.0847
2988,OG3401.out_yn00,
2989,OG3891.out_yn00,0.1565
2990,OG5877.out_yn00,0.122
2991,OG14355.out_yn00,0.40049999999999997
2992,OG11101.out_yn00,0.20400000000000001
2993,OG11858.out_yn00,0.3524
2994,OG5951.out_yn00,
2995,OG2712.out_yn00,0.1209
2996,OG4192.out_yn00,
2997,OG5730.out_yn00,
2998,OG3288.out_yn00,
2999,OG15931.out_yn00,0.172
3000,OG10252.out_yn00,0.1394
3001,OG16292.out_yn00,0.13885
3002,OG11904.out_yn00,0.1392
3003,OG13799.out_yn00,0.2965
3004,OG6439.out_yn00,0.1
3005,OG11711.out_yn00,0.156
3006,OG14525.out_yn00,0.124
3007,OG6497.out_yn00,0.1513
3008,OG2293.out_yn00,0.1124
3009,OG8881.out_yn00,0.1916
3010,OG4744.out_yn00,0.2211
3011,OG14416.out_yn00,0.16165
3012,OG3024.out_yn00,0.1235
3013,OG6655.out_yn00,0.16795
3014,OG4607.out_yn00,0.2893
3015,OG5092.out_yn00,
3016,OG8485.out_yn00,0.1993
3017,OG4816.out_yn00,0.1819
3018,OG2318.out_yn00,0.4717
3019,OG16035.out_yn00,0.198
3020,OG4260.out_yn00,0.1203
3021,OG2696.out_yn00,0.049
3022,OG15010.out_yn00,0.16695
3023,OG13028.out_yn00,0.1032
3024,OG7009.out_yn00,0.0867
3025,OG6512.out_yn00,0.1389
3026,OG6469.out_yn00,0.1635
3027,OG6550.out_yn00,0.1475
3028,OG2619.out_yn00,0.2102
3029,OG3707.out_yn00,0.2469
3030,OG6994.out_yn00,0.1182
3031,OG3644.out_yn00,
3032,OG6433.out_yn00,0.1096
3033,OG7105.out_yn00,0.1587
3034,OG8996.out_yn00,0.1769
3035,OG14437.out_yn00,0.13524999999999998
3036,OG7563.out_yn00,0.225
3037,OG6800.out_yn00,0.1839
3038,OG13290.out_yn00,0.4645
3039,OG3481.out_yn00,0.1273
3040,OG18175.out_yn00,0.1422
3041,OG3769.out_yn00,0.1409
3042,OG16020.out_yn00,0.1744
3043,OG9863.out_yn00,0.1782
3044,OG3596.out_yn00,0.1471
3045,OG15112.out_yn00,0.2486
3046,OG9577.out_yn00,0.36719999999999997
3047,OG1747.out_yn00,
3048,OG10920.out_yn00,0.2273
3049,OG6078.out_yn00,0.0996
3050,OG13508.out_yn00,0.565
3051,OG12116.out_yn00,0.3541
3052,OG14962.out_yn00,0.3452
3053,OG6289.out_yn00,
3054,OG14551.out_yn00,0.11845
3055,OG16076.out_yn00,0.13615
3056,OG12244.out_yn00,0.23804999999999998
3057,OG5521.out_yn00,0.2013
3058,OG18698.out_yn00,1.0572
3059,OG2989.out_yn00,0.0593
3060,OG5790.out_yn00,0.2823
3061,OG10290.out_yn00,0.1619
3062,OG16347.out_yn00,0.21889999999999998
3063,OG13928.out_yn00,0.072
3064,OG6491.out_yn00,0.2108
3065,OG6547.out_yn00,0.2197
3066,OG11849.out_yn00,0.13
3067,OG13875.out_yn00,0.3843
3068,OG5779.out_yn00,
3069,OG6575.out_yn00,0.22705
3070,OG11091.out_yn00,0.1289
3071,OG10877.out_yn00,0.1865
3072,OG15385.out_yn00,0.1517
3073,OG13541.out_yn00,0.10785
3074,OG15727.out_yn00,0.15475
3075,OG13964.out_yn00,0.1773
3076,OG16152.out_yn00,0.2188
3077,OG14304.out_yn00,0.19174999999999998
3078,OG18541.out_yn00,0.1375
3079,OG4526.out_yn00,
3080,OG11678.out_yn00,0.2154
3081,OG10512.out_yn00,0.10355
3082,OG6254.out_yn00,0.1778
3083,OG13092.out_yn00,0.1387
3084,OG8111.out_yn00,0.3554
3085,OG7763.out_yn00,0.29685
3086,OG9972.out_yn00,0.3322
3087,OG12205.out_yn00,0.30515000000000003
3088,OG5612.out_yn00,0.1311
3089,OG15742.out_yn00,0.1482
3090,OG9977.out_yn00,0.22
3091,OG14278.out_yn00,0.3305
3092,OG12215.out_yn00,0.15865
3093,OG7350.out_yn00,0.2249
3094,OG8471.out_yn00,0.1524
3095,OG8603.out_yn00,0.2301
3096,OG1352.out_yn00,0.1849
3097,OG16948.out_yn00,0.5715
3098,OG9738.out_yn00,0.0796
3099,OG4418.out_yn00,0.1249
3100,OG7167.out_yn00,0.2905
3101,OG12974.out_yn00,0.3811
3102,OG9287.out_yn00,0.1555
3103,OG8350.out_yn00,0.2076
3104,OG7783.out_yn00,0.1279
3105,OG15861.out_yn00,0.25205
3106,OG10658.out_yn00,0.2599
3107,OG8566.out_yn00,0.3375
3108,OG15933.out_yn00,0.2546
3109,OG17838.out_yn00,0.0929
3110,OG13118.out_yn00,0.274
3111,OG2348.out_yn00,0.0687
3112,OG6373.out_yn00,0.1579
3113,OG9030.out_yn00,0.2301
3114,OG1656.out_yn00,0.0316
3115,OG5443.out_yn00,0.21055000000000001
3116,OG16294.out_yn00,0.1755
3117,OG8141.out_yn00,0.14265
3118,OG2735.out_yn00,0.0637
3119,OG8921.out_yn00,0.199
3120,OG1228.out_yn00,0.1463
3121,OG6802.out_yn00,0.09434999999999999
3122,OG10725.out_yn00,0.34040000000000004
3123,OG11156.out_yn00,0.2363
3124,OG7523.out_yn00,0.1805
3125,OG5384.out_yn00,0.1278
3126,OG1455.out_yn00,
3127,OG11999.out_yn00,0.2448
3128,OG8870.out_yn00,0.1125
3129,OG6191.out_yn00,0.1336
3130,OG4937.out_yn00,
3131,OG13185.out_yn00,0.0411
3132,OG16008.out_yn00,0.2197
3133,OG3753.out_yn00,0.21425
3134,OG14652.out_yn00,0.3833
3135,OG8356.out_yn00,0.1784
3136,OG14537.out_yn00,0.19715
3137,OG15945.out_yn00,0.2507
3138,OG6646.out_yn00,0.0897
3139,OG3192.out_yn00,0.134
3140,OG7156.out_yn00,0.1053
3141,OG16115.out_yn00,0.22375
3142,OG3449.out_yn00,0.1769
3143,OG7275.out_yn00,0.2608
3144,OG17229.out_yn00,0.1923
3145,OG12663.out_yn00,0.15335
3146,OG9616.out_yn00,0.12010000000000001
3147,OG10766.out_yn00,0.1717
3148,OG2154.out_yn00,
3149,OG1979.out_yn00,0.0817
3150,OG8623.out_yn00,0.106
3151,OG5234.out_yn00,0.2041
3152,OG9091.out_yn00,0.15415
3153,OG9150.out_yn00,0.1817
3154,OG11424.out_yn00,0.1434
3155,OG10896.out_yn00,0.1917
3156,OG7478.out_yn00,0.20775
3157,OG10347.out_yn00,0.13145
3158,OG9914.out_yn00,0.30710000000000004
3159,OG13163.out_yn00,0.1597
3160,OG9295.out_yn00,0.1944
3161,OG16230.out_yn00,0.0612
3162,OG6029.out_yn00,0.3132
3163,OG7972.out_yn00,0.3679
3164,OG1987.out_yn00,0.0512
3165,OG5177.out_yn00,0.139
3166,OG14675.out_yn00,0.14675
3167,OG3664.out_yn00,0.1427
3168,OG12965.out_yn00,0.139
3169,OG5885.out_yn00,0.2813
3170,OG14523.out_yn00,0.27659999999999996
3171,OG3600.out_yn00,0.1463
3172,OG8578.out_yn00,0.4639
3173,OG11955.out_yn00,0.3792
3174,OG2526.out_yn00,0.1327
3175,OG1772.out_yn00,0.0717
3176,OG13039.out_yn00,0.239
3177,OG11941.out_yn00,0.1881
3178,OG7117.out_yn00,0.2218
3179,OG3351.out_yn00,0.1569
3180,OG9280.out_yn00,
3181,OG1350.out_yn00,
3182,OG2304.out_yn00,0.0475
3183,OG12635.out_yn00,0.125
3184,OG4413.out_yn00,0.1228
3185,OG5808.out_yn00,0.2292
3186,OG8896.out_yn00,0.24355
3187,OG6625.out_yn00,0.1913
3188,OG17865.out_yn00,0.1604
3189,OG5012.out_yn00,0.2385
3190,OG1591.out_yn00,0.0433
3191,OG8628.out_yn00,0.2113
3192,OG1347.out_yn00,0.0964
3193,OG14370.out_yn00,0.244
3194,OG5417.out_yn00,0.5994
3195,OG3958.out_yn00,0.2576
3196,OG6730.out_yn00,0.2476
3197,OG4231.out_yn00,
3198,OG8476.out_yn00,0.2142
3199,OG2745.out_yn00,0.339
3200,OG13170.out_yn00,0.1556
3201,OG8844.out_yn00,0.2194
3202,OG16385.out_yn00,0.18595
3203,OG15804.out_yn00,0.11835
3204,OG4440.out_yn00,0.0796
3205,OG15588.out_yn00,0.6077
3206,OG4865.out_yn00,0.1258
3207,OG9562.out_yn00,
3208,OG2400.out_yn00,
3209,OG7109.out_yn00,0.1346
3210,OG5418.out_yn00,0.2728
3211,OG17568.out_yn00,0.267
3212,OG4405.out_yn00,0.1419
3213,OG4817.out_yn00,0.291
3214,OG3446.out_yn00,0.2037
3215,OG2074.out_yn00,0.0824
3216,OG11294.out_yn00,0.3524
3217,OG4125.out_yn00,0.1189
3218,OG13638.out_yn00,0.0976
3219,OG6351.out_yn00,0.1374
3220,OG4520.out_yn00,0.1513
3221,OG17253.out_yn00,0.1937
3222,OG10755.out_yn00,0.312
3223,OG14849.out_yn00,0.1633
3224,OG4634.out_yn00,
3225,OG14504.out_yn00,0.1344
3226,OG13616.out_yn00,0.2093
3227,OG1883.out_yn00,0.0643
3228,OG4727.out_yn00,0.1758
3229,OG15456.out_yn00,0.152
3230,OG2029.out_yn00,
3231,OG2875.out_yn00,
3232,OG18399.out_yn00,0.2733
3233,OG7411.out_yn00,0.1728
3234,OG9894.out_yn00,0.1964
3235,OG8409.out_yn00,0.2437
3236,OG16937.out_yn00,0.17704999999999999
3237,OG11413.out_yn00,0.3712
3238,OG11760.out_yn00,0.2479
3239,OG1751.out_yn00,0.0958
3240,OG18425.out_yn00,0.3734
3241,OG10368.out_yn00,0.32685
3242,OG11980.out_yn00,0.3165
3243,OG16716.out_yn00,0.18009999999999998
3244,OG8499.out_yn00,0.1659
3245,OG1254.out_yn00,0.0807
3246,OG17222.out_yn00,0.1741
3247,OG1242.out_yn00,0.0883
3248,OG2888.out_yn00,
3249,OG5756.out_yn00,0.15525
3250,OG2502.out_yn00,0.023
3251,OG8924.out_yn00,0.3495
3252,OG3907.out_yn00,0.0904
3253,OG12984.out_yn00,0.3335
3254,OG16361.out_yn00,0.26170000000000004
3255,OG8550.out_yn00,0.20079999999999998
3256,OG14192.out_yn00,0.3159
3257,OG9499.out_yn00,0.15760000000000002
3258,OG10696.out_yn00,0.1879
3259,OG1565.out_yn00,0.0786
3260,OG8720.out_yn00,0.083
3261,OG10878.out_yn00,0.1594
3262,OG13152.out_yn00,0.2653
3263,OG18334.out_yn00,0.2332
3264,OG10819.out_yn00,0.1736
3265,OG8371.out_yn00,0.52005
3266,OG1850.out_yn00,0.093
3267,OG8813.out_yn00,0.1132
3268,OG2789.out_yn00,0.1829
3269,OG6308.out_yn00,0.2463
3270,OG13046.out_yn00,0.3269
3271,OG6527.out_yn00,0.17875
3272,OG1788.out_yn00,0.0656
3273,OG11162.out_yn00,0.15485
3274,OG6676.out_yn00,0.318
3275,OG11177.out_yn00,0.4017
3276,OG6096.out_yn00,0.1083
3277,OG9169.out_yn00,0.1003
3278,OG13271.out_yn00,0.3008
3279,OG2755.out_yn00,
3280,OG11127.out_yn00,0.1212
3281,OG13213.out_yn00,0.1486
3282,OG10964.out_yn00,0.2064
3283,OG14622.out_yn00,0.19125
3284,OG1406.out_yn00,0.1418
3285,OG4504.out_yn00,0.1822
3286,OG14555.out_yn00,0.09885
3287,OG2717.out_yn00,0.0824
3288,OG8621.out_yn00,0.1196
3289,OG14581.out_yn00,0.19495
3290,OG4417.out_yn00,
3291,OG6431.out_yn00,0.1459
3292,OG3110.out_yn00,0.0829
3293,OG10421.out_yn00,0.33175
3294,OG18245.out_yn00,0.1547
3295,OG9325.out_yn00,0.2217
3296,OG9705.out_yn00,0.1522
3297,OG9663.out_yn00,0.1859
3298,OG15723.out_yn00,0.07575
3299,OG18426.out_yn00,0.3675
3300,OG3651.out_yn00,0.0892
3301,OG4912.out_yn00,0.1142
3302,OG8798.out_yn00,0.2301
3303,OG12384.out_yn00,0.18275000000000002
3304,OG5991.out_yn00,0.2021
3305,OG9068.out_yn00,0.1011
3306,OG4127.out_yn00,0.1475
3307,OG15628.out_yn00,0.1181
3308,OG11667.out_yn00,0.1513
3309,OG15416.out_yn00,0.08979999999999999
3310,OG6934.out_yn00,0.18035
3311,OG12328.out_yn00,0.2348
3312,OG9827.out_yn00,0.2567
3313,OG5819.out_yn00,0.1661
3314,OG2884.out_yn00,0.1662
3315,OG16590.out_yn00,0.24969999999999998
3316,OG16556.out_yn00,0.2038
3317,OG6683.out_yn00,0.1225
3318,OG4054.out_yn00,0.178
3319,OG6002.out_yn00,0.11405
3320,OG16120.out_yn00,0.2369
3321,OG15001.out_yn00,0.23904999999999998
3322,OG15732.out_yn00,0.2338
3323,OG9756.out_yn00,0.2098
3324,OG4360.out_yn00,0.2101
3325,OG12722.out_yn00,0.1784
3326,OG12218.out_yn00,0.13355
3327,OG15575.out_yn00,0.1495
3328,OG9116.out_yn00,0.1318
3329,OG11934.out_yn00,0.22385
3330,OG3434.out_yn00,0.2884
3331,OG17233.out_yn00,0.1612
3332,OG6640.out_yn00,0.1072
3333,OG9508.out_yn00,0.2312
3334,OG2041.out_yn00,
3335,OG3601.out_yn00,
3336,OG6176.out_yn00,
3337,OG17907.out_yn00,0.2821
3338,OG7291.out_yn00,0.1489
3339,OG11665.out_yn00,0.2411
3340,OG6505.out_yn00,0.11624999999999999
3341,OG9890.out_yn00,0.15805
3342,OG16786.out_yn00,0.23485
3343,OG8484.out_yn00,0.1647
3344,OG4207.out_yn00,0.2022
3345,OG12265.out_yn00,0.1789
3346,OG14503.out_yn00,0.2005
3347,OG3621.out_yn00,0.1682
3348,OG15954.out_yn00,0.126
3349,OG5404.out_yn00,0.0912
3350,OG4277.out_yn00,
3351,OG8555.out_yn00,0.1295
3352,OG11133.out_yn00,0.13190000000000002
3353,OG10408.out_yn00,0.2701
3354,OG8027.out_yn00,0.22
3355,OG9034.out_yn00,0.3899
3356,OG10918.out_yn00,0.4343
3357,OG17091.out_yn00,0.1669
3358,OG13817.out_yn00,0.3477
3359,OG16644.out_yn00,0.2113
3360,OG11957.out_yn00,0.26405
3361,OG5112.out_yn00,0.1337
3362,OG9550.out_yn00,0.1039
3363,OG16258.out_yn00,0.4603
3364,OG16646.out_yn00,0.30600000000000005
3365,OG13344.out_yn00,0.3905
3366,OG13731.out_yn00,0.2403
3367,OG3448.out_yn00,0.1253
3368,OG3970.out_yn00,0.0839
3369,OG7475.out_yn00,0.21284999999999998
3370,OG13013.out_yn00,0.4301
3371,OG5342.out_yn00,0.21505000000000002
3372,OG6900.out_yn00,0.1215
3373,OG4343.out_yn00,0.2935
3374,OG6165.out_yn00,0.26
3375,OG7666.out_yn00,0.2068
3376,OG14478.out_yn00,0.15365
3377,OG6702.out_yn00,0.2663
3378,OG5158.out_yn00,0.0576
3379,OG4974.out_yn00,0.0541
3380,OG10811.out_yn00,0.12054999999999999
3381,OG13533.out_yn00,0.1171
3382,OG7669.out_yn00,0.1241
3383,OG1541.out_yn00,0.071
3384,OG10076.out_yn00,0.1473
3385,OG18398.out_yn00,0.4606
3386,OG9826.out_yn00,0.1351
3387,OG10722.out_yn00,
3388,OG15814.out_yn00,0.16115000000000002
3389,OG14174.out_yn00,0.1154
3390,OG4728.out_yn00,0.0902
3391,OG14458.out_yn00,0.2258
3392,OG10109.out_yn00,0.2582
3393,OG12754.out_yn00,0.1632
3394,OG1778.out_yn00,0.0654
3395,OG3307.out_yn00,0.1645
3396,OG7654.out_yn00,0.0875
3397,OG2676.out_yn00,0.1292
3398,OG4152.out_yn00,
3399,OG16220.out_yn00,0.3064
3400,OG2371.out_yn00,0.1086
3401,OG15517.out_yn00,0.18995
3402,OG3588.out_yn00,
3403,OG5635.out_yn00,0.1045
3404,OG10838.out_yn00,
3405,OG13312.out_yn00,0.1853
3406,OG6462.out_yn00,0.1533
3407,OG5531.out_yn00,0.2832
3408,OG12571.out_yn00,0.21355000000000002
3409,OG5685.out_yn00,0.1392
3410,OG12941.out_yn00,0.4837
3411,OG11832.out_yn00,0.2243
3412,OG14373.out_yn00,0.1503
3413,OG12041.out_yn00,0.296
3414,OG2814.out_yn00,0.2158
3415,OG2079.out_yn00,0.0693
3416,OG12475.out_yn00,0.5642
3417,OG8561.out_yn00,0.09715
3418,OG6012.out_yn00,0.1885
3419,OG3895.out_yn00,
3420,OG11281.out_yn00,0.2234
3421,OG12762.out_yn00,0.1603
3422,OG1986.out_yn00,0.105
3423,OG9571.out_yn00,0.12605
3424,OG4294.out_yn00,
3425,OG2430.out_yn00,0.1181
3426,OG6501.out_yn00,0.1241
3427,OG6386.out_yn00,0.1686
3428,OG16884.out_yn00,0.7120500000000001
3429,OG7096.out_yn00,0.2135
3430,OG13088.out_yn00,0.1805
3431,OG3747.out_yn00,
3432,OG3686.out_yn00,0.1395
3433,OG9134.out_yn00,0.15605000000000002
3434,OG2018.out_yn00,0.0422
3435,OG16012.out_yn00,0.22285
3436,OG4372.out_yn00,0.0674
3437,OG15318.out_yn00,0.2484
3438,OG16966.out_yn00,0.6457
3439,OG15281.out_yn00,0.22139999999999999
3440,OG1612.out_yn00,0.0563
3441,OG6629.out_yn00,0.1798
3442,OG10748.out_yn00,0.188
3443,OG18422.out_yn00,0.1705
3444,OG6301.out_yn00,0.1007
3445,OG6333.out_yn00,0.2407
3446,OG7220.out_yn00,0.2472
3447,OG15083.out_yn00,0.252
3448,OG16756.out_yn00,0.26225
3449,OG8806.out_yn00,0.20274999999999999
3450,OG11334.out_yn00,0.21705000000000002
3451,OG5689.out_yn00,0.142
3452,OG1710.out_yn00,
3453,OG15302.out_yn00,0.1899
3454,OG9566.out_yn00,0.1859
3455,OG9644.out_yn00,0.1346
3456,OG2173.out_yn00,0.1344
3457,OG18553.out_yn00,0.3355
3458,OG3846.out_yn00,0.0809
3459,OG2100.out_yn00,0.1066
3460,OG8399.out_yn00,0.1465
3461,OG4881.out_yn00,0.1156
3462,OG11890.out_yn00,0.3052
3463,OG13829.out_yn00,0.2291
3464,OG9441.out_yn00,0.13885
3465,OG15514.out_yn00,0.22565000000000002
3466,OG6877.out_yn00,0.1108
3467,OG5931.out_yn00,0.1077
3468,OG11441.out_yn00,0.31025
3469,OG8882.out_yn00,0.1271
3470,OG13751.out_yn00,0.1134
3471,OG4690.out_yn00,0.1653
3472,OG16965.out_yn00,0.37065000000000003
3473,OG12342.out_yn00,0.2108
3474,OG11131.out_yn00,0.19545
3475,OG7121.out_yn00,0.1974
3476,OG6918.out_yn00,0.18325
3477,OG12731.out_yn00,99.0
3478,OG4956.out_yn00,
3479,OG13881.out_yn00,0.2629
3480,OG14407.out_yn00,0.1496
3481,OG7191.out_yn00,0.2053
3482,OG15965.out_yn00,0.3358
3483,OG15448.out_yn00,0.2032
3484,OG7599.out_yn00,0.17659999999999998
3485,OG8234.out_yn00,0.1726
3486,OG16699.out_yn00,0.2138
3487,OG7435.out_yn00,0.194
3488,OG3185.out_yn00,0.0672
3489,OG2951.out_yn00,0.169
3490,OG10546.out_yn00,0.2237
3491,OG3217.out_yn00,0.1431
3492,OG6972.out_yn00,0.1084
3493,OG3611.out_yn00,
3494,OG12324.out_yn00,0.23435
3495,OG15066.out_yn00,0.2404
3496,OG18412.out_yn00,0.2713
3497,OG11694.out_yn00,0.3701
3498,OG16365.out_yn00,0.1099
3499,OG2012.out_yn00,
3500,OG7821.out_yn00,0.16135
3501,OG8448.out_yn00,0.12125
3502,OG3540.out_yn00,0.1183
3503,OG3251.out_yn00,
3504,OG9010.out_yn00,0.1711
3505,OG8014.out_yn00,0.16365000000000002
3506,OG4986.out_yn00,0.1948
3507,OG1291.out_yn00,0.2117
3508,OG1500.out_yn00,0.0595
3509,OG9144.out_yn00,0.0824
3510,OG9803.out_yn00,0.1616
3511,OG1158.out_yn00,0.0823
3512,OG6132.out_yn00,0.3757
3513,OG13160.out_yn00,0.1732
3514,OG12302.out_yn00,0.39995
3515,OG16255.out_yn00,0.1172
3516,OG3741.out_yn00,
3517,OG5069.out_yn00,0.1297
3518,OG5952.out_yn00,
3519,OG3492.out_yn00,0.0422
3520,OG14541.out_yn00,0.2821
3521,OG5205.out_yn00,
3522,OG1394.out_yn00,0.0876
3523,OG10282.out_yn00,0.1914
3524,OG1413.out_yn00,0.1042
3525,OG6599.out_yn00,0.2755
3526,OG1814.out_yn00,0.0773
3527,OG2750.out_yn00,0.1226
3528,OG14267.out_yn00,0.3556
3529,OG8290.out_yn00,0.1307
3530,OG17428.out_yn00,0.2838
3531,OG2124.out_yn00,0.1165
3532,OG7392.out_yn00,0.1805
3533,OG15556.out_yn00,0.179
3534,OG13108.out_yn00,0.1548
3535,OG7638.out_yn00,0.2697
3536,OG10533.out_yn00,0.2694
3537,OG7817.out_yn00,0.2058
3538,OG4596.out_yn00,0.0969
3539,OG14049.out_yn00,0.2029
3540,OG5739.out_yn00,0.0953
3541,OG11859.out_yn00,0.1932
3542,OG4156.out_yn00,
