,OG,dN_dS
777,OG2842.out_yn00,0.1283
778,OG2626.out_yn00,0.2356
779,OG3036.out_yn00,0.07
780,OG4715.out_yn00,0.1566
781,OG1935.out_yn00,0.0757
782,OG3457.out_yn00,0.1202
783,OG1362.out_yn00,0.0854
784,OG3165.out_yn00,0.1951
785,OG2064.out_yn00,0.088
786,OG2097.out_yn00,0.1706
787,OG4028.out_yn00,0.1103
788,OG1371.out_yn00,0.0706
789,OG6485.out_yn00,0.1178
790,OG2385.out_yn00,0.3279
791,OG2673.out_yn00,0.1215
792,OG1639.out_yn00,0.2058
793,OG3589.out_yn00,0.1452
794,OG2522.out_yn00,0.0549
795,OG1497.out_yn00,0.0738
796,OG4091.out_yn00,0.2329
797,OG1776.out_yn00,0.0353
798,OG7664.out_yn00,0.22675
799,OG16236.out_yn00,0.1683
800,OG3933.out_yn00,0.321
801,OG1366.out_yn00,0.0918
802,OG6824.out_yn00,0.2807
803,OG1537.out_yn00,0.0499
804,OG5365.out_yn00,0.0424
805,OG3952.out_yn00,0.1438
806,OG3982.out_yn00,0.1132
807,OG1464.out_yn00,0.0925
808,OG5095.out_yn00,0.236
809,OG7872.out_yn00,0.2371
810,OG2684.out_yn00,0.0858
811,OG3727.out_yn00,0.2286
812,OG1590.out_yn00,0.1376
813,OG3994.out_yn00,0.0841
814,OG1958.out_yn00,0.3261
815,OG3862.out_yn00,0.346
816,OG17673.out_yn00,0.2822
817,OG1952.out_yn00,0.0778
818,OG2325.out_yn00,0.1125
819,OG5126.out_yn00,0.17685
820,OG2822.out_yn00,0.0742
821,OG2796.out_yn00,0.298
822,OG1869.out_yn00,0.0828
823,OG1684.out_yn00,0.13674999999999998
824,OG3808.out_yn00,0.1764
825,OG1439.out_yn00,0.1108
826,OG3059.out_yn00,0.1845
827,OG3127.out_yn00,0.1231
828,OG2548.out_yn00,0.1657
829,OG4371.out_yn00,0.1513
830,OG3423.out_yn00,0.0847
831,OG1390.out_yn00,0.1155
832,OG17663.out_yn00,0.5196
833,OG2489.out_yn00,0.2133
834,OG1380.out_yn00,0.1038
835,OG3639.out_yn00,0.156
836,OG6490.out_yn00,0.0914
837,OG2442.out_yn00,0.0497
838,OG17664.out_yn00,0.1128
839,OG3607.out_yn00,0.254
840,OG6836.out_yn00,0.2697
841,OG2208.out_yn00,0.1297
842,OG2076.out_yn00,0.0897
843,OG1911.out_yn00,0.0661
844,OG3942.out_yn00,0.1256
845,OG16234.out_yn00,0.12705
846,OG2393.out_yn00,0.1193
847,OG4280.out_yn00,0.1827
848,OG17577.out_yn00,0.1995
849,OG6520.out_yn00,0.29
850,OG2241.out_yn00,0.0816
851,OG4700.out_yn00,0.3688
852,OG3042.out_yn00,0.1432
853,OG4204.out_yn00,0.1416
854,OG1895.out_yn00,0.1051
855,OG1386.out_yn00,0.0911
856,OG6581.out_yn00,0.1789
857,OG3166.out_yn00,0.1989
858,OG2153.out_yn00,0.1216
859,OG6587.out_yn00,0.1743
860,OG3560.out_yn00,0.1502
861,OG1468.out_yn00,0.1274
862,OG5845.out_yn00,0.15455
863,OG2320.out_yn00,0.0999
864,OG3352.out_yn00,0.0857
865,OG2943.out_yn00,0.1714
866,OG3208.out_yn00,0.1655
867,OG3675.out_yn00,0.129
868,OG3163.out_yn00,0.2191
869,OG6471.out_yn00,0.22794999999999999
870,OG2054.out_yn00,0.0606
871,OG4111.out_yn00,0.2019
872,OG2938.out_yn00,0.1659
873,OG2302.out_yn00,0.1898
874,OG2229.out_yn00,0.088
875,OG1702.out_yn00,0.1176
876,OG1569.out_yn00,0.073
877,OG4107.out_yn00,0.3104
878,OG4212.out_yn00,0.1902
879,OG6598.out_yn00,0.04815
880,OG1157.out_yn00,0.088
881,OG1927.out_yn00,0.0657
882,OG2835.out_yn00,0.0937
883,OG2496.out_yn00,0.1311
884,OG14453.out_yn00,0.09405
885,OG1946.out_yn00,0.092
886,OG2159.out_yn00,0.1119
887,OG4427.out_yn00,0.1172
888,OG6763.out_yn00,0.1732
889,OG2344.out_yn00,0.3168
890,OG2425.out_yn00,0.052
891,OG3848.out_yn00,0.4529
892,OG4026.out_yn00,0.2243
893,OG1578.out_yn00,0.1393
894,OG2765.out_yn00,0.092
895,OG4754.out_yn00,0.1669
896,OG2597.out_yn00,0.31945
897,OG3963.out_yn00,0.159
898,OG13523.out_yn00,0.1873
899,OG3960.out_yn00,0.3545
900,OG1714.out_yn00,0.0538
901,OG3760.out_yn00,0.1199
902,OG3379.out_yn00,0.3716
903,OG6545.out_yn00,0.10045000000000001
904,OG2105.out_yn00,0.0501
905,OG3824.out_yn00,0.1039
906,OG4055.out_yn00,0.196
907,OG6586.out_yn00,0.20525
908,OG1577.out_yn00,0.1203
909,OG8599.out_yn00,0.3149
910,OG17068.out_yn00,0.1479
911,OG14910.out_yn00,0.14815
912,OG3190.out_yn00,0.0925
913,OG8657.out_yn00,0.2542
914,OG6799.out_yn00,0.0891
915,OG2118.out_yn00,0.0356
916,OG4006.out_yn00,0.1594
917,OG4733.out_yn00,0.1745
918,OG3631.out_yn00,0.0939
919,OG2493.out_yn00,0.1568
920,OG3766.out_yn00,0.0989
921,OG3209.out_yn00,0.1304
922,OG3026.out_yn00,0.12
923,OG1204.out_yn00,0.0832
924,OG1683.out_yn00,0.0724
925,OG1764.out_yn00,0.0978
926,OG2718.out_yn00,0.111
927,OG7217.out_yn00,0.1351
928,OG3943.out_yn00,0.1527
929,OG5868.out_yn00,0.1819
930,OG1163.out_yn00,0.1856
931,OG7155.out_yn00,0.12869999999999998
932,OG1773.out_yn00,0.1031
933,OG3378.out_yn00,0.2529
934,OG1533.out_yn00,0.058
935,OG1839.out_yn00,0.0465
936,OG3944.out_yn00,0.3379
937,OG3919.out_yn00,0.2054
938,OG5590.out_yn00,0.1395
939,OG4008.out_yn00,0.133
940,OG3903.out_yn00,0.2366
941,OG8787.out_yn00,0.14739999999999998
942,OG1970.out_yn00,0.1157
943,OG1517.out_yn00,0.0557
944,OG3787.out_yn00,0.1951
945,OG1392.out_yn00,0.1138
946,OG3505.out_yn00,0.1479
947,OG7881.out_yn00,0.14875
948,OG4330.out_yn00,0.1413
949,OG1981.out_yn00,0.1689
950,OG3891.out_yn00,0.1565
951,OG11858.out_yn00,0.3524
952,OG2712.out_yn00,0.1209
953,OG3288.out_yn00,0.2211
954,OG6439.out_yn00,0.1
955,OG6497.out_yn00,0.1513
956,OG2293.out_yn00,0.1124
957,OG4744.out_yn00,0.2211
958,OG3024.out_yn00,0.1235
959,OG2318.out_yn00,0.4717
960,OG4260.out_yn00,0.1203
961,OG2696.out_yn00,0.049
962,OG6469.out_yn00,0.1635
963,OG2619.out_yn00,0.2102
964,OG3707.out_yn00,0.2469
965,OG3644.out_yn00,0.116
966,OG6433.out_yn00,0.1096
967,OG14437.out_yn00,0.13524999999999998
968,OG6800.out_yn00,0.1839
969,OG3481.out_yn00,0.1273
970,OG3769.out_yn00,0.1409
971,OG3596.out_yn00,0.1471
972,OG5521.out_yn00,0.2013
973,OG2989.out_yn00,0.0593
974,OG6491.out_yn00,0.2108
975,OG6547.out_yn00,0.2197
976,OG6575.out_yn00,0.22705
977,OG7763.out_yn00,0.29685
978,OG15742.out_yn00,0.1482
979,OG1352.out_yn00,0.1849
980,OG4418.out_yn00,0.1249
981,OG7167.out_yn00,0.2905
982,OG2348.out_yn00,0.0687
983,OG6373.out_yn00,0.1579
984,OG1656.out_yn00,0.0316
985,OG2735.out_yn00,0.0637
986,OG1228.out_yn00,0.1463
987,OG11156.out_yn00,0.2363
988,OG6191.out_yn00,0.1336
989,OG3192.out_yn00,0.134
990,OG3449.out_yn00,0.1769
991,OG7275.out_yn00,0.2608
992,OG9616.out_yn00,0.12010000000000001
993,OG2154.out_yn00,0.2339
994,OG1979.out_yn00,0.0817
995,OG6029.out_yn00,0.3132
996,OG1987.out_yn00,0.0512
997,OG5177.out_yn00,0.139
998,OG3664.out_yn00,0.1427
999,OG3600.out_yn00,0.1463
1000,OG2526.out_yn00,0.1327
1001,OG1772.out_yn00,0.0717
1002,OG3351.out_yn00,0.1569
1003,OG1350.out_yn00,0.0358
1004,OG2304.out_yn00,0.0475
1005,OG4413.out_yn00,0.1228
1006,OG6625.out_yn00,0.1913
1007,OG5012.out_yn00,0.2385
1008,OG1591.out_yn00,0.0433
1009,OG1347.out_yn00,0.0964
1010,OG3958.out_yn00,0.2576
1011,OG6730.out_yn00,0.2476
1012,OG4231.out_yn00,0.1244
1013,OG2745.out_yn00,0.339
1014,OG4865.out_yn00,0.1258
1015,OG7109.out_yn00,0.1346
1016,OG4817.out_yn00,0.291
1017,OG3446.out_yn00,0.2037
1018,OG2074.out_yn00,0.0824
1019,OG6351.out_yn00,0.1374
1020,OG4520.out_yn00,0.1513
1021,OG1883.out_yn00,0.0643
1022,OG2029.out_yn00,0.2153
1023,OG2875.out_yn00,0.1786
1024,OG1751.out_yn00,0.0958
1025,OG1254.out_yn00,0.0807
1026,OG1242.out_yn00,0.0883
1027,OG2502.out_yn00,0.023
1028,OG3907.out_yn00,0.0904
1029,OG8550.out_yn00,0.20079999999999998
1030,OG1565.out_yn00,0.0786
1031,OG1850.out_yn00,0.093
1032,OG2789.out_yn00,0.1829
1033,OG6527.out_yn00,0.17875
1034,OG1788.out_yn00,0.0656
1035,OG6096.out_yn00,0.1083
1036,OG2755.out_yn00,0.0518
1037,OG1406.out_yn00,0.1418
1038,OG4504.out_yn00,0.1822
1039,OG2717.out_yn00,0.0824
1040,OG6431.out_yn00,0.1459
1041,OG3110.out_yn00,0.0829
1042,OG3651.out_yn00,0.0892
1043,OG4912.out_yn00,0.1142
1044,OG4127.out_yn00,0.1475
1045,OG2884.out_yn00,0.1662
1046,OG4054.out_yn00,0.178
1047,OG4360.out_yn00,0.2101
1048,OG3434.out_yn00,0.2884
1049,OG2041.out_yn00,0.0739
1050,OG8484.out_yn00,0.1647
1051,OG4207.out_yn00,0.2022
1052,OG3621.out_yn00,0.1682
1053,OG5404.out_yn00,0.0912
1054,OG4277.out_yn00,0.2105
1055,OG17091.out_yn00,0.1669
1056,OG16258.out_yn00,0.4603
1057,OG3448.out_yn00,0.1253
1058,OG3970.out_yn00,0.0839
1059,OG4343.out_yn00,0.2935
1060,OG7666.out_yn00,0.2068
1061,OG5158.out_yn00,0.0576
1062,OG4974.out_yn00,0.0541
1063,OG1541.out_yn00,0.071
1064,OG4728.out_yn00,0.0902
1065,OG1778.out_yn00,0.0654
1066,OG3307.out_yn00,0.1645
1067,OG2676.out_yn00,0.1292
1068,OG2371.out_yn00,0.1086
1069,OG3588.out_yn00,0.1274
1070,OG5635.out_yn00,0.1045
1071,OG6462.out_yn00,0.1533
1072,OG2814.out_yn00,0.2158
1073,OG2079.out_yn00,0.0693
1074,OG3895.out_yn00,0.1396
1075,OG1986.out_yn00,0.105
1076,OG4294.out_yn00,0.1329
1077,OG2430.out_yn00,0.1181
1078,OG6386.out_yn00,0.1686
1079,OG3686.out_yn00,0.1395
1080,OG2018.out_yn00,0.0422
1081,OG1612.out_yn00,0.0563
1082,OG6629.out_yn00,0.1798
1083,OG7220.out_yn00,0.2472
1084,OG5689.out_yn00,0.142
1085,OG1710.out_yn00,0.0476
1086,OG2173.out_yn00,0.1344
1087,OG3846.out_yn00,0.0809
1088,OG2100.out_yn00,0.1066
1089,OG4881.out_yn00,0.1156
1090,OG7121.out_yn00,0.1974
1091,OG7599.out_yn00,0.17659999999999998
1092,OG7435.out_yn00,0.194
1093,OG3185.out_yn00,0.0672
1094,OG2951.out_yn00,0.169
1095,OG3217.out_yn00,0.1431
1096,OG7821.out_yn00,0.16135
1097,OG3540.out_yn00,0.1183
1098,OG9010.out_yn00,0.1711
1099,OG1291.out_yn00,0.2117
1100,OG1500.out_yn00,0.0595
1101,OG1158.out_yn00,0.0823
1102,OG16255.out_yn00,0.1172
1103,OG3492.out_yn00,0.0422
1104,OG1394.out_yn00,0.0876
1105,OG1413.out_yn00,0.1042
1106,OG1814.out_yn00,0.0773
1107,OG2750.out_yn00,0.1226
1108,OG2124.out_yn00,0.1165
1109,OG4596.out_yn00,0.0969
1110,OG4272.out_yn00,0.1568
1111,OG2761.out_yn00,0.1286
1112,OG2050.out_yn00,0.0341
1113,OG3338.out_yn00,0.0984
1114,OG5518.out_yn00,0.1396
1115,OG6466.out_yn00,0.0965
1116,OG1836.out_yn00,0.0559
1117,OG17668.out_yn00,0.1653
1118,OG17650.out_yn00,0.3115
1119,OG3273.out_yn00,0.0999
1120,OG2069.out_yn00,0.0325
1121,OG3499.out_yn00,0.1221
1122,OG3809.out_yn00,0.1301
1123,OG2248.out_yn00,0.0462
1124,OG4602.out_yn00,0.1966
1125,OG8430.out_yn00,0.1597
1126,OG2132.out_yn00,0.1789
1127,OG2394.out_yn00,0.0666
1128,OG2209.out_yn00,0.0879
1129,OG3692.out_yn00,0.2137
1130,OG6533.out_yn00,0.1224
1131,OG15752.out_yn00,0.186
1132,OG17519.out_yn00,0.1727
1133,OG4635.out_yn00,0.2462
1134,OG2482.out_yn00,0.0681
1135,OG3837.out_yn00,0.0935
1136,OG2671.out_yn00,0.1222
1137,OG3067.out_yn00,0.2321
1138,OG1183.out_yn00,0.1147
1139,OG2346.out_yn00,0.1242
1140,OG7857.out_yn00,0.2159
1141,OG7428.out_yn00,0.12495
1142,OG6957.out_yn00,0.2233
1143,OG2998.out_yn00,0.1705
1144,OG7274.out_yn00,0.2429
1145,OG6759.out_yn00,0.20185
1146,OG2846.out_yn00,0.0961
1147,OG3453.out_yn00,0.1322
1148,OG2027.out_yn00,0.0828
1149,OG1575.out_yn00,0.106
1150,OG3242.out_yn00,0.1586
1151,OG4969.out_yn00,0.1515
1152,OG2995.out_yn00,0.1917
1153,OG4524.out_yn00,0.1324
1154,OG6696.out_yn00,0.20385
1155,OG6531.out_yn00,0.1576
1156,OG3381.out_yn00,0.1204
1157,OG3140.out_yn00,0.1325
1158,OG4358.out_yn00,0.1829
1159,OG6315.out_yn00,0.1118
1160,OG2872.out_yn00,0.2595
1161,OG12673.out_yn00,0.21239999999999998
1162,OG2192.out_yn00,0.0835
1163,OG4275.out_yn00,0.0622
1164,OG1775.out_yn00,0.0795
1165,OG3761.out_yn00,0.1357
1166,OG2162.out_yn00,0.094
1167,OG1574.out_yn00,0.0791
1168,OG2518.out_yn00,0.1561
1169,OG3899.out_yn00,0.0977
1170,OG2316.out_yn00,0.1381
1171,OG3048.out_yn00,0.0687
1172,OG3435.out_yn00,0.1487
1173,OG2103.out_yn00,0.0614
1174,OG1521.out_yn00,0.0914
1175,OG2174.out_yn00,0.0502
1176,OG4276.out_yn00,0.3991
1177,OG3281.out_yn00,0.0928
1178,OG4076.out_yn00,0.1643
1179,OG3019.out_yn00,0.079
1180,OG2549.out_yn00,0.1132
1181,OG3794.out_yn00,0.1749
1182,OG3114.out_yn00,0.1653
1183,OG2672.out_yn00,0.2274
1184,OG4664.out_yn00,0.1281
1185,OG2392.out_yn00,0.1597
1186,OG2228.out_yn00,0.0916
1187,OG1393.out_yn00,0.1288
1188,OG4802.out_yn00,0.1298
1189,OG4483.out_yn00,0.1039
1190,OG4292.out_yn00,0.1282
1191,OG1234.out_yn00,0.078
1192,OG3849.out_yn00,0.2556
1193,OG4861.out_yn00,0.2168
1194,OG3066.out_yn00,0.148
1195,OG4096.out_yn00,0.1253
1196,OG6538.out_yn00,0.2032
1197,OG1543.out_yn00,0.17804999999999999
1198,OG17060.out_yn00,0.3807
1199,OG6525.out_yn00,0.2044
1200,OG7039.out_yn00,0.3082
1201,OG2827.out_yn00,0.142
1202,OG3923.out_yn00,0.2005
1203,OG5221.out_yn00,0.37115
1204,OG3074.out_yn00,0.1654
1205,OG3294.out_yn00,0.1122
1206,OG1326.out_yn00,0.1082
1207,OG3400.out_yn00,0.0654
1208,OG5843.out_yn00,0.2698
1209,OG1419.out_yn00,0.128
1210,OG3399.out_yn00,0.1523
1211,OG1823.out_yn00,0.0628
1212,OG3581.out_yn00,0.1402
1213,OG3282.out_yn00,0.2122
1214,OG1848.out_yn00,0.11
1215,OG2083.out_yn00,0.1343
1216,OG6901.out_yn00,0.2182
1217,OG2049.out_yn00,0.0981
1218,OG4097.out_yn00,0.0888
1219,OG8553.out_yn00,0.284
1220,OG1784.out_yn00,0.124
1221,OG4434.out_yn00,0.1356
1222,OG2517.out_yn00,0.1612
1223,OG4211.out_yn00,0.2707
1224,OG4978.out_yn00,0.256
1225,OG1782.out_yn00,0.1019
1226,OG2674.out_yn00,0.1229
1227,OG6864.out_yn00,0.23954999999999999
1228,OG4516.out_yn00,0.3961
1229,OG2809.out_yn00,0.1325
1230,OG2564.out_yn00,0.3772
1231,OG2010.out_yn00,0.1131
1232,OG4958.out_yn00,0.1854
1233,OG3083.out_yn00,0.0977
1234,OG2380.out_yn00,0.1229
1235,OG4134.out_yn00,0.1661
1236,OG1581.out_yn00,0.1572
1237,OG7037.out_yn00,0.3143
1238,OG6613.out_yn00,0.299
1239,OG3070.out_yn00,0.0314
1240,OG7081.out_yn00,0.135
1241,OG3978.out_yn00,0.0767
1242,OG3935.out_yn00,0.0967
1243,OG3113.out_yn00,0.2423
1244,OG1418.out_yn00,0.1454
1245,OG3790.out_yn00,0.0772
1246,OG12160.out_yn00,0.5665
1247,OG2354.out_yn00,0.185
1248,OG1872.out_yn00,0.0756
1249,OG2587.out_yn00,0.1882
1250,OG3228.out_yn00,0.078
1251,OG2342.out_yn00,0.1335
1252,OG1615.out_yn00,0.1058
1253,OG6438.out_yn00,0.0729
1254,OG7222.out_yn00,0.21
1255,OG1563.out_yn00,0.0603
1256,OG5580.out_yn00,0.21645
1257,OG5016.out_yn00,0.1783
1258,OG1755.out_yn00,0.1116
1259,OG1452.out_yn00,0.0131
1260,OG1629.out_yn00,0.0658
1261,OG3389.out_yn00,0.1479
1262,OG2795.out_yn00,0.157
1263,OG4098.out_yn00,0.0808
1264,OG5697.out_yn00,0.1383
1265,OG3201.out_yn00,0.1034
1266,OG3640.out_yn00,0.0965
1267,OG3436.out_yn00,0.1984
1268,OG3997.out_yn00,0.1042
1269,OG2720.out_yn00,0.158
1270,OG1317.out_yn00,0.1287
1271,OG2768.out_yn00,0.1044
1272,OG3020.out_yn00,0.1033
1273,OG3108.out_yn00,0.0712
1274,OG1420.out_yn00,0.1214
1275,OG1997.out_yn00,0.0718
1276,OG1707.out_yn00,0.1146
1277,OG6905.out_yn00,0.2574
1278,OG12146.out_yn00,0.27949999999999997
1279,OG2614.out_yn00,0.1391
1280,OG2456.out_yn00,0.4182
1281,OG17576.out_yn00,0.1949
1282,OG6856.out_yn00,0.2841
1283,OG3057.out_yn00,0.1298
1284,OG4049.out_yn00,0.2304
1285,OG2053.out_yn00,0.0582
1286,OG3383.out_yn00,0.1126
1287,OG2182.out_yn00,0.1132
1288,OG3375.out_yn00,0.0677
1289,OG1990.out_yn00,0.163
1290,OG3772.out_yn00,0.46295
1291,OG3657.out_yn00,0.1868
1292,OG3390.out_yn00,0.1667
1293,OG3556.out_yn00,0.1442
1294,OG4197.out_yn00,0.2205
1295,OG1532.out_yn00,0.2068
1296,OG3428.out_yn00,0.186
1297,OG17644.out_yn00,0.2441
1298,OG1524.out_yn00,0.1127
1299,OG3955.out_yn00,0.221
1300,OG2085.out_yn00,0.0345
1301,OG1960.out_yn00,0.1071
1302,OG2190.out_yn00,0.085
1303,OG2800.out_yn00,0.2274
1304,OG2664.out_yn00,0.0523
1305,OG6440.out_yn00,0.1188
1306,OG11851.out_yn00,0.39515
1307,OG4135.out_yn00,0.2422
1308,OG3900.out_yn00,0.1561
1309,OG6421.out_yn00,0.1357
1310,OG6732.out_yn00,0.1718
1311,OG1668.out_yn00,0.0775
1312,OG2478.out_yn00,0.2012
1313,OG2089.out_yn00,0.4124
1314,OG2468.out_yn00,0.0309
1315,OG1417.out_yn00,0.1395
1316,OG3712.out_yn00,0.1948
1317,OG3745.out_yn00,0.2171
1318,OG9019.out_yn00,0.20895
1319,OG2448.out_yn00,0.1083
1320,OG1878.out_yn00,0.1155
1321,OG3530.out_yn00,0.1843
1322,OG1851.out_yn00,0.0814
1323,OG1884.out_yn00,0.1337
1324,OG4505.out_yn00,0.2191
1325,OG4463.out_yn00,0.1712
1326,OG2940.out_yn00,0.0709
1327,OG4491.out_yn00,0.1675
1328,OG6811.out_yn00,0.17905
1329,OG2581.out_yn00,0.0757
1330,OG3697.out_yn00,0.1187
1331,OG3017.out_yn00,0.0934
1332,OG5439.out_yn00,0.3203
1333,OG7388.out_yn00,0.2169
1334,OG1274.out_yn00,0.1796
1335,OG1918.out_yn00,0.0806
1336,OG2537.out_yn00,0.0674
1337,OG1973.out_yn00,0.1213
1338,OG5075.out_yn00,0.2622
1339,OG6632.out_yn00,0.30255
1340,OG2611.out_yn00,0.1923
1341,OG1735.out_yn00,0.1641
1342,OG1213.out_yn00,0.1993
1343,OG6721.out_yn00,0.2131
1344,OG7724.out_yn00,0.43345
1345,OG2690.out_yn00,0.2841
1346,OG2931.out_yn00,0.0735
1347,OG1487.out_yn00,0.0389
1348,OG1568.out_yn00,0.031
1349,OG2648.out_yn00,0.0972
1350,OG4854.out_yn00,0.1873
1351,OG3918.out_yn00,0.2375
1352,OG4665.out_yn00,0.0616
1353,OG6385.out_yn00,0.1264
1354,OG15655.out_yn00,0.23299999999999998
1355,OG1991.out_yn00,0.0945
1356,OG2353.out_yn00,0.098
1357,OG3954.out_yn00,0.11185
1358,OG4229.out_yn00,0.0936
1359,OG7085.out_yn00,0.1096
1360,OG3820.out_yn00,0.1656
1361,OG4115.out_yn00,0.153
1362,OG17675.out_yn00,0.1743
1363,OG2568.out_yn00,0.1154
1364,OG2949.out_yn00,0.1384
1365,OG2087.out_yn00,0.0965
1366,OG4100.out_yn00,0.2928
1367,OG3444.out_yn00,0.0962
1368,OG4518.out_yn00,0.1124
1369,OG2386.out_yn00,0.1046
1370,OG3826.out_yn00,0.0921
1371,OG2708.out_yn00,0.1447
1372,OG1395.out_yn00,0.0551
1373,OG4311.out_yn00,0.2922
1374,OG3894.out_yn00,0.1291
1375,OG2870.out_yn00,0.1941
1376,OG6116.out_yn00,0.11065
1377,OG3124.out_yn00,0.0964
1378,OG4781.out_yn00,0.1742
1379,OG3649.out_yn00,0.213
1380,OG2969.out_yn00,0.1207
1381,OG2855.out_yn00,0.0969
1382,OG1285.out_yn00,0.1755
1383,OG7224.out_yn00,0.1005
1384,OG1625.out_yn00,0.0686
1385,OG3672.out_yn00,0.2501
1386,OG2738.out_yn00,0.1089
1387,OG3565.out_yn00,0.0867
1388,OG1276.out_yn00,0.0712
1389,OG5035.out_yn00,0.2604
1390,OG3703.out_yn00,0.1401
1391,OG7879.out_yn00,0.1878
1392,OG3012.out_yn00,0.1342
1393,OG3782.out_yn00,0.1066
1394,OG17640.out_yn00,0.3296
1395,OG3613.out_yn00,0.1817
1396,OG1840.out_yn00,0.0905
1397,OG4029.out_yn00,0.2583
1398,OG1505.out_yn00,0.0228
1399,OG2817.out_yn00,0.1838
1400,OG6057.out_yn00,0.20479999999999998
1401,OG2120.out_yn00,0.0984
1402,OG3227.out_yn00,0.1193
1403,OG2253.out_yn00,0.0524
1404,OG1566.out_yn00,0.1082
1405,OG2959.out_yn00,0.0922
1406,OG15757.out_yn00,0.13695000000000002
1407,OG4459.out_yn00,0.1294
1408,OG4840.out_yn00,0.1965
1409,OG5474.out_yn00,0.1424
1410,OG1319.out_yn00,0.0742
1411,OG1841.out_yn00,0.186
1412,OG1323.out_yn00,0.09684999999999999
1413,OG14914.out_yn00,0.07949999999999999
1414,OG6860.out_yn00,0.1763
1415,OG5490.out_yn00,0.0635
1416,OG15760.out_yn00,0.1104
1417,OG1584.out_yn00,0.0806
1418,OG3872.out_yn00,0.1309
1419,OG1914.out_yn00,0.138
1420,OG1759.out_yn00,0.0912
1421,OG4429.out_yn00,0.1904
1422,OG4341.out_yn00,0.1506
1423,OG7524.out_yn00,0.1867
1424,OG4172.out_yn00,0.2889
1425,OG6429.out_yn00,0.2501
1426,OG4110.out_yn00,0.172
1427,OG3713.out_yn00,0.1092
1428,OG6815.out_yn00,0.4082
1429,OG5426.out_yn00,0.198
1430,OG7151.out_yn00,0.2196
1431,OG4308.out_yn00,0.1515
1432,OG2833.out_yn00,0.1117
1433,OG1896.out_yn00,0.0291
1434,OG3591.out_yn00,0.3804
1435,OG4645.out_yn00,0.1278
1436,OG3539.out_yn00,0.1727
1437,OG17625.out_yn00,0.1551
1438,OG2247.out_yn00,0.0871
1439,OG5427.out_yn00,0.1799
1440,OG1300.out_yn00,0.2714
1441,OG1567.out_yn00,0.1712
1442,OG1718.out_yn00,0.1087
1443,OG1860.out_yn00,0.0553
1444,OG6323.out_yn00,0.169
1445,OG4171.out_yn00,0.1063
1446,OG1433.out_yn00,0.0511
1447,OG1199.out_yn00,0.1084
1448,OG1436.out_yn00,0.0859
1449,OG2555.out_yn00,0.1417
1450,OG2314.out_yn00,0.2796
1451,OG12150.out_yn00,0.14785
1452,OG1677.out_yn00,0.2287
1453,OG15739.out_yn00,0.1046
1454,OG6720.out_yn00,0.278
1455,OG7936.out_yn00,0.24309999999999998
1456,OG1560.out_yn00,0.0748
1457,OG5594.out_yn00,0.2307
1458,OG4016.out_yn00,0.0744
1459,OG3341.out_yn00,0.1437
1460,OG4543.out_yn00,0.1389
1461,OG2479.out_yn00,0.1347
1462,OG3039.out_yn00,0.0436
1463,OG3058.out_yn00,0.1567
1464,OG1499.out_yn00,0.0778
1465,OG4225.out_yn00,0.1219
1466,OG1796.out_yn00,0.0677
1467,OG6668.out_yn00,0.1025
1468,OG2505.out_yn00,0.2506
1469,OG3767.out_yn00,0.0883
1470,OG7909.out_yn00,0.22155000000000002
1471,OG3158.out_yn00,0.2104
1472,OG17585.out_yn00,0.0954
1473,OG2539.out_yn00,0.1346
1474,OG6895.out_yn00,0.16135
1475,OG3852.out_yn00,0.2144
1476,OG6189.out_yn00,0.1032
1477,OG4595.out_yn00,0.1806
1478,OG4202.out_yn00,0.2845
1479,OG3077.out_yn00,0.0687
1480,OG2860.out_yn00,0.1249
1481,OG4208.out_yn00,0.0395
1482,OG2701.out_yn00,0.1764
1483,OG2556.out_yn00,0.1007
1484,OG9135.out_yn00,0.23335
1485,OG3811.out_yn00,0.2201
1486,OG17652.out_yn00,0.1632
1487,OG4515.out_yn00,0.1345
1488,OG2687.out_yn00,0.086
1489,OG3642.out_yn00,0.3618
1490,OG3055.out_yn00,0.3452
1491,OG5118.out_yn00,0.1307
1492,OG1165.out_yn00,0.0837
1493,OG2848.out_yn00,0.0918
1494,OG1473.out_yn00,0.037
1495,OG4878.out_yn00,0.24655
1496,OG3947.out_yn00,0.0512
1497,OG1258.out_yn00,0.2728
1498,OG5740.out_yn00,0.1948
1499,OG1825.out_yn00,0.0662
1500,OG2620.out_yn00,0.0489
1501,OG1989.out_yn00,0.0461
1502,OG4215.out_yn00,0.1215
1503,OG3523.out_yn00,0.1547
1504,OG2402.out_yn00,0.1805
1505,OG6826.out_yn00,0.14655
1506,OG7068.out_yn00,0.1921
1507,OG3030.out_yn00,0.0803
1508,OG1315.out_yn00,0.1338
1509,OG6998.out_yn00,0.1467
1510,OG1621.out_yn00,0.0676
1511,OG2958.out_yn00,0.0972
1512,OG1286.out_yn00,0.0969
1513,OG4646.out_yn00,0.2078
1514,OG1862.out_yn00,0.0605
1515,OG3564.out_yn00,0.1596
1516,OG2461.out_yn00,0.0707
1517,OG2042.out_yn00,0.0725
1518,OG8248.out_yn00,0.2447
1519,OG5875.out_yn00,0.091
1520,OG3551.out_yn00,0.0974
1521,OG17141.out_yn00,0.1834
1522,OG3349.out_yn00,0.4734
1523,OG6579.out_yn00,0.3402
