,OG,dN_dS
3559,OG10248.out_yn00,0.1476
3560,OG1521.out_yn00,0.0783
3561,OG2174.out_yn00,0.0501
3562,OG4276.out_yn00,0.3991
3563,OG3281.out_yn00,0.0926
3564,OG9115.out_yn00,0.1632
3565,OG4076.out_yn00,0.1642
3566,OG5821.out_yn00,0.2232
3567,OG7024.out_yn00,0.096
3568,OG6310.out_yn00,0.2221
3569,OG3019.out_yn00,0.07444999999999999
3570,OG12844.out_yn00,0.2866
3571,OG13764.out_yn00,0.06295
3572,OG12624.out_yn00,0.1627
3573,OG13910.out_yn00,0.1349
3574,OG14858.out_yn00,0.08745
3575,OG13782.out_yn00,0.29845
3576,OG16912.out_yn00,0.2916
3577,OG13736.out_yn00,0.1354
3578,OG2549.out_yn00,0.1062
3579,OG10106.out_yn00,0.2613
3580,OG16102.out_yn00,0.25005
3581,OG3794.out_yn00,0.1752
3582,OG10601.out_yn00,0.14795
3583,OG15040.out_yn00,0.2006
3584,OG7071.out_yn00,0.3061
3585,OG3114.out_yn00,0.1655
3586,OG2672.out_yn00,0.2268
3587,OG15778.out_yn00,0.1649
3588,OG4664.out_yn00,0.1387
3589,OG2392.out_yn00,0.1559
3590,OG10146.out_yn00,0.29285000000000005
3591,OG2228.out_yn00,0.0715
3592,OG9724.out_yn00,0.2001
3593,OG1393.out_yn00,0.1054
3594,OG15955.out_yn00,0.1752
3595,OG4802.out_yn00,0.1295
3596,OG11459.out_yn00,0.201
3597,OG17386.out_yn00,0.1631
3598,OG6164.out_yn00,0.27555
3599,OG7533.out_yn00,0.24895
3600,OG5765.out_yn00,0.1994
3601,OG4483.out_yn00,0.1045
3602,OG10206.out_yn00,0.28874999999999995
3603,OG5906.out_yn00,0.2036
3604,OG4292.out_yn00,0.0632
3605,OG10469.out_yn00,0.1825
3606,OG16787.out_yn00,0.2195
3607,OG8708.out_yn00,0.23115000000000002
3608,OG3369.out_yn00,0.15644999999999998
3609,OG17502.out_yn00,0.2261
3610,OG9163.out_yn00,0.15965000000000001
3611,OG1234.out_yn00,0.0986
3612,OG11960.out_yn00,0.08904999999999999
3613,OG3849.out_yn00,0.2555
3614,OG11916.out_yn00,0.1114
3615,OG5052.out_yn00,0.1934
3616,OG6522.out_yn00,0.15745
3617,OG10405.out_yn00,0.2342
3618,OG4861.out_yn00,0.1889
3619,OG11215.out_yn00,0.45185
3620,OG3066.out_yn00,0.1477
3621,OG4096.out_yn00,0.1253
3622,OG4851.out_yn00,0.2445
3623,OG10407.out_yn00,0.40435
3624,OG17768.out_yn00,0.1986
3625,OG5978.out_yn00,0.154
3626,OG8313.out_yn00,0.10525
3627,OG12961.out_yn00,0.1491
3628,OG17319.out_yn00,0.1593
3629,OG6538.out_yn00,0.20345
3630,OG10488.out_yn00,0.237
3631,OG18244.out_yn00,0.2088
3632,OG8465.out_yn00,0.18255
3633,OG9543.out_yn00,0.2237
3634,OG10355.out_yn00,0.2259
3635,OG7316.out_yn00,0.1282
3636,OG15571.out_yn00,0.5068999999999999
3637,OG8423.out_yn00,0.2154
3638,OG1543.out_yn00,0.10644999999999999
3639,OG5197.out_yn00,0.3993
3640,OG12962.out_yn00,0.0556
3641,OG17060.out_yn00,0.3807
3642,OG16754.out_yn00,0.3386
3643,OG6525.out_yn00,0.16444999999999999
3644,OG14961.out_yn00,0.08145
3645,OG8157.out_yn00,0.3373
3646,OG7039.out_yn00,0.3082
3647,OG14760.out_yn00,0.14129999999999998
3648,OG2827.out_yn00,0.142
3649,OG3923.out_yn00,0.12955
3650,OG13812.out_yn00,0.2248
3651,OG16062.out_yn00,0.1382
3652,OG15457.out_yn00,0.07245
3653,OG13011.out_yn00,0.1958
3654,OG14070.out_yn00,0.3395
3655,OG18417.out_yn00,0.2207
3656,OG17405.out_yn00,0.0627
3657,OG6123.out_yn00,0.1092
3658,OG16474.out_yn00,0.259
3659,OG9854.out_yn00,0.3661
3660,OG5221.out_yn00,0.36875
3661,OG13665.out_yn00,0.138
3662,OG11368.out_yn00,0.18480000000000002
3663,OG10526.out_yn00,0.1049
3664,OG16233.out_yn00,0.1192
3665,OG5796.out_yn00,0.228
3666,OG10429.out_yn00,0.0968
3667,OG7616.out_yn00,0.1107
3668,OG15325.out_yn00,0.20755
3669,OG5563.out_yn00,0.1414
3670,OG10367.out_yn00,0.20345000000000002
3671,OG6834.out_yn00,0.24375000000000002
3672,OG3074.out_yn00,0.10145000000000001
3673,OG3294.out_yn00,0.1122
3674,OG13389.out_yn00,0.1754
3675,OG13166.out_yn00,0.13335
3676,OG1326.out_yn00,0.065
3677,OG7008.out_yn00,0.322
3678,OG11949.out_yn00,0.0571
3679,OG14072.out_yn00,0.238
3680,OG14282.out_yn00,0.6000000000000001
3681,OG17457.out_yn00,0.2451
3682,OG11561.out_yn00,0.3252
3683,OG3400.out_yn00,0.0653
3684,OG5259.out_yn00,0.17404999999999998
3685,OG15683.out_yn00,0.1276
3686,OG5843.out_yn00,0.228
3687,OG10796.out_yn00,0.33835
3688,OG13811.out_yn00,0.18680000000000002
3689,OG1419.out_yn00,0.1774
3690,OG3399.out_yn00,0.1524
3691,OG13041.out_yn00,0.11515
3692,OG6001.out_yn00,0.16685
3693,OG11653.out_yn00,0.2996
3694,OG6321.out_yn00,0.4187
3695,OG18560.out_yn00,0.3788
3696,OG11558.out_yn00,0.15595
3697,OG5341.out_yn00,0.1663
3698,OG5799.out_yn00,0.1437
3699,OG11199.out_yn00,0.3615
3700,OG1823.out_yn00,0.0359
3701,OG10616.out_yn00,0.1749
3702,OG6876.out_yn00,0.18464999999999998
3703,OG3581.out_yn00,0.1198
3704,OG9070.out_yn00,0.2433
3705,OG3282.out_yn00,0.2123
3706,OG9408.out_yn00,0.1704
3707,OG1848.out_yn00,0.1102
3708,OG5886.out_yn00,0.30555
3709,OG9303.out_yn00,0.27315
3710,OG2083.out_yn00,0.1009
3711,OG7134.out_yn00,0.1169
3712,OG7898.out_yn00,0.1895
3713,OG6901.out_yn00,0.2172
3714,OG9727.out_yn00,0.2817
3715,OG9270.out_yn00,0.2563
3716,OG14845.out_yn00,0.21200000000000002
3717,OG5966.out_yn00,0.1853
3718,OG2049.out_yn00,0.0981
3719,OG4097.out_yn00,0.0888
3720,OG11618.out_yn00,0.1478
3721,OG7309.out_yn00,0.2519
3722,OG8553.out_yn00,0.284
3723,OG1784.out_yn00,0.0655
3724,OG4434.out_yn00,0.13535
3725,OG9389.out_yn00,0.3378
3726,OG2517.out_yn00,0.1609
3727,OG4211.out_yn00,0.2713
3728,OG16470.out_yn00,0.3772
3729,OG13261.out_yn00,0.2239
3730,OG4978.out_yn00,0.119
3731,OG1782.out_yn00,0.0543
3732,OG13018.out_yn00,0.2228
3733,OG7469.out_yn00,0.26785000000000003
3734,OG14129.out_yn00,0.12444999999999999
3735,OG8890.out_yn00,0.2319
3736,OG2674.out_yn00,0.0731
3737,OG6864.out_yn00,0.23954999999999999
3738,OG8853.out_yn00,0.19285000000000002
3739,OG15943.out_yn00,0.1442
3740,OG4516.out_yn00,0.22044999999999998
3741,OG2809.out_yn00,0.1274
3742,OG9168.out_yn00,0.2427
3743,OG11707.out_yn00,0.3252
3744,OG17544.out_yn00,0.154
3745,OG8982.out_yn00,0.2287
3746,OG2564.out_yn00,0.3772
3747,OG6966.out_yn00,0.2252
3748,OG2010.out_yn00,0.113
3749,OG4958.out_yn00,0.186
3750,OG8310.out_yn00,0.3762
3751,OG17031.out_yn00,0.51
3752,OG3083.out_yn00,0.0979
3753,OG2380.out_yn00,0.1229
3754,OG13666.out_yn00,0.2486
3755,OG17772.out_yn00,0.3249
3756,OG3634.out_yn00,0.0931
3757,OG7360.out_yn00,0.20235
3758,OG13321.out_yn00,0.4241
3759,OG4134.out_yn00,0.1661
3760,OG1581.out_yn00,0.0846
3761,OG7037.out_yn00,0.3143
3762,OG14272.out_yn00,0.1537
3763,OG8412.out_yn00,0.15089999999999998
3764,OG6140.out_yn00,0.1663
3765,OG14068.out_yn00,0.1364
3766,OG10356.out_yn00,0.1656
3767,OG5714.out_yn00,0.144
3768,OG6613.out_yn00,0.299
3769,OG10402.out_yn00,0.19135000000000002
3770,OG17237.out_yn00,0.2451
3771,OG15819.out_yn00,0.2733
3772,OG12068.out_yn00,0.2527
3773,OG9263.out_yn00,0.0963
3774,OG16801.out_yn00,0.19375
3775,OG9492.out_yn00,0.145
3776,OG12612.out_yn00,0.2156
3777,OG5083.out_yn00,0.2528
3778,OG9058.out_yn00,0.1484
3779,OG7971.out_yn00,0.18385
3780,OG17175.out_yn00,0.095
3781,OG8328.out_yn00,0.124
3782,OG9123.out_yn00,0.13290000000000002
3783,OG12563.out_yn00,0.1617
3784,OG6305.out_yn00,0.1645
3785,OG3070.out_yn00,0.0323
3786,OG15007.out_yn00,0.1119
3787,OG7311.out_yn00,0.1662
3788,OG7081.out_yn00,0.13615
3789,OG3978.out_yn00,0.07775
3790,OG3935.out_yn00,0.0626
3791,OG7650.out_yn00,0.0998
3792,OG7555.out_yn00,0.091
3793,OG3113.out_yn00,0.13015
3794,OG8424.out_yn00,0.2299
3795,OG18105.out_yn00,0.2646
3796,OG5715.out_yn00,0.25125
3797,OG14016.out_yn00,0.14055
3798,OG1418.out_yn00,0.10275000000000001
3799,OG15660.out_yn00,0.1416
3800,OG3790.out_yn00,0.0566
3801,OG12160.out_yn00,0.5665
3802,OG9821.out_yn00,0.28195000000000003
3803,OG11573.out_yn00,0.12040000000000001
3804,OG15125.out_yn00,0.3519
3805,OG4475.out_yn00,0.1174
3806,OG5258.out_yn00,0.1295
3807,OG2354.out_yn00,0.1999
3808,OG12916.out_yn00,0.6179
3809,OG7966.out_yn00,0.1146
3810,OG1872.out_yn00,0.0714
3811,OG2587.out_yn00,0.1377
3812,OG11280.out_yn00,0.3626
3813,OG7065.out_yn00,0.131
3814,OG3228.out_yn00,0.05005
3815,OG14377.out_yn00,0.4026
3816,OG6107.out_yn00,0.2589
3817,OG6593.out_yn00,0.06515
3818,OG2342.out_yn00,0.1338
3819,OG14556.out_yn00,0.29495
3820,OG8607.out_yn00,0.13855
3821,OG8522.out_yn00,0.0894
3822,OG11139.out_yn00,0.16455
3823,OG5239.out_yn00,0.1923
3824,OG9049.out_yn00,0.3005
3825,OG7917.out_yn00,0.1565
3826,OG6553.out_yn00,0.0995
3827,OG14776.out_yn00,0.12095
3828,OG1615.out_yn00,0.07655
3829,OG10360.out_yn00,0.19445
3830,OG14828.out_yn00,0.2108
3831,OG6438.out_yn00,0.07
3832,OG13934.out_yn00,0.3686
3833,OG17387.out_yn00,0.1616
3834,OG16209.out_yn00,0.14355
3835,OG7222.out_yn00,0.2047
3836,OG1563.out_yn00,0.0599
3837,OG8403.out_yn00,0.2199
3838,OG5580.out_yn00,0.2354
3839,OG5016.out_yn00,0.1779
3840,OG10256.out_yn00,0.2531
3841,OG1755.out_yn00,0.0584
3842,OG5543.out_yn00,0.09670000000000001
3843,OG6717.out_yn00,0.1493
3844,OG1452.out_yn00,0.0076
3845,OG1629.out_yn00,0.0676
3846,OG9121.out_yn00,0.27165
3847,OG10954.out_yn00,0.1412
3848,OG3389.out_yn00,0.1479
3849,OG2795.out_yn00,0.148
3850,OG8573.out_yn00,0.148
3851,OG12927.out_yn00,0.38835
3852,OG4098.out_yn00,0.0623
3853,OG14712.out_yn00,0.1698
3854,OG8085.out_yn00,0.2161
3855,OG5697.out_yn00,0.1374
3856,OG9183.out_yn00,0.4607
3857,OG11436.out_yn00,0.24659999999999999
3858,OG3279.out_yn00,0.0785
3859,OG13946.out_yn00,0.2721
3860,OG12858.out_yn00,0.2454
3861,OG6398.out_yn00,0.3212
3862,OG3201.out_yn00,0.1034
3863,OG3640.out_yn00,0.0687
3864,OG3436.out_yn00,0.1984
3865,OG17459.out_yn00,0.1345
3866,OG3997.out_yn00,0.1042
3867,OG8127.out_yn00,0.1915
3868,OG6103.out_yn00,0.373
3869,OG7135.out_yn00,0.20425
3870,OG2720.out_yn00,0.1195
3871,OG15772.out_yn00,0.1023
3872,OG14346.out_yn00,0.34835
3873,OG1317.out_yn00,0.1063
3874,OG2768.out_yn00,0.1047
3875,OG16357.out_yn00,0.20695
3876,OG3020.out_yn00,0.1228
3877,OG3108.out_yn00,0.0757
3878,OG11553.out_yn00,0.3027
3879,OG1420.out_yn00,0.1266
3880,OG1997.out_yn00,0.0705
3881,OG16268.out_yn00,0.2142
3882,OG9879.out_yn00,0.23655
3883,OG6758.out_yn00,0.1153
3884,OG5949.out_yn00,0.38839999999999997
3885,OG15316.out_yn00,0.3115
3886,OG18200.out_yn00,0.1384
3887,OG14382.out_yn00,0.31155
3888,OG1707.out_yn00,0.1047
3889,OG6905.out_yn00,0.25825
3890,OG12146.out_yn00,0.27949999999999997
3891,OG2614.out_yn00,0.1391
3892,OG10404.out_yn00,0.1628
3893,OG2456.out_yn00,0.4173
3894,OG17576.out_yn00,0.1949
3895,OG6856.out_yn00,0.28225
3896,OG12381.out_yn00,0.3974
3897,OG7772.out_yn00,0.1541
3898,OG3057.out_yn00,0.0944
3899,OG13659.out_yn00,0.31005
3900,OG10278.out_yn00,0.12445
3901,OG4049.out_yn00,0.22985
3902,OG2053.out_yn00,0.0582
3903,OG5889.out_yn00,0.1046
3904,OG8558.out_yn00,0.3317
3905,OG16253.out_yn00,0.13305
3906,OG14572.out_yn00,0.15089999999999998
3907,OG3383.out_yn00,0.1127
3908,OG6248.out_yn00,0.14079999999999998
3909,OG2182.out_yn00,0.113
3910,OG3375.out_yn00,0.0674
3911,OG5672.out_yn00,0.0445
3912,OG14080.out_yn00,0.1657
3913,OG15692.out_yn00,0.154
3914,OG17408.out_yn00,0.2145
3915,OG5757.out_yn00,0.1776
3916,OG9525.out_yn00,0.1851
3917,OG1990.out_yn00,0.1627
3918,OG5707.out_yn00,0.1007
3919,OG9316.out_yn00,0.2477
3920,OG8754.out_yn00,0.256
3921,OG8245.out_yn00,0.2378
3922,OG3772.out_yn00,0.4624
3923,OG5929.out_yn00,0.1512
3924,OG4955.out_yn00,0.1251
3925,OG9601.out_yn00,0.2717
3926,OG10806.out_yn00,0.1836
3927,OG15023.out_yn00,0.2047
3928,OG10561.out_yn00,0.25670000000000004
3929,OG11168.out_yn00,0.1848
3930,OG3657.out_yn00,0.1867
3931,OG10712.out_yn00,0.158
3932,OG7828.out_yn00,0.1663
3933,OG14274.out_yn00,0.1621
3934,OG8401.out_yn00,0.1861
3935,OG8311.out_yn00,0.1012
3936,OG3390.out_yn00,0.1459
3937,OG3556.out_yn00,0.1442
3938,OG15423.out_yn00,0.16895
3939,OG9797.out_yn00,0.145
3940,OG8145.out_yn00,0.0809
3941,OG4197.out_yn00,0.2196
3942,OG13816.out_yn00,0.1556
3943,OG10190.out_yn00,0.1932
3944,OG8624.out_yn00,0.1128
3945,OG9658.out_yn00,0.34585
3946,OG1532.out_yn00,0.0987
3947,OG9846.out_yn00,0.1677
3948,OG4774.out_yn00,0.084
3949,OG11349.out_yn00,0.1885
3950,OG3428.out_yn00,0.186
3951,OG17644.out_yn00,0.2441
3952,OG15086.out_yn00,0.202
3953,OG1524.out_yn00,0.1219
3954,OG3955.out_yn00,0.1589
3955,OG14866.out_yn00,0.2344
3956,OG2085.out_yn00,0.0345
3957,OG13953.out_yn00,0.29525
3958,OG10170.out_yn00,0.212
3959,OG1960.out_yn00,0.0696
3960,OG8030.out_yn00,0.14205
3961,OG10322.out_yn00,0.31735
3962,OG13974.out_yn00,0.1424
3963,OG16039.out_yn00,0.25285
3964,OG12158.out_yn00,0.4659
3965,OG2190.out_yn00,0.0835
3966,OG7629.out_yn00,0.17415
3967,OG8681.out_yn00,0.099
3968,OG13237.out_yn00,0.3137
3969,OG15091.out_yn00,0.2845
3970,OG2800.out_yn00,0.2269
3971,OG9800.out_yn00,0.4163
3972,OG10102.out_yn00,0.2763
3973,OG2664.out_yn00,0.0524
3974,OG17547.out_yn00,0.2205
3975,OG8458.out_yn00,0.227
3976,OG13833.out_yn00,0.121
3977,OG9759.out_yn00,0.21695
3978,OG6440.out_yn00,0.1188
3979,OG11272.out_yn00,0.099
3980,OG4135.out_yn00,0.2418
3981,OG9715.out_yn00,0.13605
3982,OG18684.out_yn00,0.2454
3983,OG8871.out_yn00,0.21375
3984,OG3900.out_yn00,0.1561
3985,OG4669.out_yn00,0.1642
3986,OG10495.out_yn00,0.1581
3987,OG6421.out_yn00,0.1364
3988,OG6732.out_yn00,0.1718
3989,OG11378.out_yn00,0.15944999999999998
3990,OG11738.out_yn00,0.1873
3991,OG10508.out_yn00,0.3975
3992,OG10179.out_yn00,0.18835000000000002
3993,OG7188.out_yn00,0.1059
3994,OG6244.out_yn00,0.3006
3995,OG13728.out_yn00,0.2096
3996,OG1668.out_yn00,0.0773
3997,OG2478.out_yn00,0.2014
3998,OG10417.out_yn00,0.1764
3999,OG2089.out_yn00,0.1829
4000,OG5558.out_yn00,0.21145
4001,OG5899.out_yn00,0.3465
4002,OG2468.out_yn00,0.031
4003,OG13729.out_yn00,0.2029
4004,OG1417.out_yn00,0.1012
4005,OG18193.out_yn00,0.142
4006,OG3712.out_yn00,0.1946
4007,OG3745.out_yn00,0.2173
4008,OG9019.out_yn00,0.20895
4009,OG9804.out_yn00,0.2229
4010,OG15361.out_yn00,0.32075
4011,OG16518.out_yn00,0.2018
4012,OG18271.out_yn00,0.1375
4013,OG9388.out_yn00,0.2073
4014,OG5243.out_yn00,0.10464999999999999
4015,OG6032.out_yn00,0.17085
4016,OG14763.out_yn00,0.12625
4017,OG11300.out_yn00,0.19724999999999998
4018,OG7214.out_yn00,0.16165000000000002
4019,OG5442.out_yn00,0.1244
4020,OG5992.out_yn00,0.3797
4021,OG2448.out_yn00,0.1083
4022,OG1878.out_yn00,0.0963
4023,OG6523.out_yn00,0.17770000000000002
4024,OG17527.out_yn00,0.3387
4025,OG14821.out_yn00,0.1737
4026,OG3530.out_yn00,0.13355
4027,OG9886.out_yn00,0.4202
4028,OG17139.out_yn00,0.2657
4029,OG16065.out_yn00,0.2565
4030,OG1851.out_yn00,0.0424
4031,OG1884.out_yn00,0.1338
4032,OG12982.out_yn00,0.1104
4033,OG11623.out_yn00,0.27215
4034,OG15437.out_yn00,0.1345
4035,OG4505.out_yn00,0.2191
4036,OG4463.out_yn00,0.1376
4037,OG11244.out_yn00,0.2558
4038,OG16852.out_yn00,0.2566
4039,OG12928.out_yn00,0.3218
4040,OG2940.out_yn00,0.0725
4041,OG4491.out_yn00,0.1672
4042,OG17400.out_yn00,0.4116
4043,OG6811.out_yn00,0.17905
4044,OG10759.out_yn00,0.19790000000000002
4045,OG9298.out_yn00,0.20135
4046,OG2581.out_yn00,0.0724
4047,OG3697.out_yn00,0.1185
4048,OG16739.out_yn00,0.1728
4049,OG3017.out_yn00,0.0936
4050,OG11360.out_yn00,0.177
4051,OG17896.out_yn00,0.1354
4052,OG17145.out_yn00,0.0963
4053,OG5439.out_yn00,0.2779
4054,OG7388.out_yn00,0.2147
4055,OG11037.out_yn00,0.3184
4056,OG1274.out_yn00,0.138
4057,OG14024.out_yn00,0.1835
4058,OG5249.out_yn00,0.4671
4059,OG1918.out_yn00,0.0805
4060,OG10343.out_yn00,0.20335
4061,OG2537.out_yn00,0.0673
4062,OG1973.out_yn00,0.1214
4063,OG18576.out_yn00,0.2059
4064,OG5791.out_yn00,0.0989
4065,OG5957.out_yn00,0.115
4066,OG5207.out_yn00,0.1296
4067,OG4622.out_yn00,0.4
4068,OG5075.out_yn00,0.2622
4069,OG6632.out_yn00,0.30255
4070,OG9041.out_yn00,0.15735
4071,OG2611.out_yn00,0.19205
4072,OG10021.out_yn00,0.2192
4073,OG1735.out_yn00,0.0689
4074,OG1213.out_yn00,0.19395
4075,OG6721.out_yn00,0.2139
4076,OG7724.out_yn00,0.43345
4077,OG7602.out_yn00,0.0783
4078,OG8838.out_yn00,0.15195
4079,OG11717.out_yn00,0.1815
4080,OG4611.out_yn00,0.2209
4081,OG16389.out_yn00,0.13995000000000002
4082,OG2690.out_yn00,0.2071
4083,OG5403.out_yn00,0.0664
4084,OG2931.out_yn00,0.0734
4085,OG11725.out_yn00,0.2206
4086,OG15796.out_yn00,0.2407
4087,OG6037.out_yn00,0.154
4088,OG1487.out_yn00,0.0253
4089,OG8213.out_yn00,0.122
4090,OG15677.out_yn00,0.20455
4091,OG1568.out_yn00,0.0337
4092,OG4964.out_yn00,0.2185
4093,OG2648.out_yn00,0.0707
4094,OG16330.out_yn00,0.08940000000000001
4095,OG6635.out_yn00,0.0867
4096,OG4854.out_yn00,0.2181
4097,OG16591.out_yn00,0.1201
4098,OG6963.out_yn00,0.12815
4099,OG13581.out_yn00,0.1631
4100,OG13936.out_yn00,0.165
4101,OG6125.out_yn00,0.0507
4102,OG5464.out_yn00,0.0377
4103,OG13838.out_yn00,0.0626
4104,OG8854.out_yn00,0.19045
4105,OG5818.out_yn00,0.1631
4106,OG3918.out_yn00,0.2383
4107,OG4665.out_yn00,0.0616
4108,OG6385.out_yn00,0.1209
4109,OG15655.out_yn00,0.23299999999999998
4110,OG16486.out_yn00,0.16765
4111,OG4844.out_yn00,0.11804999999999999
4112,OG12968.out_yn00,0.1272
4113,OG16491.out_yn00,0.16005
4114,OG17476.out_yn00,0.201
4115,OG1991.out_yn00,0.0946
4116,OG2353.out_yn00,0.0655
4117,OG8803.out_yn00,0.3529
4118,OG13911.out_yn00,0.27554999999999996
4119,OG7681.out_yn00,0.1363
4120,OG12105.out_yn00,0.2495
4121,OG5958.out_yn00,0.1985
4122,OG17110.out_yn00,0.2743
4123,OG6327.out_yn00,0.2363
4124,OG4896.out_yn00,0.1211
4125,OG9057.out_yn00,0.16565
4126,OG6173.out_yn00,0.3047
4127,OG3366.out_yn00,0.1208
4128,OG4889.out_yn00,0.1275
4129,OG4869.out_yn00,0.0696
4130,OG10342.out_yn00,0.25615
4131,OG3954.out_yn00,0.1118
4132,OG14327.out_yn00,0.0748
4133,OG4229.out_yn00,0.0731
4134,OG12343.out_yn00,0.2108
4135,OG9149.out_yn00,0.2152
4136,OG7085.out_yn00,0.1096
4137,OG10911.out_yn00,0.1637
4138,OG15738.out_yn00,0.08929999999999999
4139,OG8243.out_yn00,0.1422
4140,OG5896.out_yn00,0.39805
4141,OG12954.out_yn00,0.2685
4142,OG6225.out_yn00,0.1274
4143,OG6449.out_yn00,0.3024
4144,OG6511.out_yn00,0.2027
4145,OG7067.out_yn00,0.4307
4146,OG15122.out_yn00,0.1343
4147,OG16042.out_yn00,0.11585000000000001
4148,OG4326.out_yn00,0.11295
4149,OG8075.out_yn00,0.35845
4150,OG9955.out_yn00,0.2571
4151,OG3820.out_yn00,0.1755
4152,OG4115.out_yn00,0.0738
4153,OG17675.out_yn00,0.1743
4154,OG2568.out_yn00,0.121
4155,OG16970.out_yn00,0.2482
4156,OG2949.out_yn00,0.1383
4157,OG16158.out_yn00,0.1387
4158,OG7544.out_yn00,0.4173
4159,OG5615.out_yn00,0.12655
4160,OG2087.out_yn00,0.0967
4161,OG13142.out_yn00,0.1973
4162,OG4100.out_yn00,0.2942
4163,OG3444.out_yn00,0.1121
4164,OG5648.out_yn00,0.1098
4165,OG16650.out_yn00,0.2531
4166,OG4518.out_yn00,0.1125
4167,OG15044.out_yn00,0.211
4168,OG2386.out_yn00,0.1048
4169,OG14759.out_yn00,0.23765
4170,OG7987.out_yn00,0.25075000000000003
4171,OG14915.out_yn00,0.14235
4172,OG9685.out_yn00,0.2894
4173,OG12355.out_yn00,0.1207
4174,OG11434.out_yn00,0.1495
4175,OG8080.out_yn00,0.126
4176,OG3826.out_yn00,0.0922
4177,OG9586.out_yn00,0.2748
4178,OG2708.out_yn00,0.1445
4179,OG5334.out_yn00,0.198
4180,OG1395.out_yn00,0.0391
4181,OG14044.out_yn00,0.17535
4182,OG9498.out_yn00,0.14675
4183,OG8862.out_yn00,0.17620000000000002
4184,OG4311.out_yn00,0.2924
4185,OG3894.out_yn00,0.1291
4186,OG10522.out_yn00,0.26885000000000003
4187,OG2870.out_yn00,0.105
4188,OG16743.out_yn00,0.34809999999999997
4189,OG12503.out_yn00,0.15255
4190,OG6116.out_yn00,0.1116
4191,OG7074.out_yn00,0.3972
4192,OG12532.out_yn00,0.26725
4193,OG6947.out_yn00,0.1901
4194,OG14241.out_yn00,0.3363
4195,OG13094.out_yn00,0.078
4196,OG14486.out_yn00,0.1854
4197,OG8206.out_yn00,0.1606
4198,OG5492.out_yn00,0.0967
4199,OG3124.out_yn00,0.0965
4200,OG8396.out_yn00,0.1215
4201,OG11371.out_yn00,0.09565
4202,OG4771.out_yn00,0.1513
4203,OG3728.out_yn00,0.0751
4204,OG4781.out_yn00,0.1381
4205,OG9179.out_yn00,0.25070000000000003
4206,OG10465.out_yn00,0.1773
4207,OG3649.out_yn00,0.2128
4208,OG9356.out_yn00,0.1334
4209,OG12768.out_yn00,0.2175
4210,OG4743.out_yn00,0.1539
4211,OG2969.out_yn00,0.1208
4212,OG2855.out_yn00,0.0967
4213,OG1285.out_yn00,0.1755
4214,OG16353.out_yn00,0.1131
4215,OG16318.out_yn00,0.3186
4216,OG8625.out_yn00,0.1627
4217,OG7282.out_yn00,0.12165000000000001
4218,OG7224.out_yn00,0.1005
4219,OG12611.out_yn00,0.1381
4220,OG8586.out_yn00,0.16645
4221,OG10309.out_yn00,0.24275
4222,OG1625.out_yn00,0.0688
4223,OG12946.out_yn00,0.1659
4224,OG15949.out_yn00,0.0748
4225,OG14015.out_yn00,0.1576
4226,OG5583.out_yn00,0.1178
4227,OG10441.out_yn00,0.215
4228,OG12497.out_yn00,0.4032
4229,OG9479.out_yn00,0.35235
4230,OG18455.out_yn00,0.6132
4231,OG9486.out_yn00,0.2031
4232,OG14053.out_yn00,0.39139999999999997
4233,OG8374.out_yn00,0.38680000000000003
4234,OG9853.out_yn00,0.462
4235,OG12382.out_yn00,0.23235
4236,OG4826.out_yn00,0.1329
4237,OG5604.out_yn00,0.3739
4238,OG4437.out_yn00,0.0898
4239,OG16494.out_yn00,0.3162
4240,OG11097.out_yn00,0.19985
4241,OG3672.out_yn00,0.2504
4242,OG2738.out_yn00,0.1087
4243,OG3565.out_yn00,0.0812
4244,OG13669.out_yn00,0.1817
4245,OG8655.out_yn00,0.1359
4246,OG10274.out_yn00,0.1478
4247,OG1276.out_yn00,0.0282
4248,OG10496.out_yn00,0.1373
4249,OG15972.out_yn00,0.1859
4250,OG8668.out_yn00,0.07685
4251,OG13335.out_yn00,0.1989
4252,OG6482.out_yn00,0.3589
4253,OG7922.out_yn00,0.3307
4254,OG8511.out_yn00,0.06505
4255,OG5035.out_yn00,0.25995
4256,OG3703.out_yn00,0.1401
4257,OG8161.out_yn00,0.34585
4258,OG7879.out_yn00,0.1845
4259,OG6205.out_yn00,0.0719
4260,OG3012.out_yn00,0.1341
4261,OG3782.out_yn00,0.07175000000000001
4262,OG4160.out_yn00,0.1203
4263,OG4770.out_yn00,0.1278
4264,OG12120.out_yn00,0.1112
4265,OG15136.out_yn00,0.0936
4266,OG17640.out_yn00,0.3296
4267,OG11930.out_yn00,0.4337
4268,OG9214.out_yn00,0.31184999999999996
4269,OG9798.out_yn00,0.20435
4270,OG3613.out_yn00,0.1823
4271,OG15815.out_yn00,0.20455
4272,OG1840.out_yn00,0.0905
4273,OG4029.out_yn00,0.2585
4274,OG1505.out_yn00,0.0237
4275,OG2817.out_yn00,0.0871
4276,OG11052.out_yn00,0.15685
4277,OG8617.out_yn00,0.3437
4278,OG6057.out_yn00,0.2045
4279,OG2120.out_yn00,0.0944
4280,OG14232.out_yn00,0.3557
4281,OG7897.out_yn00,0.1608
4282,OG9648.out_yn00,0.1323
4283,OG5687.out_yn00,0.0905
4284,OG11582.out_yn00,0.2595
