,OG,dN_dS
750,YDL087C.out_yn00,0.0
751,YDL088C.out_yn00,0.1939
752,YDL089W.out_yn00,0.1232
753,YDL090C.out_yn00,0.1585
754,YDL091C.out_yn00,0.0662
755,YDL092W.out_yn00,0.0
756,YDL093W.out_yn00,0.249
757,YDL094C.out_yn00,1.1219
758,YDL095W.out_yn00,0.0431
759,YDL096C.out_yn00,0.0
760,YDL097C.out_yn00,0.0
761,YDL098C.out_yn00,0.0
762,YDL099W.out_yn00,0.2182
763,YDL100C.out_yn00,0.0
764,YDL101C.out_yn00,0.0
765,YDL102W.out_yn00,0.0
766,YDL103C.out_yn00,0.0
767,YDL104C.out_yn00,0.4456
768,YDL105W.out_yn00,0.2131
769,YDL106C.out_yn00,0.1411
770,YDL107W.out_yn00,0.1972
771,YDL108W.out_yn00,0.0
772,YDL109C.out_yn00,1.3112
773,YDL110C.out_yn00,0.0
774,YDL111C.out_yn00,0.0
775,YDL112W.out_yn00,0.1353
776,YDL113C.out_yn00,0.1178
777,YDL114W.out_yn00,0.1005
778,YDL115C.out_yn00,1.2286
779,YDL116W.out_yn00,0.1262
780,YDL117W.out_yn00,0.1518
781,YDL118W.out_yn00,0.6302
782,YDL119C.out_yn00,0.0
783,YDL120W.out_yn00,0.0
784,YDL121C.out_yn00,0.0
785,YDL122W.out_yn00,0.8817
786,YDL123W.out_yn00,0.4011
787,YDL124W.out_yn00,0.0
788,YDL125C.out_yn00,3.1141
789,YDL126C.out_yn00,0.0
790,YDL127W.out_yn00,0.0
791,YDL128W.out_yn00,0.0
792,YDL129W.out_yn00,0.3893
793,YDL130W.out_yn00,0.9949
794,YDL131W.out_yn00,0.0
795,YDL132W.out_yn00,0.0
796,YDL133W.out_yn00,0.1863
797,YDL134C.out_yn00,0.0
798,YDL135C.out_yn00,0.0
799,YDL136W.out_yn00,1.1115
800,YDL137W.out_yn00,0.9068
801,YDL138W.out_yn00,1.1262
802,YDL139C.out_yn00,0.0
803,YDL140C.out_yn00,0.0104
804,YDL141W.out_yn00,0.0
805,YDL142C.out_yn00,0.0
806,YDL143W.out_yn00,0.0
807,YDL144C.out_yn00,0.0
808,YDL145C.out_yn00,0.0802
809,YDL146W.out_yn00,0.18145
810,YDL147W.out_yn00,0.2129
811,YDL148C.out_yn00,0.1104
812,YDL149W.out_yn00,0.1186
813,YDL150W.out_yn00,0.0707
814,YDL151C.out_yn00,0.0
815,YDL152W.out_yn00,1.6932
816,YDL153C.out_yn00,0.2271
817,YDL154W.out_yn00,1.3897
818,YDL155W.out_yn00,0.0
819,YDL156W.out_yn00,0.1866
820,YDL157C.out_yn00,0.0
821,YDL158C.out_yn00,0.988
822,YDL159W.out_yn00,0.0
823,YDL160C.out_yn00,0.0
824,YDL161W.out_yn00,0.8064
825,YDL162C.out_yn00,1.09585
826,YDL163W.out_yn00,0.0
827,YDL164C.out_yn00,0.0
828,YDL165W.out_yn00,0.0
829,YDL166C.out_yn00,0.0
830,YDL167C.out_yn00,0.1488
831,YDL168W.out_yn00,0.1589
832,YDL169C.out_yn00,0.18535000000000001
833,YDL170W.out_yn00,0.1242
834,YDL171C.out_yn00,0.0549
835,YDL172C.out_yn00,0.5574
836,YDL173W.out_yn00,0.4174
837,YDL174C.out_yn00,0.0
838,YDL175C.out_yn00,0.0
839,YDL176W.out_yn00,0.1044
840,YDL177C.out_yn00,0.0
841,YDL178W.out_yn00,0.1901
842,YDL179W.out_yn00,0.1794
843,YDL180W.out_yn00,0.2367
844,YDL181W.out_yn00,0.0
845,YDL182W.out_yn00,0.0
846,YDL183C.out_yn00,0.2495
847,YDL184C.out_yn00,
848,YDL185W.out_yn00,0.0
849,YDL186W.out_yn00,0.0
850,YDL187C.out_yn00,1.0875
851,YDL188C.out_yn00,0.0
852,YDL189W.out_yn00,1.2367
853,YDL190C.out_yn00,0.053
854,YDL191W.out_yn00,1.0739
855,YDL192W.out_yn00,0.0
856,YDL193W.out_yn00,0.1836
857,YDL194W.out_yn00,0.1061
858,YDL195W.out_yn00,0.1647
859,YDL196W.out_yn00,0.6498999999999999
860,YDL197C.out_yn00,1.8718
861,YDL198C.out_yn00,0.0
862,YDL199C.out_yn00,0.1267
863,YDL200C.out_yn00,0.0
864,YDL201W.out_yn00,0.0
865,YDL202W.out_yn00,0.0
866,YDL203C.out_yn00,0.1243
867,YDL204W.out_yn00,0.1352
868,YDL205C.out_yn00,0.0
869,YDL206W.out_yn00,0.1883
870,YDL207W.out_yn00,0.2407
871,YDL208W.out_yn00,0.0
872,YDL209C.out_yn00,0.0
873,YDL210W.out_yn00,0.0552
874,YDL211C.out_yn00,0.5758
875,YDL212W.out_yn00,0.0
876,YDL213C.out_yn00,0.1961
877,YDL214C.out_yn00,0.1885
878,YDL215C.out_yn00,0.9948
879,YDL216C.out_yn00,0.2199
880,YDL217C.out_yn00,0.0
881,YDL218W.out_yn00,0.3948
882,YDL219W.out_yn00,0.0
883,YDL220C.out_yn00,0.3081
884,YDL221W.out_yn00,0.8209
885,YDL222C.out_yn00,0.0
886,YDL223C.out_yn00,0.4522
887,YDL224C.out_yn00,0.1114
888,YDL225W.out_yn00,0.3354
889,YDL226C.out_yn00,0.0
890,YDL227C.out_yn00,1.0843
891,YDL228C.out_yn00,0.6723
892,YDL229W.out_yn00,0.1344
893,YDL230W.out_yn00,0.0666
894,YDL231C.out_yn00,0.1298
895,YDL232W.out_yn00,
896,YDL233W.out_yn00,0.347
897,YDL234C.out_yn00,0.2662
898,YDL235C.out_yn00,0.1923
899,YDL236W.out_yn00,0.0
900,YDL237W.out_yn00,0.0
901,YDL238C.out_yn00,0.0
902,YDL239C.out_yn00,0.3717
903,YDL240W.out_yn00,0.11035
904,YDL241W.out_yn00,0.344
905,YDL242W.out_yn00,0.8443
906,YDL243C.out_yn00,0.9972
907,YDL244W.out_yn00,0.0
908,YDL245C.out_yn00,0.13225
909,YDL246C.out_yn00,
910,YDL247W.out_yn00,
911,YDL248W.out_yn00,1.3241
912,YDR001C.out_yn00,0.0532
913,YDR002W.out_yn00,0.0
914,YDR003W.out_yn00,0.3034
915,YDR004W.out_yn00,0.0568
916,YDR005C.out_yn00,1.29215
917,YDR006C.out_yn00,0.1165
918,YDR007W.out_yn00,0.3611
919,YDR008C.out_yn00,0.12285
920,YDR009W.out_yn00,1.2673
921,YDR010C.out_yn00,0.8056
922,YDR011W.out_yn00,0.1281
923,YDR012W.out_yn00,0.0
924,YDR013W.out_yn00,0.0
925,YDR014W.out_yn00,0.3506
926,YDR015C.out_yn00,0.9157
927,YDR016C.out_yn00,0.1919
928,YDR017C.out_yn00,0.1597
929,YDR018C.out_yn00,0.3949
930,YDR019C.out_yn00,0.126
931,YDR020C.out_yn00,0.0
932,YDR021W.out_yn00,0.1037
933,YDR022C.out_yn00,0.0
934,YDR023W.out_yn00,0.0
935,YDR024W.out_yn00,0.9299
936,YDR025W.out_yn00,0.9496
937,YDR026C.out_yn00,0.1741
938,YDR027C.out_yn00,0.14285
939,YDR028C.out_yn00,0.0636
940,YDR029W.out_yn00,0.4429
941,YDR030C.out_yn00,0.2738
942,YDR031W.out_yn00,0.0
943,YDR032C.out_yn00,0.0
944,YDR033W.out_yn00,0.0
945,YDR034C.out_yn00,0.0793
946,YDR035W.out_yn00,0.0
947,YDR036C.out_yn00,0.1861
948,YDR037W.out_yn00,1.9598
949,YDR038C.out_yn00,1.0681
950,YDR039C.out_yn00,
951,YDR040C.out_yn00,0.8753
952,YDR041W.out_yn00,0.0
953,YDR042C.out_yn00,0.0
954,YDR043C.out_yn00,0.1634
955,YDR044W.out_yn00,0.0
956,YDR045C.out_yn00,0.0
957,YDR046C.out_yn00,0.0499
958,YDR047W.out_yn00,0.3784
959,YDR048C.out_yn00,0.7819
960,YDR049W.out_yn00,0.3777
961,YDR050C.out_yn00,0.0
962,YDR051C.out_yn00,0.1516
963,YDR052C.out_yn00,0.0
964,YDR053W.out_yn00,0.5474
965,YDR054C.out_yn00,0.0
966,YDR055W.out_yn00,0.0
967,YDR056C.out_yn00,0.1667
968,YDR057W.out_yn00,1.1177
969,YDR058C.out_yn00,0.1812
970,YDR059C.out_yn00,0.3493
971,YDR060W.out_yn00,0.2139
972,YDR061W.out_yn00,0.2571
973,YDR062W.out_yn00,0.1081
974,YDR063W.out_yn00,0.0
975,YDR064W.out_yn00,2.091
976,YDR065W.out_yn00,0.1967
977,YDR066C.out_yn00,0.0
978,YDR067C.out_yn00,0.1643
979,YDR068W.out_yn00,0.0
980,YDR069C.out_yn00,0.2333
981,YDR070C.out_yn00,0.0
982,YDR071C.out_yn00,0.0
983,YDR072C.out_yn00,1.2614
984,YDR073W.out_yn00,0.0
985,YDR074W.out_yn00,0.0
986,YDR075W.out_yn00,0.0
987,YDR076W.out_yn00,0.2547
988,YDR077W.out_yn00,0.31
989,YDR078C.out_yn00,0.0
990,YDR079W.out_yn00,0.3349
991,YDR080W.out_yn00,1.147
992,YDR081C.out_yn00,0.1135
993,YDR082W.out_yn00,0.3518
994,YDR083W.out_yn00,0.1107
995,YDR084C.out_yn00,0.0
996,YDR085C.out_yn00,0.5393
997,YDR086C.out_yn00,0.0
998,YDR087C.out_yn00,0.0
999,YDR088C.out_yn00,0.0
1000,YDR089W.out_yn00,0.1934
1001,YDR090C.out_yn00,0.1976
1002,YDR091C.out_yn00,0.0
1003,YDR092W.out_yn00,0.9448
1004,YDR093W.out_yn00,0.0705
1005,YDR094W.out_yn00,0.4234
1006,YDR095C.out_yn00,0.9816
1007,YDR096W.out_yn00,0.3136
1008,YDR097C.out_yn00,0.2339
1009,YDR098C.out_yn00,0.3956
1010,YDR099W.out_yn00,0.843
1011,YDR100W.out_yn00,0.0
1012,YDR101C.out_yn00,0.165
1013,YDR102C.out_yn00,0.4068
1014,YDR103W.out_yn00,0.2853
1015,YDR104C.out_yn00,0.0848
1016,YDR105C.out_yn00,0.0
1017,YDR106W.out_yn00,0.1741
1018,YDR107C.out_yn00,0.7536
1019,YDR108W.out_yn00,0.0
1020,YDR109C.out_yn00,1.0044
1021,YDR110W.out_yn00,0.0
1022,YDR111C.out_yn00,0.1239
1023,YDR112W.out_yn00,1.3025
1024,YDR113C.out_yn00,0.1015
1025,YDR114C.out_yn00,1.2184
1026,YDR115W.out_yn00,0.0
1027,YDR116C.out_yn00,0.0
1028,YDR117C.out_yn00,1.2625
1029,YDR118W.out_yn00,0.1924
1030,YDR119W.out_yn00,1.5405
1031,YDR120C.out_yn00,0.0923
1032,YDR121W.out_yn00,0.0
1033,YDR122W.out_yn00,0.1125
1034,YDR123C.out_yn00,0.1323
1035,YDR124W.out_yn00,0.9096
1036,YDR125C.out_yn00,0.8094
1037,YDR126W.out_yn00,0.0
1038,YDR127W.out_yn00,0.0487
1039,YDR128W.out_yn00,0.2117
1040,YDR129C.out_yn00,0.1233
1041,YDR130C.out_yn00,0.3588
1042,YDR131C.out_yn00,0.2558
1043,YDR132C.out_yn00,0.3551
1044,YDR133C.out_yn00,2.9226
1045,YDR135C.out_yn00,0.0613
1046,YDR136C.out_yn00,1.0463
1047,YDR137W.out_yn00,0.2707
1048,YDR138W.out_yn00,0.3823
1049,YDR139C.out_yn00,0.3269
1050,YDR140W.out_yn00,0.0
1051,YDR141C.out_yn00,0.1891
1052,YDR142C.out_yn00,0.0
1053,YDR143C.out_yn00,1.0506
1054,YDR144C.out_yn00,1.0632
1055,YDR145W.out_yn00,1.5331
1056,YDR146C.out_yn00,1.1179
1057,YDR147W.out_yn00,0.2517
1058,YDR148C.out_yn00,0.0
1059,YDR149C.out_yn00,0.3071
1060,YDR150W.out_yn00,0.7506
1061,YDR151C.out_yn00,0.4021
1062,YDR152W.out_yn00,0.0
1063,YDR153C.out_yn00,1.2267
1064,YDR154C.out_yn00,1.153
1065,YDR155C.out_yn00,0.0
1066,YDR156W.out_yn00,0.0
1067,YDR157W.out_yn00,0.55945
1068,YDR158W.out_yn00,0.0
1069,YDR159W.out_yn00,0.2491
1070,YDR160W.out_yn00,0.1577
1071,YDR161W.out_yn00,0.1834
1072,YDR162C.out_yn00,0.3773
1073,YDR163W.out_yn00,0.1589
1074,YDR164C.out_yn00,1.5432
1075,YDR165W.out_yn00,0.0998
1076,YDR166C.out_yn00,0.241
1077,YDR167W.out_yn00,1.458
1078,YDR168W.out_yn00,1.4449
1079,YDR169C.out_yn00,0.0
1080,YDR170C.out_yn00,0.0982
1081,YDR171W.out_yn00,0.207
1082,YDR172W.out_yn00,0.0
1083,YDR173C.out_yn00,0.0
1084,YDR174W.out_yn00,0.0
1085,YDR175C.out_yn00,0.1115
1086,YDR176W.out_yn00,0.1695
1087,YDR177W.out_yn00,0.0
1088,YDR178W.out_yn00,0.3864
1089,YDR179C.out_yn00,0.0
1090,YDR180W.out_yn00,0.15715
1091,YDR181C.out_yn00,1.3476
1092,YDR182W.out_yn00,0.0
1093,YDR183W.out_yn00,0.0
1094,YDR184C.out_yn00,0.1752
1095,YDR185C.out_yn00,0.0
1096,YDR186C.out_yn00,0.1109
1097,YDR187C.out_yn00,0.2153
1098,YDR188W.out_yn00,0.0672
1099,YDR189W.out_yn00,0.0
1100,YDR190C.out_yn00,0.08255000000000001
1101,YDR191W.out_yn00,0.1824
1102,YDR192C.out_yn00,0.1731
1103,YDR193W.out_yn00,0.5223
1104,YDR194C.out_yn00,0.0897
1105,YDR195W.out_yn00,1.2645
1106,YDR196C.out_yn00,0.0
1107,YDR197W.out_yn00,0.9919
1108,YDR198C.out_yn00,0.1799
1109,YDR199W.out_yn00,0.0
1110,YDR200C.out_yn00,0.0
1111,YDR201W.out_yn00,0.0
1112,YDR202C.out_yn00,0.0888
1113,YDR203W.out_yn00,0.839
1114,YDR204W.out_yn00,0.1943
1115,YDR205W.out_yn00,0.1402
1116,YDR206W.out_yn00,0.2575
1117,YDR207C.out_yn00,0.1352
1118,YDR208W.out_yn00,0.0
1119,YDR209C.out_yn00,0.764
1120,YDR210W.out_yn00,0.3726
1121,YDR211W.out_yn00,0.0
1122,YDR212W.out_yn00,0.0131
1123,YDR213W.out_yn00,0.1235
1124,YDR214W.out_yn00,0.20785
1125,YDR215C.out_yn00,0.8915
1126,YDR216W.out_yn00,1.4915
1127,YDR217C.out_yn00,0.1653
1128,YDR218C.out_yn00,1.2269
1129,YDR219C.out_yn00,0.1561
1130,YDR220C.out_yn00,0.3484
1131,YDR221W.out_yn00,0.3905
1132,YDR222W.out_yn00,0.0
1133,YDR223W.out_yn00,1.2534
1134,YDR224C.out_yn00,0.0
1135,YDR225W.out_yn00,0.0
1136,YDR226W.out_yn00,0.0
1137,YDR227W.out_yn00,0.4027
1138,YDR228C.out_yn00,0.0
1139,YDR229W.out_yn00,0.1965
1140,YDR230W.out_yn00,1.3693
1141,YDR231C.out_yn00,0.0
1142,YDR232W.out_yn00,2.7863
1143,YDR233C.out_yn00,0.0865
1144,YDR234W.out_yn00,0.0
1145,YDR235W.out_yn00,0.0
1146,YDR236C.out_yn00,0.0
1147,YDR237W.out_yn00,0.0
1148,YDR238C.out_yn00,1.2298
1149,YDR239C.out_yn00,0.2241
1150,YDR240C.out_yn00,0.1589
1151,YDR241W.out_yn00,0.604
1152,YDR242W.out_yn00,0.166
1153,YDR243C.out_yn00,0.0
1154,YDR244W.out_yn00,0.0
1155,YDR245W.out_yn00,0.3535
1156,YDR246W.out_yn00,0.0
1157,YDR247W.out_yn00,0.2022
1158,YDR248C.out_yn00,0.348
1159,YDR249C.out_yn00,0.1597
1160,YDR250C.out_yn00,1.337
1161,YDR251W.out_yn00,0.1566
1162,YDR252W.out_yn00,0.0
1163,YDR253C.out_yn00,0.0
1164,YDR254W.out_yn00,0.2112
1165,YDR255C.out_yn00,0.1303
1166,YDR256C.out_yn00,0.17955
1167,YDR257C.out_yn00,1.332
1168,YDR258C.out_yn00,0.0
1169,YDR259C.out_yn00,0.337
1170,YDR260C.out_yn00,0.0845
1171,YDR261C.out_yn00,0.4233
1172,YDR262W.out_yn00,0.0
1173,YDR263C.out_yn00,0.0
1174,YDR264C.out_yn00,0.2228
1175,YDR265W.out_yn00,0.184
1176,YDR266C.out_yn00,0.35255000000000003
1177,YDR267C.out_yn00,0.0
1178,YDR268W.out_yn00,0.0
1179,YDR269C.out_yn00,0.7603
1180,YDR270W.out_yn00,0.4766
1181,YDR271C.out_yn00,0.0
1182,YDR272W.out_yn00,0.3331
1183,YDR273W.out_yn00,0.7512
1184,YDR274C.out_yn00,1.1033
1185,YDR275W.out_yn00,1.7411
1186,YDR276C.out_yn00,0.0
1187,YDR277C.out_yn00,0.1901
1188,YDR278C.out_yn00,0.8302
1189,YDR279W.out_yn00,0.3178
1190,YDR280W.out_yn00,0.0
1191,YDR281C.out_yn00,0.384
1192,YDR282C.out_yn00,0.1809
1193,YDR283C.out_yn00,0.1576
1194,YDR284C.out_yn00,0.0955
1195,YDR285W.out_yn00,0.1175
1196,YDR286C.out_yn00,0.0
1197,YDR287W.out_yn00,0.3276
1198,YDR288W.out_yn00,0.0
1199,YDR289C.out_yn00,0.0
1200,YDR290W.out_yn00,1.6241
1201,YDR291W.out_yn00,0.2012
1202,YDR292C.out_yn00,0.3467
1203,YDR293C.out_yn00,0.1216
1204,YDR294C.out_yn00,0.0946
1205,YDR295C.out_yn00,0.1996
1206,YDR296W.out_yn00,0.0
1207,YDR297W.out_yn00,0.0
1208,YDR298C.out_yn00,0.0
1209,YDR299W.out_yn00,0.0
1210,YDR300C.out_yn00,0.0661
1211,YDR301W.out_yn00,0.0689
1212,YDR302W.out_yn00,0.0
1213,YDR303C.out_yn00,0.1246
1214,YDR304C.out_yn00,0.0
1215,YDR305C.out_yn00,1.2547
1216,YDR306C.out_yn00,0.187
1217,YDR307W.out_yn00,0.5781
1218,YDR308C.out_yn00,0.0
1219,YDR309C.out_yn00,0.14415
1220,YDR310C.out_yn00,0.3139
1221,YDR311W.out_yn00,0.0325
1222,YDR312W.out_yn00,0.2618
1223,YDR313C.out_yn00,0.0
1224,YDR314C.out_yn00,0.2257
1225,YDR315C.out_yn00,0.1921
1226,YDR316W.out_yn00,0.0661
1227,YDR317W.out_yn00,0.2121
1228,YDR318W.out_yn00,1.8215
1229,YDR319C.out_yn00,0.0
1230,YDR320C.out_yn00,0.2783
1231,YDR321W.out_yn00,0.7823
1232,YDR322W.out_yn00,0.3709
1233,YDR323C.out_yn00,0.0814
1234,YDR324C.out_yn00,0.0679
1235,YDR325W.out_yn00,0.1994
1236,YDR326C.out_yn00,0.2236
1237,YDR327W.out_yn00,1.1892
1238,YDR328C.out_yn00,0.0
1239,YDR329C.out_yn00,0.0861
1240,YDR330W.out_yn00,0.528
1241,YDR331W.out_yn00,0.1815
1242,YDR332W.out_yn00,0.2033
1243,YDR333C.out_yn00,0.236
1244,YDR334W.out_yn00,0.0343
1245,YDR335W.out_yn00,0.03635
1246,YDR336W.out_yn00,0.4373
1247,YDR337W.out_yn00,0.0
1248,YDR338C.out_yn00,0.1213
1249,YDR339C.out_yn00,0.0
1250,YDR340W.out_yn00,0.6518
1251,YDR341C.out_yn00,0.041
1252,YDR342C.out_yn00,1.023
1253,YDR343C.out_yn00,0.3385
1254,YDR344C.out_yn00,1.34
1255,YDR345C.out_yn00,0.2201
1256,YDR346C.out_yn00,0.0
1257,YDR347W.out_yn00,0.1911
1258,YDR348C.out_yn00,0.0899
1259,YDR349C.out_yn00,0.182
1260,YDR350C.out_yn00,0.0
1261,YDR351W.out_yn00,0.1105
1262,YDR352W.out_yn00,0.1919
1263,YDR353W.out_yn00,0.0
1264,YDR354W.out_yn00,0.0
1265,YDR355C.out_yn00,0.0
1266,YDR356W.out_yn00,1.4056
1267,YDR357C.out_yn00,0.0
1268,YDR358W.out_yn00,0.2575
1269,YDR359C.out_yn00,0.3538
1270,YDR360W.out_yn00,0.42164999999999997
1271,YDR361C.out_yn00,0.0
1272,YDR362C.out_yn00,0.0976
1273,YDR363W.out_yn00,0.16049999999999998
1274,YDR364C.out_yn00,0.0
1275,YDR365C.out_yn00,0.0
1276,YDR366C.out_yn00,1.0186
1277,YDR367W.out_yn00,1.559
1278,YDR368W.out_yn00,0.0
1279,YDR369C.out_yn00,0.3785
1280,YDR370C.out_yn00,0.3162
1281,YDR371W.out_yn00,0.1685
1282,YDR372C.out_yn00,0.0
1283,YDR373W.out_yn00,0.0
1284,YDR374C.out_yn00,0.4038
1285,YDR375C.out_yn00,0.088
1286,YDR376W.out_yn00,0.0
1287,YDR377W.out_yn00,0.0
1288,YDR378C.out_yn00,0.0
1289,YDR379W.out_yn00,0.3413
1290,YDR380W.out_yn00,0.17285
1291,YDR381W.out_yn00,0.9991
1292,YDR382W.out_yn00,0.4068
1293,YDR383C.out_yn00,0.1634
1294,YDR384C.out_yn00,0.0
1295,YDR385W.out_yn00,0.0
1296,YDR386W.out_yn00,0.1651
1297,YDR387C.out_yn00,0.1952
1298,YDR388W.out_yn00,0.1296
1299,YDR389W.out_yn00,0.0418
1300,YDR390C.out_yn00,0.2627
1301,YDR391C.out_yn00,0.1991
1302,YDR392W.out_yn00,0.11515
1303,YDR393W.out_yn00,0.1891
1304,YDR394W.out_yn00,0.0
1305,YDR395W.out_yn00,0.0
1306,YDR396W.out_yn00,0.0
1307,YDR397C.out_yn00,0.4095
1308,YDR398W.out_yn00,0.0994
1309,YDR399W.out_yn00,0.0
1310,YDR400W.out_yn00,0.1196
1311,YDR401W.out_yn00,0.0
1312,YDR402C.out_yn00,0.0465
1313,YDR403W.out_yn00,0.08
1314,YDR404C.out_yn00,0.0
1315,YDR405W.out_yn00,0.0
1316,YDR406W.out_yn00,0.0801
1317,YDR407C.out_yn00,0.2278
1318,YDR408C.out_yn00,0.4562
1319,YDR409W.out_yn00,0.2729
1320,YDR410C.out_yn00,0.26095
1321,YDR411C.out_yn00,0.0
1322,YDR412W.out_yn00,0.0
1323,YDR413C.out_yn00,0.0
1324,YDR414C.out_yn00,0.27605
1325,YDR415C.out_yn00,0.12265000000000001
1326,YDR416W.out_yn00,0.1794
1327,YDR417C.out_yn00,0.0
1328,YDR418W.out_yn00,0.0
1329,YDR419W.out_yn00,0.2293
1330,YDR420W.out_yn00,1.3164
1331,YDR421W.out_yn00,0.2415
1332,YDR422C.out_yn00,0.1748
1333,YDR423C.out_yn00,0.5486
1334,YDR424C.out_yn00,0.7031499999999999
1335,YDR425W.out_yn00,0.1351
1336,YDR426C.out_yn00,1.5842
1337,YDR427W.out_yn00,0.0966
1338,YDR428C.out_yn00,0.1766
1339,YDR429C.out_yn00,0.04925
1340,YDR430C.out_yn00,0.1233
1341,YDR431W.out_yn00,0.6432
1342,YDR432W.out_yn00,0.0425
1343,YDR433W.out_yn00,0.5009
1344,YDR434W.out_yn00,0.1112
1345,YDR435C.out_yn00,0.1303
1346,YDR436W.out_yn00,0.2025
1347,YDR437W.out_yn00,0.2028
1348,YDR438W.out_yn00,0.1253
1349,YDR439W.out_yn00,0.0
1350,YDR440W.out_yn00,0.2459
1351,YDR441C.out_yn00,0.1161
1352,YDR442W.out_yn00,1.5569
1353,YDR443C.out_yn00,0.0947
1354,YDR444W.out_yn00,0.2333
1355,YDR445C.out_yn00,1.1032
1356,YDR446W.out_yn00,0.1851
1357,YDR447C.out_yn00,0.8149
1358,YDR448W.out_yn00,0.0
1359,YDR449C.out_yn00,0.05945
1360,YDR450W.out_yn00,1.745
1361,YDR451C.out_yn00,0.186
1362,YDR452W.out_yn00,1.0973
1363,YDR453C.out_yn00,0.0
1364,YDR454C.out_yn00,0.0
1365,YDR455C.out_yn00,0.0
1366,YDR456W.out_yn00,0.1195
1367,YDR457W.out_yn00,0.1326
1368,YDR458C.out_yn00,0.3291
1369,YDR459C.out_yn00,0.3666
1370,YDR460W.out_yn00,0.0
1371,YDR461W.out_yn00,0.1184
1372,YDR462W.out_yn00,0.0
1373,YDR463W.out_yn00,0.1281
1374,YDR464W.out_yn00,0.2891
1375,YDR465C.out_yn00,0.19305
1376,YDR466W.out_yn00,0.2377
1377,YDR467C.out_yn00,0.2954
1378,YDR468C.out_yn00,0.5586
1379,YDR469W.out_yn00,0.319
1380,YDR470C.out_yn00,0.1928
1381,YDR471W.out_yn00,0.9898
1382,YDR472W.out_yn00,0.0
1383,YDR473C.out_yn00,0.1683
1384,YDR475C.out_yn00,0.1456
1385,YDR476C.out_yn00,0.0
1386,YDR477W.out_yn00,0.0883
1387,YDR478W.out_yn00,0.4014
1388,YDR479C.out_yn00,0.1402
1389,YDR480W.out_yn00,0.3557
1390,YDR481C.out_yn00,0.0811
1391,YDR482C.out_yn00,0.2259
1392,YDR483W.out_yn00,0.1291
1393,YDR484W.out_yn00,0.1167
1394,YDR485C.out_yn00,0.349
1395,YDR486C.out_yn00,0.0
1396,YDR487C.out_yn00,0.0
1397,YDR488C.out_yn00,0.5855
1398,YDR489W.out_yn00,0.1912
1399,YDR490C.out_yn00,0.3767
1400,YDR491C.out_yn00,1.2656
1401,YDR492W.out_yn00,0.0
1402,YDR493W.out_yn00,0.2698
1403,YDR494W.out_yn00,0.3421
1404,YDR495C.out_yn00,0.1942
1405,YDR496C.out_yn00,0.1273
1406,YDR497C.out_yn00,0.2007
1407,YDR498C.out_yn00,0.4681
1408,YDR499W.out_yn00,0.178
1409,YDR500C.out_yn00,0.925
1410,YDR501W.out_yn00,0.9015
1411,YDR502C.out_yn00,0.0
1412,YDR503C.out_yn00,0.0
1413,YDR504C.out_yn00,0.8788
1414,YDR505C.out_yn00,0.4878
1415,YDR506C.out_yn00,0.178
1416,YDR507C.out_yn00,1.1962
1417,YDR508C.out_yn00,0.1542
1418,YDR509W.out_yn00,0.7876
1419,YDR510W.out_yn00,0.0
1420,YDR511W.out_yn00,0.1467
1421,YDR512C.out_yn00,1.4518
1422,YDR513W.out_yn00,0.0
1423,YDR514C.out_yn00,0.3518
1424,YDR515W.out_yn00,0.527
1425,YDR516C.out_yn00,0.0
1426,YDR517W.out_yn00,0.1414
1427,YDR518W.out_yn00,0.9864
1428,YDR519W.out_yn00,0.0
1429,YDR520C.out_yn00,3.9771
1430,YDR521W.out_yn00,0.4369
1431,YDR522C.out_yn00,1.7361
1432,YDR523C.out_yn00,0.0
1433,YDR524C.out_yn00,0.09555
1434,YDR525W.out_yn00,0.9433
1435,YDR526C.out_yn00,0.4561
1436,YDR527W.out_yn00,0.1741
1437,YDR528W.out_yn00,0.1664
1438,YDR529C.out_yn00,0.0
1439,YDR530C.out_yn00,0.218
1440,YDR531W.out_yn00,0.1983
1441,YDR532C.out_yn00,0.1783
1442,YDR533C.out_yn00,0.0
1443,YDR534C.out_yn00,0.8742
1444,YDR535C.out_yn00,0.9869
1445,YDR536W.out_yn00,0.0
1446,YDR537C.out_yn00,0.1772
1447,YDR538W.out_yn00,0.173
1448,YDR539W.out_yn00,0.9236
1449,YDR540C.out_yn00,0.77
1450,YDR541C.out_yn00,0.10605
1451,YDR542W.out_yn00,0.0
1452,YDR543C.out_yn00,1.0
1453,YDR544C.out_yn00,1.2791
1454,YDR545W.out_yn00,
1455,YEL001C.out_yn00,0.0985
1456,YEL002C.out_yn00,0.0952
1457,YEL003W.out_yn00,1.4011
1458,YEL004W.out_yn00,0.5845
1459,YEL005C.out_yn00,0.3656
1460,YEL006W.out_yn00,0.0
1461,YEL007W.out_yn00,0.1273
1462,YEL008W.out_yn00,0.9628
1463,YEL009C.out_yn00,0.1526
1464,YEL010W.out_yn00,0.479
1465,YEL011W.out_yn00,0.0
1466,YEL012W.out_yn00,0.0
1467,YEL013W.out_yn00,0.0
1468,YEL014C.out_yn00,1.4513
1469,YEL015W.out_yn00,0.1231
1470,YEL016C.out_yn00,0.9082
1471,YEL017W.out_yn00,0.0
1472,YEL018W.out_yn00,0.2682
1473,YEL019C.out_yn00,0.0
1474,YEL020C.out_yn00,0.2892
