,OG,dN_dS
2481,OG18346.out_yn00,0.2754
2482,OG10839.out_yn00,0.21655
2483,OG8439.out_yn00,0.2777
2484,OG1958.out_yn00,0.3396
2485,OG18284.out_yn00,0.3076
2486,OG16863.out_yn00,0.2812
2487,OG8168.out_yn00,0.12975
2488,OG10747.out_yn00,0.22970000000000002
2489,OG15311.out_yn00,0.29495
2490,OG9523.out_yn00,0.2063
2491,OG7906.out_yn00,0.2124
2492,OG3862.out_yn00,0.3391
2493,OG17673.out_yn00,0.2822
2494,OG1952.out_yn00,0.0671
2495,OG7314.out_yn00,0.167
2496,OG2325.out_yn00,0.1099
2497,OG15852.out_yn00,0.1514
2498,OG12666.out_yn00,0.25575000000000003
2499,OG11380.out_yn00,0.1662
2500,OG4020.out_yn00,0.0558
2501,OG13735.out_yn00,0.1432
2502,OG5126.out_yn00,0.18
2503,OG2822.out_yn00,0.0569
2504,OG15481.out_yn00,0.2719
2505,OG2796.out_yn00,0.3096
2506,OG7317.out_yn00,0.1464
2507,OG1869.out_yn00,0.07375000000000001
2508,OG6024.out_yn00,0.28295
2509,OG1684.out_yn00,0.0742
2510,OG3808.out_yn00,0.15295
2511,OG14797.out_yn00,0.1582
2512,OG1439.out_yn00,0.0679
2513,OG7615.out_yn00,0.20005
2514,OG5982.out_yn00,0.1434
2515,OG12878.out_yn00,0.1532
2516,OG16578.out_yn00,0.38005
2517,OG3059.out_yn00,0.1871
2518,OG13223.out_yn00,0.2385
2519,OG11537.out_yn00,0.1128
2520,OG3127.out_yn00,0.1258
2521,OG14707.out_yn00,0.1391
2522,OG15718.out_yn00,0.2286
2523,OG8792.out_yn00,0.1043
2524,OG15132.out_yn00,0.70235
2525,OG17804.out_yn00,0.1186
2526,OG13056.out_yn00,0.137
2527,OG2548.out_yn00,0.1638
2528,OG15239.out_yn00,0.2085
2529,OG4371.out_yn00,0.1432
2530,OG7026.out_yn00,0.18665
2531,OG3423.out_yn00,0.085
2532,OG8528.out_yn00,0.1832
2533,OG13220.out_yn00,0.3086
2534,OG1390.out_yn00,0.0719
2535,OG12084.out_yn00,0.0835
2536,OG5127.out_yn00,0.2182
2537,OG17663.out_yn00,0.5196
2538,OG2489.out_yn00,0.0985
2539,OG1380.out_yn00,0.0835
2540,OG9661.out_yn00,0.26315
2541,OG10352.out_yn00,0.19855
2542,OG3639.out_yn00,0.0983
2543,OG5530.out_yn00,0.04075
2544,OG16838.out_yn00,0.3439
2545,OG6490.out_yn00,0.0916
2546,OG15185.out_yn00,0.21325
2547,OG13567.out_yn00,0.14605
2548,OG8097.out_yn00,0.1443
2549,OG2442.out_yn00,0.0498
2550,OG13537.out_yn00,0.1805
2551,OG15028.out_yn00,0.16235
2552,OG16041.out_yn00,0.3102
2553,OG17664.out_yn00,0.1128
2554,OG3607.out_yn00,0.2577
2555,OG16679.out_yn00,0.2296
2556,OG6836.out_yn00,0.2697
2557,OG2208.out_yn00,0.1284
2558,OG12010.out_yn00,0.12265000000000001
2559,OG4306.out_yn00,0.2551
2560,OG8974.out_yn00,0.3109
2561,OG2076.out_yn00,0.0775
2562,OG13573.out_yn00,0.30045
2563,OG5865.out_yn00,0.1538
2564,OG1911.out_yn00,0.0658
2565,OG6086.out_yn00,0.3787
2566,OG7107.out_yn00,0.2202
2567,OG3942.out_yn00,0.1238
2568,OG6219.out_yn00,0.09234999999999999
2569,OG12072.out_yn00,0.1943
2570,OG16234.out_yn00,0.12705
2571,OG2393.out_yn00,0.1171
2572,OG16853.out_yn00,0.2248
2573,OG18443.out_yn00,0.2973
2574,OG13285.out_yn00,0.1919
2575,OG4280.out_yn00,0.1914
2576,OG17577.out_yn00,0.1995
2577,OG10886.out_yn00,0.1642
2578,OG13341.out_yn00,0.3076
2579,OG6520.out_yn00,0.29
2580,OG2241.out_yn00,0.0777
2581,OG16944.out_yn00,0.2019
2582,OG4700.out_yn00,0.2301
2583,OG16609.out_yn00,0.11885
2584,OG12676.out_yn00,0.2852
2585,OG16502.out_yn00,0.317
2586,OG5163.out_yn00,0.0504
2587,OG9793.out_yn00,0.4809
2588,OG9178.out_yn00,0.2018
2589,OG5856.out_yn00,0.1349
2590,OG3042.out_yn00,0.1442
2591,OG5944.out_yn00,0.2217
2592,OG14190.out_yn00,0.19
2593,OG4204.out_yn00,0.119
2594,OG1895.out_yn00,0.1043
2595,OG4530.out_yn00,0.1819
2596,OG1386.out_yn00,0.0914
2597,OG9151.out_yn00,0.2419
2598,OG9218.out_yn00,0.1588
2599,OG8441.out_yn00,0.2746
2600,OG13902.out_yn00,0.2987
2601,OG6581.out_yn00,0.1789
2602,OG16154.out_yn00,0.15025
2603,OG17470.out_yn00,0.2931
2604,OG17090.out_yn00,0.2974
2605,OG9290.out_yn00,0.17245
2606,OG9952.out_yn00,0.3514
2607,OG8239.out_yn00,0.1208
2608,OG13755.out_yn00,0.144
2609,OG15238.out_yn00,0.12695
2610,OG7004.out_yn00,0.207
2611,OG6680.out_yn00,0.1813
2612,OG13876.out_yn00,0.161
2613,OG7969.out_yn00,0.1876
2614,OG10767.out_yn00,0.2872
2615,OG6062.out_yn00,0.1396
2616,OG17453.out_yn00,0.2118
2617,OG9696.out_yn00,0.14205
2618,OG12159.out_yn00,0.1068
2619,OG16386.out_yn00,0.2646
2620,OG6455.out_yn00,0.169
2621,OG8255.out_yn00,0.1991
2622,OG16789.out_yn00,0.24195
2623,OG3166.out_yn00,0.2036
2624,OG12509.out_yn00,0.37815
2625,OG2153.out_yn00,0.1217
2626,OG17162.out_yn00,0.1022
2627,OG10962.out_yn00,0.2995
2628,OG6587.out_yn00,0.17475000000000002
2629,OG11493.out_yn00,0.0995
2630,OG12188.out_yn00,0.29685
2631,OG9301.out_yn00,0.23020000000000002
2632,OG15005.out_yn00,0.0732
2633,OG13445.out_yn00,0.16475
2634,OG4445.out_yn00,0.1734
2635,OG8824.out_yn00,0.22160000000000002
2636,OG14189.out_yn00,0.15905
2637,OG7919.out_yn00,0.2649
2638,OG13370.out_yn00,0.1477
2639,OG16492.out_yn00,0.2787
2640,OG3560.out_yn00,0.1522
2641,OG10921.out_yn00,0.1245
2642,OG3966.out_yn00,0.054
2643,OG9321.out_yn00,0.1847
2644,OG1468.out_yn00,0.1446
2645,OG5845.out_yn00,0.12065000000000001
2646,OG13879.out_yn00,0.1686
2647,OG14384.out_yn00,0.35960000000000003
2648,OG13866.out_yn00,0.2675
2649,OG16227.out_yn00,0.1948
2650,OG8649.out_yn00,0.1361
2651,OG6226.out_yn00,0.328
2652,OG2320.out_yn00,0.0977
2653,OG3352.out_yn00,0.0767
2654,OG14906.out_yn00,0.09605
2655,OG2943.out_yn00,0.1713
2656,OG14222.out_yn00,0.21755000000000002
2657,OG11108.out_yn00,0.19715
2658,OG15424.out_yn00,0.2029
2659,OG9195.out_yn00,0.3379
2660,OG8092.out_yn00,0.1938
2661,OG3208.out_yn00,0.131
2662,OG17987.out_yn00,0.1321
2663,OG6956.out_yn00,0.2074
2664,OG14357.out_yn00,0.18575
2665,OG15941.out_yn00,0.10975
2666,OG10893.out_yn00,0.1414
2667,OG3675.out_yn00,0.129
2668,OG3163.out_yn00,0.2068
2669,OG15654.out_yn00,0.2672
2670,OG5330.out_yn00,0.1706
2671,OG3487.out_yn00,0.079
2672,OG10005.out_yn00,0.14795
2673,OG6471.out_yn00,0.2242
2674,OG2054.out_yn00,0.0369
2675,OG4916.out_yn00,0.3676
2676,OG12976.out_yn00,0.0939
2677,OG13604.out_yn00,0.2378
2678,OG4111.out_yn00,0.2015
2679,OG7238.out_yn00,0.2383
2680,OG2938.out_yn00,0.1702
2681,OG2302.out_yn00,0.1695
2682,OG2229.out_yn00,0.0878
2683,OG5454.out_yn00,0.07425
2684,OG1702.out_yn00,0.0907
2685,OG5650.out_yn00,0.1837
2686,OG4495.out_yn00,0.2175
2687,OG5520.out_yn00,0.204
2688,OG7962.out_yn00,0.0888
2689,OG1569.out_yn00,0.0668
2690,OG4107.out_yn00,0.4003
2691,OG3372.out_yn00,0.3597
2692,OG8200.out_yn00,0.1633
2693,OG4212.out_yn00,0.1909
2694,OG8136.out_yn00,0.2604
2695,OG11736.out_yn00,0.4095
2696,OG6598.out_yn00,0.0483
2697,OG9764.out_yn00,0.16125
2698,OG10296.out_yn00,0.324
2699,OG1157.out_yn00,0.0561
2700,OG4487.out_yn00,0.0947
2701,OG5833.out_yn00,0.15095
2702,OG1927.out_yn00,0.065
2703,OG2835.out_yn00,0.091
2704,OG9428.out_yn00,0.1995
2705,OG17500.out_yn00,0.3176
2706,OG13994.out_yn00,0.22210000000000002
2707,OG2496.out_yn00,0.1322
2708,OG14453.out_yn00,0.09405
2709,OG15841.out_yn00,0.2347
2710,OG8543.out_yn00,0.11695
2711,OG1946.out_yn00,0.0907
2712,OG11068.out_yn00,0.1082
2713,OG2159.out_yn00,0.1112
2714,OG13109.out_yn00,0.2562
2715,OG6746.out_yn00,0.0815
2716,OG9858.out_yn00,0.1785
2717,OG15425.out_yn00,0.4292
2718,OG17722.out_yn00,0.256
2719,OG8986.out_yn00,0.18915
2720,OG7856.out_yn00,0.4433
2721,OG5466.out_yn00,0.1834
2722,OG4427.out_yn00,0.1164
2723,OG8695.out_yn00,0.1508
2724,OG9248.out_yn00,0.2594
2725,OG7622.out_yn00,0.2192
2726,OG6763.out_yn00,0.17385
2727,OG5892.out_yn00,0.1357
2728,OG4564.out_yn00,0.10894999999999999
2729,OG4966.out_yn00,0.1275
2730,OG16370.out_yn00,0.2245
2731,OG15290.out_yn00,0.14685
2732,OG11088.out_yn00,0.2057
2733,OG9825.out_yn00,0.114
2734,OG2344.out_yn00,0.3291
2735,OG2425.out_yn00,0.0507
2736,OG7446.out_yn00,0.1179
2737,OG18144.out_yn00,0.3095
2738,OG7907.out_yn00,0.0625
2739,OG3848.out_yn00,0.4544
2740,OG4092.out_yn00,0.2204
2741,OG4412.out_yn00,0.2161
2742,OG12979.out_yn00,0.27495
2743,OG4402.out_yn00,0.1067
2744,OG4026.out_yn00,0.2267
2745,OG7645.out_yn00,0.0726
2746,OG8572.out_yn00,0.2028
2747,OG1578.out_yn00,0.15039999999999998
2748,OG17355.out_yn00,0.2271
2749,OG2765.out_yn00,0.04215
2750,OG7560.out_yn00,0.2182
2751,OG4754.out_yn00,0.1673
2752,OG11116.out_yn00,0.1667
2753,OG2597.out_yn00,0.2927
2754,OG3963.out_yn00,0.158
2755,OG13523.out_yn00,0.1873
2756,OG3960.out_yn00,0.376
2757,OG7587.out_yn00,0.105
2758,OG8406.out_yn00,0.2358
2759,OG12259.out_yn00,0.55105
2760,OG1714.out_yn00,0.0538
2761,OG16712.out_yn00,0.2177
2762,OG9299.out_yn00,0.3244
2763,OG14050.out_yn00,0.35625
2764,OG12691.out_yn00,0.1796
2765,OG5839.out_yn00,0.077
2766,OG3760.out_yn00,0.1006
2767,OG3379.out_yn00,0.385
2768,OG6904.out_yn00,0.1424
2769,OG12914.out_yn00,0.26670000000000005
2770,OG7689.out_yn00,0.1886
2771,OG11027.out_yn00,0.1858
2772,OG9415.out_yn00,0.2847
2773,OG14708.out_yn00,0.13875
2774,OG18462.out_yn00,0.4724
2775,OG6923.out_yn00,0.05695
2776,OG11995.out_yn00,0.22415000000000002
2777,OG6545.out_yn00,0.1004
2778,OG2105.out_yn00,0.045
2779,OG10690.out_yn00,0.21389999999999998
2780,OG6867.out_yn00,0.1435
2781,OG9929.out_yn00,0.14705000000000001
2782,OG3824.out_yn00,0.10245
2783,OG9669.out_yn00,0.24095
2784,OG15195.out_yn00,0.16454999999999997
2785,OG6258.out_yn00,0.31095
2786,OG7017.out_yn00,0.2148
2787,OG4055.out_yn00,0.19
2788,OG6586.out_yn00,0.20545
2789,OG12264.out_yn00,0.16825
2790,OG6401.out_yn00,0.3575
2791,OG10460.out_yn00,0.2622
2792,OG1577.out_yn00,0.1186
2793,OG4563.out_yn00,0.294
2794,OG16019.out_yn00,0.08929999999999999
2795,OG8700.out_yn00,0.20074999999999998
2796,OG10468.out_yn00,0.13915
2797,OG8599.out_yn00,0.31395
2798,OG10883.out_yn00,0.3041
2799,OG17068.out_yn00,0.1479
2800,OG10840.out_yn00,0.2275
2801,OG10180.out_yn00,0.2127
2802,OG4761.out_yn00,0.269
2803,OG8164.out_yn00,0.1223
2804,OG1745.out_yn00,0.0973
2805,OG14910.out_yn00,0.14815
2806,OG3190.out_yn00,0.085
2807,OG8353.out_yn00,0.40795000000000003
2808,OG15342.out_yn00,0.33745
2809,OG13162.out_yn00,0.1393
2810,OG10724.out_yn00,0.2398
2811,OG11080.out_yn00,0.2424
2812,OG8657.out_yn00,0.253
2813,OG6799.out_yn00,0.0891
2814,OG2118.out_yn00,0.0344
2815,OG4863.out_yn00,0.0865
2816,OG4006.out_yn00,0.08665
2817,OG4733.out_yn00,0.15775
2818,OG10457.out_yn00,0.1445
2819,OG15583.out_yn00,0.31320000000000003
2820,OG11679.out_yn00,0.1156
2821,OG6153.out_yn00,0.1678
2822,OG3631.out_yn00,0.0924
2823,OG18384.out_yn00,0.2064
2824,OG9128.out_yn00,0.0464
2825,OG7717.out_yn00,0.1182
2826,OG17293.out_yn00,0.1815
2827,OG5631.out_yn00,0.1557
2828,OG14690.out_yn00,0.16675
2829,OG17392.out_yn00,0.1962
2830,OG9371.out_yn00,0.17754999999999999
2831,OG2493.out_yn00,0.0858
2832,OG15443.out_yn00,0.0935
2833,OG11659.out_yn00,0.1703
2834,OG12742.out_yn00,0.2242
2835,OG9737.out_yn00,0.15335
2836,OG3766.out_yn00,0.0981
2837,OG3209.out_yn00,0.1283
2838,OG13209.out_yn00,0.2251
2839,OG3026.out_yn00,0.1192
2840,OG7503.out_yn00,0.13105
2841,OG1204.out_yn00,0.0491
2842,OG10315.out_yn00,0.1447
2843,OG7835.out_yn00,0.1715
2844,OG14897.out_yn00,0.146
2845,OG5073.out_yn00,0.2234
2846,OG1683.out_yn00,0.0478
2847,OG1764.out_yn00,0.1045
2848,OG2718.out_yn00,0.05945
2849,OG7217.out_yn00,0.1354
2850,OG3943.out_yn00,0.1569
2851,OG6370.out_yn00,0.34175
2852,OG11266.out_yn00,0.2306
2853,OG7928.out_yn00,0.10395
2854,OG12533.out_yn00,0.3435
2855,OG4577.out_yn00,0.1874
2856,OG5868.out_yn00,0.1819
2857,OG15237.out_yn00,0.3514
2858,OG1163.out_yn00,0.1612
2859,OG7155.out_yn00,0.12869999999999998
2860,OG1773.out_yn00,0.1036
2861,OG14224.out_yn00,0.3323
2862,OG16004.out_yn00,0.20675
2863,OG10203.out_yn00,0.2872
2864,OG3378.out_yn00,0.1859
2865,OG9231.out_yn00,0.1926
2866,OG1533.out_yn00,0.0793
2867,OG1839.out_yn00,0.0507
2868,OG3944.out_yn00,0.353
2869,OG3919.out_yn00,0.1678
2870,OG2368.out_yn00,0.1402
2871,OG14239.out_yn00,0.4413
2872,OG5590.out_yn00,0.14
2873,OG10284.out_yn00,0.2098
2874,OG18701.out_yn00,0.3434
2875,OG13851.out_yn00,0.2417
2876,OG9187.out_yn00,0.253
2877,OG14903.out_yn00,0.12645
2878,OG4008.out_yn00,0.1351
2879,OG5990.out_yn00,0.2571
2880,OG14178.out_yn00,0.25915
2881,OG11927.out_yn00,0.452
2882,OG13332.out_yn00,0.25529999999999997
2883,OG14710.out_yn00,0.36245
2884,OG3903.out_yn00,0.15845
2885,OG8582.out_yn00,0.3319
2886,OG8787.out_yn00,0.14739999999999998
2887,OG14679.out_yn00,0.09245
2888,OG1970.out_yn00,0.115
2889,OG1517.out_yn00,0.0704
2890,OG11350.out_yn00,0.1922
2891,OG3787.out_yn00,0.1618
2892,OG14563.out_yn00,0.1965
2893,OG1392.out_yn00,0.0986
2894,OG14841.out_yn00,0.1961
2895,OG3505.out_yn00,0.1492
2896,OG13175.out_yn00,0.1473
2897,OG12410.out_yn00,0.3815
2898,OG7881.out_yn00,0.14875
2899,OG4469.out_yn00,0.0822
2900,OG18552.out_yn00,0.3226
2901,OG7979.out_yn00,0.2035
2902,OG12576.out_yn00,0.2006
2903,OG16118.out_yn00,0.1054
2904,OG5921.out_yn00,0.1105
2905,OG4330.out_yn00,0.1372
2906,OG7354.out_yn00,0.2517
2907,OG14588.out_yn00,0.1294
2908,OG16273.out_yn00,0.2227
2909,OG1981.out_yn00,0.1693
2910,OG18704.out_yn00,0.7169
2911,OG16668.out_yn00,0.0571
2912,OG12127.out_yn00,0.177
2913,OG8010.out_yn00,0.1315
2914,OG3401.out_yn00,0.0843
2915,OG3891.out_yn00,0.0877
2916,OG5877.out_yn00,0.1235
2917,OG14355.out_yn00,0.3419
2918,OG11101.out_yn00,0.2094
2919,OG11858.out_yn00,0.3004
2920,OG5951.out_yn00,0.1899
2921,OG2712.out_yn00,0.1209
2922,OG4192.out_yn00,0.1192
2923,OG5730.out_yn00,0.11055000000000001
2924,OG3288.out_yn00,0.1567
2925,OG15931.out_yn00,0.172
2926,OG10252.out_yn00,0.1394
2927,OG16292.out_yn00,0.13885
2928,OG11904.out_yn00,0.1392
2929,OG13799.out_yn00,0.2888
2930,OG6439.out_yn00,0.1006
2931,OG11711.out_yn00,0.1586
2932,OG14525.out_yn00,0.124
2933,OG6497.out_yn00,0.1513
2934,OG2293.out_yn00,0.0759
2935,OG8881.out_yn00,0.10035
2936,OG4744.out_yn00,0.18585000000000002
2937,OG14416.out_yn00,0.1664
2938,OG3024.out_yn00,0.0651
2939,OG6655.out_yn00,0.1708
2940,OG4607.out_yn00,0.2939
2941,OG5092.out_yn00,0.1851
2942,OG8485.out_yn00,0.1993
2943,OG4816.out_yn00,0.1813
2944,OG2318.out_yn00,0.2915
2945,OG16035.out_yn00,0.198
2946,OG4260.out_yn00,0.0895
2947,OG2696.out_yn00,0.0497
2948,OG15010.out_yn00,0.16695
2949,OG13028.out_yn00,0.1032
2950,OG7009.out_yn00,0.0931
2951,OG6512.out_yn00,0.0891
2952,OG6469.out_yn00,0.16394999999999998
2953,OG6550.out_yn00,0.1496
2954,OG2619.out_yn00,0.0761
2955,OG3707.out_yn00,0.1379
2956,OG6994.out_yn00,0.1174
2957,OG3644.out_yn00,0.1048
2958,OG6433.out_yn00,0.11155
2959,OG7105.out_yn00,0.1608
2960,OG8996.out_yn00,0.1769
2961,OG14437.out_yn00,0.13524999999999998
2962,OG7563.out_yn00,0.22325
2963,OG6800.out_yn00,0.1839
2964,OG13290.out_yn00,0.4645
2965,OG3481.out_yn00,0.1243
2966,OG18175.out_yn00,0.1422
2967,OG3769.out_yn00,0.14385
2968,OG16020.out_yn00,0.1669
2969,OG9863.out_yn00,0.1782
2970,OG3596.out_yn00,0.1015
2971,OG15112.out_yn00,0.2486
2972,OG9577.out_yn00,0.39465
2973,OG1747.out_yn00,0.1145
2974,OG10920.out_yn00,0.1544
2975,OG6078.out_yn00,0.1052
2976,OG12116.out_yn00,0.3541
2977,OG14962.out_yn00,0.3452
2978,OG6289.out_yn00,0.2158
2979,OG14551.out_yn00,0.1169
2980,OG16076.out_yn00,0.13615
2981,OG12244.out_yn00,0.23804999999999998
2982,OG5521.out_yn00,0.1769
2983,OG18698.out_yn00,1.0572
2984,OG2989.out_yn00,0.0388
2985,OG5790.out_yn00,0.2667
2986,OG10290.out_yn00,0.1619
2987,OG16347.out_yn00,0.21889999999999998
2988,OG13928.out_yn00,0.072
2989,OG6491.out_yn00,0.2108
2990,OG6547.out_yn00,0.2197
2991,OG11849.out_yn00,0.13
2992,OG13875.out_yn00,0.3691
2993,OG5779.out_yn00,0.2283
2994,OG6575.out_yn00,0.2279
2995,OG11091.out_yn00,0.1289
2996,OG10877.out_yn00,0.1865
2997,OG15385.out_yn00,0.1517
2998,OG13541.out_yn00,0.10785
2999,OG15727.out_yn00,0.15475
3000,OG13964.out_yn00,0.1678
3001,OG16152.out_yn00,0.2188
3002,OG14304.out_yn00,0.19174999999999998
3003,OG18541.out_yn00,0.1375
3004,OG4526.out_yn00,0.123
3005,OG11678.out_yn00,0.2154
3006,OG10512.out_yn00,0.10165
3007,OG6254.out_yn00,0.1804
3008,OG13092.out_yn00,0.1392
3009,OG8111.out_yn00,0.34414999999999996
3010,OG7763.out_yn00,0.29685
3011,OG9972.out_yn00,0.3592
3012,OG12205.out_yn00,0.3249
3013,OG5612.out_yn00,0.15389999999999998
3014,OG15742.out_yn00,0.1482
3015,OG9977.out_yn00,0.2168
3016,OG14278.out_yn00,0.341
3017,OG12215.out_yn00,0.15865
3018,OG7350.out_yn00,0.2126
3019,OG8471.out_yn00,0.15385
3020,OG8603.out_yn00,0.21610000000000001
3021,OG1352.out_yn00,0.1068
3022,OG16948.out_yn00,0.4665
3023,OG9738.out_yn00,0.0857
3024,OG4418.out_yn00,0.1188
3025,OG7167.out_yn00,0.2905
3026,OG9287.out_yn00,0.1555
3027,OG8350.out_yn00,0.2076
3028,OG7783.out_yn00,0.1279
3029,OG15861.out_yn00,0.25205
3030,OG10658.out_yn00,0.2599
3031,OG8566.out_yn00,0.21325
3032,OG15933.out_yn00,0.2546
3033,OG17838.out_yn00,0.0929
3034,OG13118.out_yn00,0.24125
3035,OG2348.out_yn00,0.0564
3036,OG6373.out_yn00,0.158
3037,OG9030.out_yn00,0.17915
3038,OG1656.out_yn00,0.0341
3039,OG5443.out_yn00,0.2092
3040,OG16294.out_yn00,0.1755
3041,OG8141.out_yn00,0.14265
3042,OG2735.out_yn00,0.0654
3043,OG8921.out_yn00,0.199
3044,OG1228.out_yn00,0.09964999999999999
3045,OG6802.out_yn00,0.09215000000000001
3046,OG10725.out_yn00,0.33195
3047,OG11156.out_yn00,0.2363
3048,OG5384.out_yn00,0.1301
3049,OG1455.out_yn00,0.0896
3050,OG11999.out_yn00,0.2142
3051,OG8870.out_yn00,0.11445
3052,OG6191.out_yn00,0.10745
3053,OG4937.out_yn00,0.2263
3054,OG13185.out_yn00,0.0411
3055,OG16008.out_yn00,0.2197
3056,OG3753.out_yn00,0.2218
3057,OG14652.out_yn00,0.3833
3058,OG8356.out_yn00,0.1784
3059,OG14537.out_yn00,0.201
3060,OG15945.out_yn00,0.2507
3061,OG6646.out_yn00,0.0902
3062,OG3192.out_yn00,0.1263
3063,OG7156.out_yn00,0.1053
3064,OG16115.out_yn00,0.22375
3065,OG3449.out_yn00,0.1686
3066,OG7275.out_yn00,0.2603
3067,OG17229.out_yn00,0.1923
3068,OG12663.out_yn00,0.15125
3069,OG9616.out_yn00,0.12010000000000001
3070,OG10766.out_yn00,0.1717
3071,OG2154.out_yn00,0.2477
3072,OG1979.out_yn00,0.04995
3073,OG8623.out_yn00,0.106
3074,OG5234.out_yn00,0.2021
3075,OG9091.out_yn00,0.15415
3076,OG9150.out_yn00,0.1789
3077,OG11424.out_yn00,0.1434
3078,OG10896.out_yn00,0.1899
3079,OG7478.out_yn00,0.2187
3080,OG10347.out_yn00,0.1268
3081,OG9914.out_yn00,0.30710000000000004
3082,OG13163.out_yn00,0.1597
3083,OG9295.out_yn00,0.1944
3084,OG16230.out_yn00,0.0612
3085,OG6029.out_yn00,0.3132
3086,OG7972.out_yn00,0.3591
3087,OG1987.out_yn00,0.0512
3088,OG5177.out_yn00,0.1382
3089,OG14675.out_yn00,0.14675
3090,OG3664.out_yn00,0.1522
3091,OG12965.out_yn00,0.139
3092,OG5885.out_yn00,0.2727
3093,OG14523.out_yn00,0.27659999999999996
3094,OG3600.out_yn00,0.1523
3095,OG8578.out_yn00,0.4639
3096,OG11955.out_yn00,0.3792
3097,OG2526.out_yn00,0.1315
3098,OG1772.out_yn00,0.0557
3099,OG13039.out_yn00,0.239
3100,OG11941.out_yn00,0.1881
3101,OG7117.out_yn00,0.2218
3102,OG3351.out_yn00,0.1242
3103,OG9280.out_yn00,0.11705
3104,OG1350.out_yn00,0.0354
3105,OG2304.out_yn00,0.0464
3106,OG12635.out_yn00,0.125
3107,OG5808.out_yn00,0.152
3108,OG8896.out_yn00,0.24355
3109,OG6625.out_yn00,0.1215
3110,OG17865.out_yn00,0.1604
3111,OG5012.out_yn00,0.228
3112,OG1591.out_yn00,0.0315
3113,OG8628.out_yn00,0.2113
3114,OG1347.out_yn00,0.0956
3115,OG14370.out_yn00,0.19265
3116,OG5417.out_yn00,0.6212
3117,OG3958.out_yn00,0.2716
3118,OG6730.out_yn00,0.2476
3119,OG4231.out_yn00,0.0775
3120,OG8476.out_yn00,0.2152
3121,OG2745.out_yn00,0.3588
3122,OG13170.out_yn00,0.1556
3123,OG8844.out_yn00,0.2187
3124,OG16385.out_yn00,0.18595
3125,OG15804.out_yn00,0.11835
3126,OG4440.out_yn00,0.0806
3127,OG15588.out_yn00,0.6389
3128,OG4865.out_yn00,0.1258
3129,OG9562.out_yn00,0.18009999999999998
3130,OG2400.out_yn00,0.1803
3131,OG7109.out_yn00,0.1346
3132,OG5418.out_yn00,0.2751
3133,OG17568.out_yn00,0.2587
3134,OG4405.out_yn00,0.07235
3135,OG4817.out_yn00,0.2906
3136,OG3446.out_yn00,0.2146
3137,OG2074.out_yn00,0.0695
3138,OG11294.out_yn00,0.3961
3139,OG4125.out_yn00,0.0858
3140,OG6351.out_yn00,0.1374
3141,OG4520.out_yn00,0.1497
3142,OG17253.out_yn00,0.1937
3143,OG10755.out_yn00,0.312
3144,OG14849.out_yn00,0.1633
3145,OG4634.out_yn00,0.1723
3146,OG14504.out_yn00,0.1344
3147,OG13616.out_yn00,0.17535
3148,OG1883.out_yn00,0.0636
3149,OG4727.out_yn00,0.1778
3150,OG15456.out_yn00,0.152
3151,OG2029.out_yn00,0.2045
3152,OG2875.out_yn00,0.0848
3153,OG18399.out_yn00,0.2733
3154,OG7411.out_yn00,0.1995
3155,OG9894.out_yn00,0.1979
3156,OG8409.out_yn00,0.2432
3157,OG16937.out_yn00,0.17704999999999999
3158,OG11413.out_yn00,0.3562
3159,OG11760.out_yn00,0.2479
3160,OG1751.out_yn00,0.0933
3161,OG18425.out_yn00,0.3734
3162,OG10368.out_yn00,0.32685
3163,OG11980.out_yn00,0.25595
3164,OG16716.out_yn00,0.18009999999999998
3165,OG8499.out_yn00,0.1659
3166,OG1254.out_yn00,0.0877
3167,OG17222.out_yn00,0.1741
3168,OG1242.out_yn00,0.0674
3169,OG2888.out_yn00,0.0515
3170,OG5756.out_yn00,0.07025
3171,OG2502.out_yn00,0.0231
3172,OG8924.out_yn00,0.3513
3173,OG3907.out_yn00,0.0758
3174,OG12984.out_yn00,0.3335
3175,OG16361.out_yn00,0.2661
3176,OG8550.out_yn00,0.1734
3177,OG14192.out_yn00,0.32745
3178,OG9499.out_yn00,0.15760000000000002
3179,OG10696.out_yn00,0.1879
3180,OG1565.out_yn00,0.0598
3181,OG8720.out_yn00,0.0834
3182,OG10878.out_yn00,0.1594
3183,OG13152.out_yn00,0.2653
3184,OG18334.out_yn00,0.2332
3185,OG10819.out_yn00,0.17204999999999998
3186,OG8371.out_yn00,0.51725
3187,OG1850.out_yn00,0.0887
3188,OG8813.out_yn00,0.1132
3189,OG2789.out_yn00,0.1846
3190,OG6308.out_yn00,0.2433
3191,OG13046.out_yn00,0.31565
3192,OG6527.out_yn00,0.17875
3193,OG1788.out_yn00,0.0644
3194,OG11162.out_yn00,0.15485
3195,OG6676.out_yn00,0.3132
3196,OG11177.out_yn00,0.4239
3197,OG6096.out_yn00,0.10665
3198,OG9169.out_yn00,0.0976
3199,OG13271.out_yn00,0.3008
3200,OG2755.out_yn00,0.0803
3201,OG11127.out_yn00,0.1212
3202,OG13213.out_yn00,0.1486
3203,OG10964.out_yn00,0.2064
3204,OG14622.out_yn00,0.19125
3205,OG1406.out_yn00,0.0732
3206,OG4504.out_yn00,0.1823
3207,OG14555.out_yn00,0.09885
3208,OG2717.out_yn00,0.0835
3209,OG8621.out_yn00,0.1196
