,OG,conservation_score
591,OG3644_aa_aligned.fasta,0.609275
592,OG4196_aa_aligned.fasta,0.600335
593,OG2882_aa_aligned.fasta,0.555777
594,OG6913_aa_aligned.fasta,0.4003955
595,OG2635_aa_aligned.fasta,0.756276
596,OG3391_aa_aligned.fasta,0.5148425
597,OG3535_aa_aligned.fasta,0.49639900000000003
598,OG3124_aa_aligned.fasta,0.641783
599,OG5476_aa_aligned.fasta,0.642734
600,OG4543_aa_aligned.fasta,0.485995
601,OG3171_aa_aligned.fasta,0.384672
602,OG1911_aa_aligned.fasta,0.561592
603,OG3281_aa_aligned.fasta,0.6389825
604,OG6863_aa_aligned.fasta,0.440817
605,OG3199_aa_aligned.fasta,0.47565
606,OG3037_aa_aligned.fasta,0.6647
607,OG2409_aa_aligned.fasta,0.675222
608,OG3719_aa_aligned.fasta,0.607957
609,OG1822_aa_aligned.fasta,0.6835055000000001
610,OG5908_aa_aligned.fasta,0.325463
611,OG1828_aa_aligned.fasta,0.587323
612,OG6309_aa_aligned.fasta,0.521432
613,OG3525_aa_aligned.fasta,0.573049
614,OG4017_aa_aligned.fasta,0.6028905
615,OG7274_aa_aligned.fasta,0.538696
616,OG4364_aa_aligned.fasta,0.33700949999999996
617,OG2746_aa_aligned.fasta,0.733254
618,OG4281_aa_aligned.fasta,0.6371264999999999
619,OG2611_aa_aligned.fasta,0.369876
620,OG3997_aa_aligned.fasta,0.560371
621,OG1592_aa_aligned.fasta,0.552653
622,OG5696_aa_aligned.fasta,0.416363
623,OG4182_aa_aligned.fasta,0.510823
624,OG4595_aa_aligned.fasta,
625,OG1815_aa_aligned.fasta,0.721203
626,OG3758_aa_aligned.fasta,0.545307
627,OG6730_aa_aligned.fasta,0.53014
628,OG8293_aa_aligned.fasta,0.6737044999999999
629,OG2536_aa_aligned.fasta,0.461723
630,OG2349_aa_aligned.fasta,0.350685
631,OG2903_aa_aligned.fasta,0.5354194999999999
632,OG1907_aa_aligned.fasta,0.5247075
633,OG1970_aa_aligned.fasta,0.564875
634,OG3362_aa_aligned.fasta,0.680336
635,OG3883_aa_aligned.fasta,0.455104
636,OG3935_aa_aligned.fasta,0.577429
637,OG4558_aa_aligned.fasta,0.518471
638,OG1440_aa_aligned.fasta,0.626874
639,OG1978_aa_aligned.fasta,0.705486
640,OG2431_aa_aligned.fasta,0.683413
641,OG3601_aa_aligned.fasta,0.436014
642,OG2587_aa_aligned.fasta,0.39966999999999997
643,OG3791_aa_aligned.fasta,0.468492
644,OG6097_aa_aligned.fasta,0.391546
645,OG1446_aa_aligned.fasta,0.744254
646,OG4011_aa_aligned.fasta,0.5264555
647,OG6698_aa_aligned.fasta,0.441378
648,OG7328_aa_aligned.fasta,0.400143
649,OG6345_aa_aligned.fasta,0.423371
650,OG2117_aa_aligned.fasta,0.298959
651,OG4865_aa_aligned.fasta,0.515494
652,OG1942_aa_aligned.fasta,0.570546
653,OG2915_aa_aligned.fasta,0.392834
654,OG3309_aa_aligned.fasta,0.516965
655,OG3923_aa_aligned.fasta,0.48311
656,OG3146_aa_aligned.fasta,0.521429
657,OG1962_aa_aligned.fasta,0.509185
658,OG4553_aa_aligned.fasta,0.472179
659,OG1710_aa_aligned.fasta,0.70319
660,OG4149_aa_aligned.fasta,0.415564
661,OG3647_aa_aligned.fasta,0.603136
662,OG4914_aa_aligned.fasta,0.468337
663,OG3509_aa_aligned.fasta,0.680023
664,OG3546_aa_aligned.fasta,0.73365
665,OG2579_aa_aligned.fasta,0.596992
666,OG4029_aa_aligned.fasta,0.414037
667,OG3300_aa_aligned.fasta,0.606006
668,OG3108_aa_aligned.fasta,0.635881
669,OG6817_aa_aligned.fasta,0.4997945
670,OG3880_aa_aligned.fasta,0.5402515
671,OG3853_aa_aligned.fasta,0.4007155
672,OG2790_aa_aligned.fasta,0.581044
673,OG4540_aa_aligned.fasta,0.46419
674,OG2583_aa_aligned.fasta,0.708925
675,OG1372_aa_aligned.fasta,0.5941620000000001
676,OG3685_aa_aligned.fasta,0.55243
677,OG3242_aa_aligned.fasta,0.453963
678,OG1214_aa_aligned.fasta,0.588427
679,OG2196_aa_aligned.fasta,0.6002244999999999
680,OG2320_aa_aligned.fasta,0.493665
681,OG3089_aa_aligned.fasta,0.5592845
682,OG1690_aa_aligned.fasta,0.654782
683,OG2128_aa_aligned.fasta,0.5415814999999999
684,OG1410_aa_aligned.fasta,0.5733565
685,OG6351_aa_aligned.fasta,0.562116
686,OG2460_aa_aligned.fasta,0.3800665
687,OG1557_aa_aligned.fasta,0.551569
688,OG2451_aa_aligned.fasta,0.5925425
689,OG2424_aa_aligned.fasta,0.591707
690,OG4516_aa_aligned.fasta,0.464814
691,OG7043_aa_aligned.fasta,0.466718
692,OG4894_aa_aligned.fasta,0.514269
693,OG3445_aa_aligned.fasta,0.554569
694,OG1730_aa_aligned.fasta,0.715052
695,OG3892_aa_aligned.fasta,0.416496
696,OG2412_aa_aligned.fasta,0.574988
697,OG3675_aa_aligned.fasta,0.516698
698,OG6218_aa_aligned.fasta,0.490769
699,OG1377_aa_aligned.fasta,0.5677905000000001
700,OG3822_aa_aligned.fasta,0.3574805
701,OG4958_aa_aligned.fasta,0.3951455
702,OG2578_aa_aligned.fasta,0.5176769999999999
703,OG7083_aa_aligned.fasta,
704,OG3764_aa_aligned.fasta,0.501724
705,OG3493_aa_aligned.fasta,0.569713
706,OG17664_aa_aligned.fasta,0.79347
707,OG2973_aa_aligned.fasta,0.633252
708,OG2231_aa_aligned.fasta,0.530783
709,OG4616_aa_aligned.fasta,0.674137
710,OG2667_aa_aligned.fasta,0.43436
711,OG1285_aa_aligned.fasta,
712,OG6237_aa_aligned.fasta,0.470327
713,OG1542_aa_aligned.fasta,0.515015
714,OG1549_aa_aligned.fasta,0.490754
715,OG2966_aa_aligned.fasta,0.519504
716,OG1844_aa_aligned.fasta,0.5479095
717,OG2742_aa_aligned.fasta,0.672319
718,OG5450_aa_aligned.fasta,0.5000875
719,OG2137_aa_aligned.fasta,0.729839
720,OG3314_aa_aligned.fasta,0.526957
721,OG4792_aa_aligned.fasta,0.425813
722,OG3735_aa_aligned.fasta,0.438383
723,OG3965_aa_aligned.fasta,0.440788
724,OG10450_aa_aligned.fasta,0.64525
725,OG2655_aa_aligned.fasta,0.699867
726,OG8249_aa_aligned.fasta,0.37317
727,OG5123_aa_aligned.fasta,0.4102135
728,OG11668_aa_aligned.fasta,0.6718935
729,OG4408_aa_aligned.fasta,0.452448
730,OG6543_aa_aligned.fasta,0.459372
731,OG7939_aa_aligned.fasta,0.667889
732,OG1455_aa_aligned.fasta,0.432047
733,OG6476_aa_aligned.fasta,0.47218550000000004
734,OG1292_aa_aligned.fasta,0.429991
735,OG3465_aa_aligned.fasta,0.318024
736,OG1452_aa_aligned.fasta,0.80359
737,OG2970_aa_aligned.fasta,0.47183149999999996
738,OG4990_aa_aligned.fasta,0.640194
739,OG1722_aa_aligned.fasta,0.64845
740,OG5333_aa_aligned.fasta,0.493756
741,OG4276_aa_aligned.fasta,0.412107
742,OG4804_aa_aligned.fasta,0.32420649999999995
743,OG4141_aa_aligned.fasta,0.330057
744,OG3540_aa_aligned.fasta,0.4982175
745,OG3642_aa_aligned.fasta,0.327942
746,OG2989_aa_aligned.fasta,0.715149
747,OG3526_aa_aligned.fasta,0.724452
748,OG2831_aa_aligned.fasta,0.482866
749,OG1810_aa_aligned.fasta,0.668426
750,OG17091_aa_aligned.fasta,0.7928345
751,OG5724_aa_aligned.fasta,0.37657850000000004
752,OG3288_aa_aligned.fasta,0.54523
753,OG6463_aa_aligned.fasta,0.541593
754,OG3235_aa_aligned.fasta,
755,OG4596_aa_aligned.fasta,0.37791
756,OG2194_aa_aligned.fasta,0.6507995
757,OG3559_aa_aligned.fasta,0.493548
758,OG3548_aa_aligned.fasta,0.636583
759,OG5843_aa_aligned.fasta,0.364191
760,OG2825_aa_aligned.fasta,0.694055
761,OG2960_aa_aligned.fasta,0.650426
762,OG1870_aa_aligned.fasta,0.724579
763,OG4671_aa_aligned.fasta,0.410685
764,OG3939_aa_aligned.fasta,0.44026350000000003
765,OG1843_aa_aligned.fasta,0.7418724999999999
766,OG7166_aa_aligned.fasta,0.4732315
767,OG5497_aa_aligned.fasta,0.419286
768,OG2069_aa_aligned.fasta,0.7786025000000001
769,OG1654_aa_aligned.fasta,0.6329845000000001
770,OG3329_aa_aligned.fasta,0.596986
771,OG8335_aa_aligned.fasta,0.5269935
772,OG4203_aa_aligned.fasta,0.409236
773,OG3432_aa_aligned.fasta,0.648611
774,OG6477_aa_aligned.fasta,0.39772
775,OG5411_aa_aligned.fasta,0.4463165
776,OG3273_aa_aligned.fasta,0.607554
777,OG6670_aa_aligned.fasta,0.388398
778,OG3678_aa_aligned.fasta,0.4505995
779,OG3908_aa_aligned.fasta,0.491938
780,OG2556_aa_aligned.fasta,0.567134
781,OG9983_aa_aligned.fasta,0.7245425000000001
782,OG1327_aa_aligned.fasta,0.4607875
783,OG4579_aa_aligned.fasta,0.5181555
784,OG13588_aa_aligned.fasta,0.628506
785,OG7471_aa_aligned.fasta,0.399704
786,OG1466_aa_aligned.fasta,0.523991
787,OG2504_aa_aligned.fasta,0.621835
788,OG3027_aa_aligned.fasta,0.446004
789,OG4754_aa_aligned.fasta,0.584316
790,OG2347_aa_aligned.fasta,0.713004
791,OG1412_aa_aligned.fasta,0.779675
792,OG1732_aa_aligned.fasta,0.579907
793,OG6865_aa_aligned.fasta,0.469677
794,OG2388_aa_aligned.fasta,0.423443
795,OG4043_aa_aligned.fasta,0.525552
796,OG3781_aa_aligned.fasta,0.487749
797,OG17632_aa_aligned.fasta,0.8145465000000001
798,OG3044_aa_aligned.fasta,0.598476
799,OG2976_aa_aligned.fasta,0.505695
800,OG2073_aa_aligned.fasta,0.558253
801,OG1275_aa_aligned.fasta,0.773923
802,OG1510_aa_aligned.fasta,0.639687
803,OG3564_aa_aligned.fasta,0.431389
804,OG1693_aa_aligned.fasta,0.568087
805,OG1340_aa_aligned.fasta,0.5278285
806,OG5727_aa_aligned.fasta,0.474693
807,OG1432_aa_aligned.fasta,0.755857
808,OG1287_aa_aligned.fasta,0.5307245
809,OG9015_aa_aligned.fasta,0.582334
810,OG1504_aa_aligned.fasta,0.456445
811,OG2511_aa_aligned.fasta,0.491001
812,OG3385_aa_aligned.fasta,0.3458225
813,OG1887_aa_aligned.fasta,
814,OG5845_aa_aligned.fasta,0.468238
815,OG3101_aa_aligned.fasta,0.5812065
816,OG1935_aa_aligned.fasta,0.7035225
817,OG1594_aa_aligned.fasta,0.714072
818,OG4464_aa_aligned.fasta,0.3643215
819,OG5768_aa_aligned.fasta,0.501495
820,OG4330_aa_aligned.fasta,0.4814235
821,OG3428_aa_aligned.fasta,0.544458
822,OG3803_aa_aligned.fasta,0.495904
823,OG2627_aa_aligned.fasta,0.49534999999999996
824,OG5081_aa_aligned.fasta,0.724252
825,OG1222_aa_aligned.fasta,0.7105060000000001
826,OG2852_aa_aligned.fasta,0.608029
827,OG3317_aa_aligned.fasta,0.619323
828,OG2074_aa_aligned.fasta,0.68435
829,OG12140_aa_aligned.fasta,0.5921765
830,OG5568_aa_aligned.fasta,0.4558795
831,OG5095_aa_aligned.fasta,0.56049
832,OG2001_aa_aligned.fasta,0.694231
833,OG4241_aa_aligned.fasta,0.2853055
834,OG3905_aa_aligned.fasta,0.400314
835,OG4202_aa_aligned.fasta,0.431628
836,OG4117_aa_aligned.fasta,0.523098
837,OG1247_aa_aligned.fasta,0.444903
838,OG4759_aa_aligned.fasta,0.45233
839,OG10453_aa_aligned.fasta,0.477363
840,OG2561_aa_aligned.fasta,0.566665
841,OG1315_aa_aligned.fasta,0.453704
842,OG2943_aa_aligned.fasta,0.4605805
843,OG2061_aa_aligned.fasta,0.671793
844,OG2981_aa_aligned.fasta,0.47003
845,OG6516_aa_aligned.fasta,0.446092
846,OG2552_aa_aligned.fasta,0.578447
847,OG3981_aa_aligned.fasta,0.4925205
848,OG4013_aa_aligned.fasta,
849,OG7114_aa_aligned.fasta,0.3843765
850,OG2336_aa_aligned.fasta,0.664784
851,OG2473_aa_aligned.fasta,0.3869265
852,OG4751_aa_aligned.fasta,0.545786
853,OG2698_aa_aligned.fasta,0.467248
854,OG3633_aa_aligned.fasta,0.435381
855,OG3117_aa_aligned.fasta,0.433435
856,OG4650_aa_aligned.fasta,0.6147705
857,OG1759_aa_aligned.fasta,0.6512365
858,OG2992_aa_aligned.fasta,0.57238
859,OG2186_aa_aligned.fasta,0.589777
860,OG1854_aa_aligned.fasta,0.705259
861,OG2769_aa_aligned.fasta,0.405909
862,OG3062_aa_aligned.fasta,0.645313
863,OG1910_aa_aligned.fasta,
864,OG3531_aa_aligned.fasta,0.6096085
865,OG7936_aa_aligned.fasta,0.486018
866,OG4639_aa_aligned.fasta,0.384228
867,OG6624_aa_aligned.fasta,0.443387
868,OG6487_aa_aligned.fasta,0.540255
869,OG1363_aa_aligned.fasta,0.771777
870,OG4503_aa_aligned.fasta,0.5447
871,OG4127_aa_aligned.fasta,0.58532
872,OG2870_aa_aligned.fasta,
873,OG2312_aa_aligned.fasta,0.5108235
874,OG3296_aa_aligned.fasta,0.618859
875,OG6438_aa_aligned.fasta,0.545652
876,OG2595_aa_aligned.fasta,0.36754600000000004
877,OG1226_aa_aligned.fasta,0.5895595
878,OG6932_aa_aligned.fasta,0.4651645
879,OG3389_aa_aligned.fasta,0.5135295
880,OG2644_aa_aligned.fasta,0.653534
881,OG4720_aa_aligned.fasta,0.475758
882,OG2693_aa_aligned.fasta,0.528721
883,OG5159_aa_aligned.fasta,0.609264
884,OG2050_aa_aligned.fasta,0.7477765000000001
885,OG3808_aa_aligned.fasta,0.3540295
886,OG3521_aa_aligned.fasta,0.577529
887,OG8899_aa_aligned.fasta,0.541426
888,OG2671_aa_aligned.fasta,0.635961
889,OG7876_aa_aligned.fasta,0.5338555
890,OG1867_aa_aligned.fasta,0.537259
891,OG3233_aa_aligned.fasta,0.39178650000000004
892,OG1574_aa_aligned.fasta,0.474283
893,OG1302_aa_aligned.fasta,0.708212
894,OG3243_aa_aligned.fasta,0.5888074999999999
895,OG6772_aa_aligned.fasta,0.412421
896,OG1999_aa_aligned.fasta,0.6236364999999999
897,OG1345_aa_aligned.fasta,0.689327
898,OG2058_aa_aligned.fasta,0.755787
899,OG2997_aa_aligned.fasta,0.4947475
900,OG4277_aa_aligned.fasta,0.363899
901,OG1758_aa_aligned.fasta,0.659107
902,OG1635_aa_aligned.fasta,0.7575645
903,OG2170_aa_aligned.fasta,0.63957
904,OG3786_aa_aligned.fasta,0.4127815
905,OG3757_aa_aligned.fasta,0.3617005
906,OG1600_aa_aligned.fasta,0.479624
907,OG4651_aa_aligned.fasta,0.486813
908,OG3826_aa_aligned.fasta,0.556488
909,OG2931_aa_aligned.fasta,0.650181
910,OG13593_aa_aligned.fasta,0.650626
911,OG3733_aa_aligned.fasta,0.346662
912,OG3749_aa_aligned.fasta,0.525549
913,OG6824_aa_aligned.fasta,0.43336399999999997
914,OG4087_aa_aligned.fasta,0.518541
915,OG1547_aa_aligned.fasta,0.42683
916,OG1825_aa_aligned.fasta,0.699898
917,OG5400_aa_aligned.fasta,0.459843
918,OG6820_aa_aligned.fasta,0.51487
919,OG1783_aa_aligned.fasta,0.714275
920,OG1992_aa_aligned.fasta,0.7462880000000001
921,OG3699_aa_aligned.fasta,0.469779
922,OG1408_aa_aligned.fasta,0.552211
923,OG1993_aa_aligned.fasta,0.523112
924,OG17598_aa_aligned.fasta,0.7011879999999999
925,OG2403_aa_aligned.fasta,0.389026
926,OG1667_aa_aligned.fasta,0.7368385
927,OG3832_aa_aligned.fasta,0.6254284999999999
928,OG3608_aa_aligned.fasta,0.484789
929,OG5595_aa_aligned.fasta,0.43777849999999996
930,OG4245_aa_aligned.fasta,
931,OG4740_aa_aligned.fasta,0.501225
932,OG6666_aa_aligned.fasta,0.432698
933,OG2273_aa_aligned.fasta,0.691901
934,OG3813_aa_aligned.fasta,0.669518
935,OG1625_aa_aligned.fasta,0.5445845
936,OG4135_aa_aligned.fasta,0.53061
937,OG1401_aa_aligned.fasta,0.5021865000000001
938,OG8657_aa_aligned.fasta,0.543024
939,OG3487_aa_aligned.fasta,0.645205
940,OG1717_aa_aligned.fasta,0.467883
941,OG6239_aa_aligned.fasta,0.570656
942,OG4912_aa_aligned.fasta,0.551267
943,OG2930_aa_aligned.fasta,0.721078
944,OG4790_aa_aligned.fasta,0.506043
945,OG4221_aa_aligned.fasta,0.5679605
946,OG3136_aa_aligned.fasta,0.410642
947,OG3894_aa_aligned.fasta,0.52974
948,OG3226_aa_aligned.fasta,0.741338
949,OG6954_aa_aligned.fasta,0.6002015
950,OG4409_aa_aligned.fasta,0.497861
951,OG3306_aa_aligned.fasta,0.5584675
952,OG1541_aa_aligned.fasta,0.669842
953,OG3436_aa_aligned.fasta,0.421647
954,OG4165_aa_aligned.fasta,0.4856895
955,OG3377_aa_aligned.fasta,0.623625
956,OG7155_aa_aligned.fasta,0.537412
957,OG3845_aa_aligned.fasta,0.496421
958,OG3410_aa_aligned.fasta,0.419262
959,OG3375_aa_aligned.fasta,0.691211
960,OG3298_aa_aligned.fasta,0.5730934999999999
961,OG4229_aa_aligned.fasta,0.606064
962,OG1394_aa_aligned.fasta,0.615585
963,OG3216_aa_aligned.fasta,
964,OG6446_aa_aligned.fasta,0.493899
965,OG3805_aa_aligned.fasta,0.404835
966,OG4951_aa_aligned.fasta,0.42280249999999997
967,OG1346_aa_aligned.fasta,0.6157595
968,OG4171_aa_aligned.fasta,0.605715
969,OG6716_aa_aligned.fasta,0.40077399999999996
970,OG1482_aa_aligned.fasta,0.588136
971,OG5014_aa_aligned.fasta,0.239227
972,OG3036_aa_aligned.fasta,0.5177835
973,OG3513_aa_aligned.fasta,0.420108
974,OG5693_aa_aligned.fasta,0.399251
975,OG3075_aa_aligned.fasta,0.602763
976,OG3408_aa_aligned.fasta,0.5996695
977,OG4366_aa_aligned.fasta,0.540073
978,OG2824_aa_aligned.fasta,0.517143
979,OG2071_aa_aligned.fasta,0.670382
980,OG7120_aa_aligned.fasta,0.479574
981,OG4424_aa_aligned.fasta,0.6147535
982,OG4549_aa_aligned.fasta,0.435517
983,OG3055_aa_aligned.fasta,0.396718
984,OG2155_aa_aligned.fasta,0.539272
985,OG2462_aa_aligned.fasta,0.565299
986,OG1734_aa_aligned.fasta,0.554821
987,OG1904_aa_aligned.fasta,0.700004
988,OG6492_aa_aligned.fasta,0.3936235
989,OG2789_aa_aligned.fasta,0.526466
990,OG2878_aa_aligned.fasta,0.530037
991,OG3955_aa_aligned.fasta,0.4512285
992,OG2760_aa_aligned.fasta,0.56642
993,OG2418_aa_aligned.fasta,0.715002
994,OG2728_aa_aligned.fasta,0.402013
995,OG2520_aa_aligned.fasta,0.509539
996,OG6434_aa_aligned.fasta,0.445852
997,OG3561_aa_aligned.fasta,0.554719
998,OG1762_aa_aligned.fasta,0.3690315
999,OG2167_aa_aligned.fasta,0.36107049999999996
1000,OG3220_aa_aligned.fasta,0.552423
1001,OG2110_aa_aligned.fasta,0.522794
1002,OG2097_aa_aligned.fasta,0.45203
1003,OG2161_aa_aligned.fasta,0.675458
1004,OG17687_aa_aligned.fasta,0.821192
1005,OG6912_aa_aligned.fasta,0.46905949999999996
1006,OG3438_aa_aligned.fasta,0.564348
1007,OG7768_aa_aligned.fasta,0.6842695000000001
1008,OG1176_aa_aligned.fasta,0.649439
1009,OG2305_aa_aligned.fasta,0.637839
1010,OG3200_aa_aligned.fasta,0.476782
1011,OG5221_aa_aligned.fasta,0.423916
1012,OG2436_aa_aligned.fasta,0.698298
1013,OG5407_aa_aligned.fasta,
1014,OG7123_aa_aligned.fasta,0.478432
1015,OG8052_aa_aligned.fasta,0.48417200000000005
1016,OG2252_aa_aligned.fasta,0.7024605
1017,OG3818_aa_aligned.fasta,0.550201
1018,OG5248_aa_aligned.fasta,0.30529649999999997
1019,OG2906_aa_aligned.fasta,0.6402885
1020,OG1852_aa_aligned.fasta,0.6993229999999999
1021,OG4883_aa_aligned.fasta,0.394908
1022,OG17595_aa_aligned.fasta,0.801001
1023,OG2493_aa_aligned.fasta,0.572621
1024,OG6665_aa_aligned.fasta,0.5557305
1025,OG1805_aa_aligned.fasta,0.476292
1026,OG1803_aa_aligned.fasta,0.5635650000000001
1027,OG3337_aa_aligned.fasta,0.449477
1028,OG3069_aa_aligned.fasta,0.679532
1029,OG3636_aa_aligned.fasta,0.399235
1030,OG5898_aa_aligned.fasta,0.448263
1031,OG1653_aa_aligned.fasta,0.640964
1032,OG2962_aa_aligned.fasta,0.443983
1033,OG11017_aa_aligned.fasta,0.588423
1034,OG2043_aa_aligned.fasta,0.460284
1035,OG7665_aa_aligned.fasta,0.605574
1036,OG2681_aa_aligned.fasta,0.5043535
1037,OG17616_aa_aligned.fasta,0.760939
1038,OG1371_aa_aligned.fasta,
1039,OG5487_aa_aligned.fasta,0.4080725
1040,OG2775_aa_aligned.fasta,0.561007
1041,OG2567_aa_aligned.fasta,0.514078
1042,OG3272_aa_aligned.fasta,0.494983
1043,OG3051_aa_aligned.fasta,0.661821
1044,OG16308_aa_aligned.fasta,0.604174
1045,OG2354_aa_aligned.fasta,0.459605
1046,OG6648_aa_aligned.fasta,0.457335
1047,OG2586_aa_aligned.fasta,0.7828075
1048,OG3689_aa_aligned.fasta,0.453021
1049,OG3406_aa_aligned.fasta,0.47436599999999995
1050,OG3286_aa_aligned.fasta,0.399939
1051,OG8336_aa_aligned.fasta,0.433382
1052,OG6861_aa_aligned.fasta,0.513828
1053,OG6264_aa_aligned.fasta,0.61359
1054,OG2490_aa_aligned.fasta,0.4931485
1055,OG3225_aa_aligned.fasta,0.3542515
1056,OG17675_aa_aligned.fasta,0.780167
1057,OG3357_aa_aligned.fasta,0.628314
1058,OG3930_aa_aligned.fasta,
1059,OG1920_aa_aligned.fasta,0.758893
1060,OG1375_aa_aligned.fasta,0.501447
1061,OG2270_aa_aligned.fasta,0.4245195
1062,OG3348_aa_aligned.fasta,0.695077
1063,OG4559_aa_aligned.fasta,0.5027029999999999
1064,OG3077_aa_aligned.fasta,0.7261065
1065,OG4698_aa_aligned.fasta,0.46232850000000003
1066,OG7822_aa_aligned.fasta,0.440244
1067,OG2847_aa_aligned.fasta,0.6569655
1068,OG3940_aa_aligned.fasta,0.448635
1069,OG2905_aa_aligned.fasta,0.611468
1070,OG3213_aa_aligned.fasta,0.541561
1071,OG1525_aa_aligned.fasta,0.706503
1072,OG1614_aa_aligned.fasta,0.519527
1073,OG6674_aa_aligned.fasta,0.426209
1074,OG2926_aa_aligned.fasta,0.464162
1075,OG1940_aa_aligned.fasta,0.45414200000000005
1076,OG5490_aa_aligned.fasta,0.6965
1077,OG3809_aa_aligned.fasta,0.502341
1078,OG2410_aa_aligned.fasta,0.580567
1079,OG5444_aa_aligned.fasta,0.654144
1080,OG5091_aa_aligned.fasta,0.404773
1081,OG2550_aa_aligned.fasta,0.682097
1082,OG2853_aa_aligned.fasta,0.517147
1083,OG3246_aa_aligned.fasta,0.547508
1084,OG3798_aa_aligned.fasta,0.5157769999999999
1085,OG4396_aa_aligned.fasta,0.5359275
1086,OG4884_aa_aligned.fasta,0.3129255
1087,OG2995_aa_aligned.fasta,0.5378335
1088,OG1527_aa_aligned.fasta,0.518099
1089,OG1562_aa_aligned.fasta,0.447064
1090,OG3954_aa_aligned.fasta,0.6937205
1091,OG2724_aa_aligned.fasta,0.5339475
1092,OG4778_aa_aligned.fasta,0.50167
1093,OG5503_aa_aligned.fasta,0.5942164999999999
1094,OG17640_aa_aligned.fasta,0.75126
1095,OG2082_aa_aligned.fasta,0.7481655
1096,OG2287_aa_aligned.fasta,0.44591899999999995
1097,OG1514_aa_aligned.fasta,0.770017
1098,OG2907_aa_aligned.fasta,0.40617349999999997
1099,OG5551_aa_aligned.fasta,0.39312
1100,OG1424_aa_aligned.fasta,0.739925
1101,OG4114_aa_aligned.fasta,0.4998005
1102,OG5624_aa_aligned.fasta,0.488208
1103,OG4188_aa_aligned.fasta,0.528185
1104,OG2779_aa_aligned.fasta,0.598957
1105,OG3700_aa_aligned.fasta,0.630223
1106,OG1512_aa_aligned.fasta,0.696176
1107,OG4710_aa_aligned.fasta,0.457613
1108,OG3163_aa_aligned.fasta,0.437945
1109,OG1952_aa_aligned.fasta,0.414007
1110,OG2657_aa_aligned.fasta,0.432968
1111,OG6721_aa_aligned.fasta,0.4268495
1112,OG2858_aa_aligned.fasta,0.593649
1113,OG3299_aa_aligned.fasta,0.520665
1114,OG9026_aa_aligned.fasta,0.47635099999999997
1115,OG2129_aa_aligned.fasta,0.7316495000000001
1116,OG1845_aa_aligned.fasta,0.598025
1117,OG4545_aa_aligned.fasta,0.3276795
1118,OG4133_aa_aligned.fasta,0.5942799999999999
1119,OG3754_aa_aligned.fasta,0.619478
1120,OG1511_aa_aligned.fasta,0.47931250000000003
1121,OG1332_aa_aligned.fasta,0.608096
1122,OG2720_aa_aligned.fasta,0.41263550000000004
1123,OG2569_aa_aligned.fasta,0.563725
1124,OG17618_aa_aligned.fasta,0.789097
1125,OG2859_aa_aligned.fasta,0.628135
1126,OG1548_aa_aligned.fasta,0.691442
1127,OG8784_aa_aligned.fasta,0.683376
1128,OG17668_aa_aligned.fasta,0.8040514999999999
1129,OG5385_aa_aligned.fasta,0.45811650000000004
1130,OG1177_aa_aligned.fasta,0.706201
1131,OG5665_aa_aligned.fasta,
1132,OG3856_aa_aligned.fasta,0.436664
1133,OG7251_aa_aligned.fasta,0.5608015
1134,OG1264_aa_aligned.fasta,0.616324
1135,OG4226_aa_aligned.fasta,0.6479699999999999
1136,OG6628_aa_aligned.fasta,0.42791199999999996
1137,OG7039_aa_aligned.fasta,0.4069035
1138,OG7888_aa_aligned.fasta,0.446046
1139,OG2721_aa_aligned.fasta,0.719221
1140,OG1225_aa_aligned.fasta,0.400906
1141,OG2800_aa_aligned.fasta,0.4562155
1142,OG4099_aa_aligned.fasta,0.5019855
1143,OG8190_aa_aligned.fasta,0.549833
1144,OG2108_aa_aligned.fasta,0.7621515
1145,OG3949_aa_aligned.fasta,0.762314
1146,OG4356_aa_aligned.fasta,0.562064
1147,OG3458_aa_aligned.fasta,0.47681850000000003
1148,OG3734_aa_aligned.fasta,0.485107
1149,OG2972_aa_aligned.fasta,0.4619915
1150,OG2771_aa_aligned.fasta,0.4745895
1151,OG4235_aa_aligned.fasta,0.5726635
1152,OG6669_aa_aligned.fasta,0.38202650000000005
1153,OG7279_aa_aligned.fasta,0.499905
1154,OG1591_aa_aligned.fasta,0.7293075
1155,OG6587_aa_aligned.fasta,0.45998
1156,OG2823_aa_aligned.fasta,0.5718975
1157,OG1982_aa_aligned.fasta,0.565667
1158,OG3646_aa_aligned.fasta,0.6901740000000001
1159,OG6386_aa_aligned.fasta,0.449257
1160,OG2300_aa_aligned.fasta,0.5509725
1161,OG2714_aa_aligned.fasta,0.6969620000000001
1162,OG1415_aa_aligned.fasta,0.473594
1163,OG2075_aa_aligned.fasta,0.472696
1164,OG3019_aa_aligned.fasta,0.498236
1165,OG2921_aa_aligned.fasta,0.455056
1166,OG1821_aa_aligned.fasta,0.494255
1167,OG2457_aa_aligned.fasta,0.380962
1168,OG1595_aa_aligned.fasta,0.650658
1169,OG4187_aa_aligned.fasta,0.396826
1170,OG2816_aa_aligned.fasta,0.45797
1171,OG3015_aa_aligned.fasta,0.651929
1172,OG17638_aa_aligned.fasta,0.772275
1173,OG2062_aa_aligned.fasta,0.699961
1174,OG2105_aa_aligned.fasta,0.736166
1175,OG1818_aa_aligned.fasta,
1176,OG3936_aa_aligned.fasta,0.437502
1177,OG6184_aa_aligned.fasta,0.541345
