,OG,conservation_score
1177,YDR267C_aa_aligned.fasta,0.8383915
1178,YDR268W_aa_aligned.fasta,0.774144
1179,YDR269C_aa_aligned.fasta,0.834777
1180,YDR270W_aa_aligned.fasta,0.7415655
1181,YDR271C_aa_aligned.fasta,0.75241
1182,YDR272W_aa_aligned.fasta,0.8422615
1183,YDR273W_aa_aligned.fasta,0.815562
1184,YDR274C_aa_aligned.fasta,0.792622
1185,YDR275W_aa_aligned.fasta,0.609225
1186,YDR276C_aa_aligned.fasta,0.82874
1187,YDR277C_aa_aligned.fasta,0.843469
1188,YDR278C_aa_aligned.fasta,0.698197
1189,YDR279W_aa_aligned.fasta,0.83664
1190,YDR280W_aa_aligned.fasta,0.837563
1191,YDR281C_aa_aligned.fasta,0.834441
1192,YDR282C_aa_aligned.fasta,0.8136055
1193,YDR283C_aa_aligned.fasta,0.829054
1194,YDR284C_aa_aligned.fasta,0.843476
1195,YDR285W_aa_aligned.fasta,0.836202
1196,YDR286C_aa_aligned.fasta,0.84247
1197,YDR287W_aa_aligned.fasta,0.8339385
1198,YDR288W_aa_aligned.fasta,0.834875
1199,YDR289C_aa_aligned.fasta,0.8406095
1200,YDR290W_aa_aligned.fasta,0.807805
1201,YDR291W_aa_aligned.fasta,0.754611
1202,YDR292C_aa_aligned.fasta,0.747356
1203,YDR293C_aa_aligned.fasta,0.753936
1204,YDR294C_aa_aligned.fasta,0.837428
1205,YDR295C_aa_aligned.fasta,0.8387819999999999
1206,YDR296W_aa_aligned.fasta,0.8450314999999999
1207,YDR297W_aa_aligned.fasta,0.841665
1208,YDR298C_aa_aligned.fasta,0.8305990000000001
1209,YDR299W_aa_aligned.fasta,0.7582925
1210,YDR300C_aa_aligned.fasta,0.8344475
1211,YDR301W_aa_aligned.fasta,0.835863
1212,YDR302W_aa_aligned.fasta,0.840678
1213,YDR303C_aa_aligned.fasta,0.841771
1214,YDR304C_aa_aligned.fasta,0.800586
1215,YDR305C_aa_aligned.fasta,0.698369
1216,YDR306C_aa_aligned.fasta,0.8386135
1217,YDR307W_aa_aligned.fasta,0.780528
1218,YDR308C_aa_aligned.fasta,0.836994
1219,YDR309C_aa_aligned.fasta,0.843178
1220,YDR310C_aa_aligned.fasta,0.839171
1221,YDR311W_aa_aligned.fasta,0.842086
1222,YDR312W_aa_aligned.fasta,0.728109
1223,YDR313C_aa_aligned.fasta,0.8460695
1224,YDR314C_aa_aligned.fasta,0.737043
1225,YDR315C_aa_aligned.fasta,0.840677
1226,YDR316W_aa_aligned.fasta,0.763078
1227,YDR317W_aa_aligned.fasta,0.7316345
1228,YDR318W_aa_aligned.fasta,0.6887265
1229,YDR319C_aa_aligned.fasta,0.813286
1230,YDR320C_aa_aligned.fasta,0.7774015
1231,YDR321W_aa_aligned.fasta,0.830648
1232,YDR322W_aa_aligned.fasta,0.842967
1233,YDR323C_aa_aligned.fasta,0.839192
1234,YDR324C_aa_aligned.fasta,0.7433265
1235,YDR325W_aa_aligned.fasta,0.837047
1236,YDR326C_aa_aligned.fasta,0.824796
1237,YDR327W_aa_aligned.fasta,0.7472515
1238,YDR328C_aa_aligned.fasta,0.84272
1239,YDR329C_aa_aligned.fasta,0.838483
1240,YDR330W_aa_aligned.fasta,0.7796050000000001
1241,YDR331W_aa_aligned.fasta,0.834119
1242,YDR332W_aa_aligned.fasta,0.82477
1243,YDR333C_aa_aligned.fasta,0.837954
1244,YDR334W_aa_aligned.fasta,0.729663
1245,YDR335W_aa_aligned.fasta,0.7620095
1246,YDR336W_aa_aligned.fasta,0.7546219999999999
1247,YDR337W_aa_aligned.fasta,0.8377515
1248,YDR338C_aa_aligned.fasta,0.696611
1249,YDR339C_aa_aligned.fasta,0.840988
1250,YDR340W_aa_aligned.fasta,0.714747
1251,YDR341C_aa_aligned.fasta,0.838617
1252,YDR342C_aa_aligned.fasta,0.7540155
1253,YDR343C_aa_aligned.fasta,0.6035969999999999
1254,YDR344C_aa_aligned.fasta,0.710382
1255,YDR345C_aa_aligned.fasta,0.6815905
1256,YDR346C_aa_aligned.fasta,0.749355
1257,YDR347W_aa_aligned.fasta,0.841954
1258,YDR348C_aa_aligned.fasta,0.732071
1259,YDR349C_aa_aligned.fasta,0.8356915
1260,YDR350C_aa_aligned.fasta,0.767645
1261,YDR351W_aa_aligned.fasta,0.841609
1262,YDR352W_aa_aligned.fasta,0.83506
1263,YDR353W_aa_aligned.fasta,0.83591
1264,YDR354W_aa_aligned.fasta,0.833962
1265,YDR355C_aa_aligned.fasta,0.8309835000000001
1266,YDR356W_aa_aligned.fasta,0.8159965
1267,YDR357C_aa_aligned.fasta,0.838278
1268,YDR358W_aa_aligned.fasta,0.837084
1269,YDR359C_aa_aligned.fasta,0.809402
1270,YDR360W_aa_aligned.fasta,0.831209
1271,YDR361C_aa_aligned.fasta,0.820121
1272,YDR362C_aa_aligned.fasta,0.7433365
1273,YDR363W_aa_aligned.fasta,0.7797535
1274,YDR364C_aa_aligned.fasta,0.843296
1275,YDR365C_aa_aligned.fasta,0.841818
1276,YDR366C_aa_aligned.fasta,0.7441610000000001
1277,YDR367W_aa_aligned.fasta,0.693973
1278,YDR368W_aa_aligned.fasta,0.8379810000000001
1279,YDR369C_aa_aligned.fasta,0.8282645
1280,YDR370C_aa_aligned.fasta,0.763719
1281,YDR371W_aa_aligned.fasta,0.842776
1282,YDR372C_aa_aligned.fasta,0.827656
1283,YDR373W_aa_aligned.fasta,0.843242
1284,YDR374C_aa_aligned.fasta,0.7036325
1285,YDR375C_aa_aligned.fasta,0.8402115
1286,YDR376W_aa_aligned.fasta,0.840018
1287,YDR377W_aa_aligned.fasta,0.839672
1288,YDR378C_aa_aligned.fasta,0.829987
1289,YDR379W_aa_aligned.fasta,0.778873
1290,YDR380W_aa_aligned.fasta,0.821915
1291,YDR381W_aa_aligned.fasta,0.790537
1292,YDR382W_aa_aligned.fasta,0.818516
1293,YDR383C_aa_aligned.fasta,0.752596
1294,YDR384C_aa_aligned.fasta,0.797921
1295,YDR385W_aa_aligned.fasta,0.8382149999999999
1296,YDR386W_aa_aligned.fasta,0.8388515000000001
1297,YDR387C_aa_aligned.fasta,0.801843
1298,YDR388W_aa_aligned.fasta,0.8380105
1299,YDR389W_aa_aligned.fasta,0.84185
1300,YDR390C_aa_aligned.fasta,0.838819
1301,YDR391C_aa_aligned.fasta,0.8394174999999999
1302,YDR392W_aa_aligned.fasta,0.8371
1303,YDR393W_aa_aligned.fasta,0.836179
1304,YDR394W_aa_aligned.fasta,0.8372865
1305,YDR395W_aa_aligned.fasta,0.8309690000000001
1306,YDR396W_aa_aligned.fasta,0.727357
1307,YDR397C_aa_aligned.fasta,0.757877
1308,YDR398W_aa_aligned.fasta,0.755475
1309,YDR399W_aa_aligned.fasta,0.840566
1310,YDR400W_aa_aligned.fasta,0.8003545
1311,YDR401W_aa_aligned.fasta,0.836878
1312,YDR402C_aa_aligned.fasta,0.839837
1313,YDR403W_aa_aligned.fasta,0.8399945
1314,YDR404C_aa_aligned.fasta,0.839947
1315,YDR405W_aa_aligned.fasta,0.844544
1316,YDR406W_aa_aligned.fasta,0.726126
1317,YDR407C_aa_aligned.fasta,0.829129
1318,YDR408C_aa_aligned.fasta,0.831442
1319,YDR409W_aa_aligned.fasta,0.7904165
1320,YDR410C_aa_aligned.fasta,0.840597
1321,YDR411C_aa_aligned.fasta,0.750209
1322,YDR412W_aa_aligned.fasta,0.843197
1323,YDR413C_aa_aligned.fasta,0.835901
1324,YDR414C_aa_aligned.fasta,0.836238
1325,YDR415C_aa_aligned.fasta,0.84058
1326,YDR416W_aa_aligned.fasta,0.75833
1327,YDR417C_aa_aligned.fasta,0.832688
1328,YDR418W_aa_aligned.fasta,0.834149
1329,YDR419W_aa_aligned.fasta,0.836376
1330,YDR420W_aa_aligned.fasta,0.7019225
1331,YDR421W_aa_aligned.fasta,0.8208595000000001
1332,YDR422C_aa_aligned.fasta,0.841579
1333,YDR423C_aa_aligned.fasta,0.794881
1334,YDR424C_aa_aligned.fasta,0.706458
1335,YDR425W_aa_aligned.fasta,0.813511
1336,YDR426C_aa_aligned.fasta,0.6218055
1337,YDR427W_aa_aligned.fasta,0.839008
1338,YDR428C_aa_aligned.fasta,0.841456
1339,YDR429C_aa_aligned.fasta,0.8360045
1340,YDR430C_aa_aligned.fasta,0.751528
1341,YDR431W_aa_aligned.fasta,0.834237
1342,YDR432W_aa_aligned.fasta,0.8395305
1343,YDR433W_aa_aligned.fasta,0.8230725
1344,YDR434W_aa_aligned.fasta,0.8394165
1345,YDR435C_aa_aligned.fasta,0.8377965
1346,YDR436W_aa_aligned.fasta,0.75536
1347,YDR437W_aa_aligned.fasta,0.839412
1348,YDR438W_aa_aligned.fasta,0.8320845
1349,YDR439W_aa_aligned.fasta,0.763161
1350,YDR440W_aa_aligned.fasta,0.7678745
1351,YDR441C_aa_aligned.fasta,0.689339
1352,YDR442W_aa_aligned.fasta,0.8351695
1353,YDR443C_aa_aligned.fasta,0.8032165
1354,YDR444W_aa_aligned.fasta,0.840619
1355,YDR445C_aa_aligned.fasta,0.701959
1356,YDR446W_aa_aligned.fasta,0.83847
1357,YDR447C_aa_aligned.fasta,0.689171
1358,YDR448W_aa_aligned.fasta,0.8449065
1359,YDR449C_aa_aligned.fasta,0.844706
1360,YDR450W_aa_aligned.fasta,0.6314895
1361,YDR451C_aa_aligned.fasta,0.805704
1362,YDR452W_aa_aligned.fasta,0.7572989999999999
1363,YDR453C_aa_aligned.fasta,0.7315590000000001
1364,YDR454C_aa_aligned.fasta,0.836546
1365,YDR455C_aa_aligned.fasta,0.832688
1366,YDR456W_aa_aligned.fasta,0.838379
1367,YDR457W_aa_aligned.fasta,0.8343455
1368,YDR458C_aa_aligned.fasta,0.79689
1369,YDR459C_aa_aligned.fasta,0.773868
1370,YDR460W_aa_aligned.fasta,0.843024
1371,YDR461W_aa_aligned.fasta,0.83755
1372,YDR462W_aa_aligned.fasta,0.843039
1373,YDR463W_aa_aligned.fasta,0.842105
1374,YDR464W_aa_aligned.fasta,0.838503
1375,YDR465C_aa_aligned.fasta,0.769004
1376,YDR466W_aa_aligned.fasta,0.8380205000000001
1377,YDR467C_aa_aligned.fasta,0.6611184999999999
1378,YDR468C_aa_aligned.fasta,0.84109
1379,YDR469W_aa_aligned.fasta,0.838217
1380,YDR470C_aa_aligned.fasta,0.8378355
1381,YDR471W_aa_aligned.fasta,0.668633
1382,YDR472W_aa_aligned.fasta,0.839398
1383,YDR473C_aa_aligned.fasta,0.743303
1384,YDR475C_aa_aligned.fasta,0.8392205
1385,YDR476C_aa_aligned.fasta,0.817107
1386,YDR477W_aa_aligned.fasta,0.751506
1387,YDR478W_aa_aligned.fasta,0.7403945000000001
1388,YDR479C_aa_aligned.fasta,0.8398145
1389,YDR480W_aa_aligned.fasta,0.827421
1390,YDR481C_aa_aligned.fasta,0.731785
1391,YDR482C_aa_aligned.fasta,0.836737
1392,YDR483W_aa_aligned.fasta,0.8431085
1393,YDR484W_aa_aligned.fasta,0.843852
1394,YDR485C_aa_aligned.fasta,0.833097
1395,YDR486C_aa_aligned.fasta,0.843757
1396,YDR487C_aa_aligned.fasta,0.838738
1397,YDR488C_aa_aligned.fasta,0.8352075
1398,YDR489W_aa_aligned.fasta,0.840049
1399,YDR490C_aa_aligned.fasta,0.8328545
1400,YDR491C_aa_aligned.fasta,0.690259
1401,YDR492W_aa_aligned.fasta,0.8455155000000001
1402,YDR493W_aa_aligned.fasta,0.837187
1403,YDR494W_aa_aligned.fasta,0.839923
1404,YDR495C_aa_aligned.fasta,0.670175
1405,YDR496C_aa_aligned.fasta,0.836173
1406,YDR497C_aa_aligned.fasta,0.835079
1407,YDR498C_aa_aligned.fasta,0.834731
1408,YDR499W_aa_aligned.fasta,0.837934
1409,YDR500C_aa_aligned.fasta,0.655522
1410,YDR501W_aa_aligned.fasta,0.802616
1411,YDR502C_aa_aligned.fasta,0.7415075
1412,YDR503C_aa_aligned.fasta,0.8393649999999999
1413,YDR504C_aa_aligned.fasta,0.695137
1414,YDR505C_aa_aligned.fasta,0.794342
1415,YDR506C_aa_aligned.fasta,0.8370545
1416,YDR507C_aa_aligned.fasta,0.834201
1417,YDR508C_aa_aligned.fasta,0.716846
1418,YDR509W_aa_aligned.fasta,0.727742
1419,YDR510W_aa_aligned.fasta,0.843353
1420,YDR511W_aa_aligned.fasta,0.840192
1421,YDR512C_aa_aligned.fasta,0.676435
1422,YDR513W_aa_aligned.fasta,0.835334
1423,YDR514C_aa_aligned.fasta,0.762955
1424,YDR515W_aa_aligned.fasta,0.78512
1425,YDR516C_aa_aligned.fasta,0.834167
1426,YDR517W_aa_aligned.fasta,0.8406615
1427,YDR518W_aa_aligned.fasta,0.820688
1428,YDR519W_aa_aligned.fasta,0.748755
1429,YDR520C_aa_aligned.fasta,0.7586385
1430,YDR521W_aa_aligned.fasta,0.8269285
1431,YDR522C_aa_aligned.fasta,0.6483315000000001
1432,YDR523C_aa_aligned.fasta,0.7436365
1433,YDR524C_aa_aligned.fasta,0.8405985
1434,YDR525W_aa_aligned.fasta,0.686396
1435,YDR526C_aa_aligned.fasta,0.8344695
1436,YDR527W_aa_aligned.fasta,0.839683
1437,YDR528W_aa_aligned.fasta,0.835778
1438,YDR529C_aa_aligned.fasta,0.837756
1439,YDR530C_aa_aligned.fasta,0.808833
1440,YDR531W_aa_aligned.fasta,0.840498
1441,YDR532C_aa_aligned.fasta,0.837836
1442,YDR533C_aa_aligned.fasta,0.678398
1443,YDR534C_aa_aligned.fasta,0.65347
1444,YDR535C_aa_aligned.fasta,0.6873385000000001
1445,YDR536W_aa_aligned.fasta,0.839391
1446,YDR537C_aa_aligned.fasta,0.82945
1447,YDR538W_aa_aligned.fasta,0.8342795000000001
1448,YDR539W_aa_aligned.fasta,0.68939
1449,YDR540C_aa_aligned.fasta,0.684497
1450,YDR541C_aa_aligned.fasta,0.7534194999999999
1451,YDR542W_aa_aligned.fasta,0.83354
1452,YDR543C_aa_aligned.fasta,0.565092
1453,YDR544C_aa_aligned.fasta,0.69801
1454,YDR545W_aa_aligned.fasta,0.84121
1455,YEL001C_aa_aligned.fasta,0.836892
1456,YEL002C_aa_aligned.fasta,0.8412470000000001
1457,YEL003W_aa_aligned.fasta,0.753327
1458,YEL004W_aa_aligned.fasta,0.8348495
1459,YEL005C_aa_aligned.fasta,0.7943065
1460,YEL006W_aa_aligned.fasta,0.839513
1461,YEL007W_aa_aligned.fasta,0.813311
1462,YEL008W_aa_aligned.fasta,0.7741425
1463,YEL009C_aa_aligned.fasta,0.837258
1464,YEL010W_aa_aligned.fasta,0.676544
1465,YEL011W_aa_aligned.fasta,0.8423225000000001
1466,YEL012W_aa_aligned.fasta,0.8297589999999999
1467,YEL013W_aa_aligned.fasta,0.8355745
1468,YEL014C_aa_aligned.fasta,0.7413555000000001
1469,YEL015W_aa_aligned.fasta,0.747791
1470,YEL016C_aa_aligned.fasta,0.697522
1471,YEL017W_aa_aligned.fasta,0.785639
1472,YEL018W_aa_aligned.fasta,0.83763
1473,YEL019C_aa_aligned.fasta,0.843698
1474,YEL020C_aa_aligned.fasta,0.7816755
1475,YEL021W_aa_aligned.fasta,0.832188
1476,YEL022W_aa_aligned.fasta,0.788094
1477,YEL023C_aa_aligned.fasta,0.6644175
1478,YEL024W_aa_aligned.fasta,0.839772
1479,YEL025C_aa_aligned.fasta,0.799138
1480,YEL026W_aa_aligned.fasta,0.8359215
1481,YEL027W_aa_aligned.fasta,0.8248584999999999
1482,YEL028W_aa_aligned.fasta,0.6500360000000001
1483,YEL029C_aa_aligned.fasta,0.738464
1484,YEL030W_aa_aligned.fasta,0.712859
1485,YEL031W_aa_aligned.fasta,0.83618
1486,YEL032W_aa_aligned.fasta,0.792793
1487,YEL033W_aa_aligned.fasta,0.600936
1488,YEL034W_aa_aligned.fasta,0.835812
1489,YEL035C_aa_aligned.fasta,0.683281
1490,YEL036C_aa_aligned.fasta,0.842686
1491,YEL037C_aa_aligned.fasta,0.834828
1492,YEL038W_aa_aligned.fasta,0.708877
1493,YEL039C_aa_aligned.fasta,0.842162
1494,YEL040W_aa_aligned.fasta,0.7279685
1495,YEL041W_aa_aligned.fasta,0.765009
1496,YEL042W_aa_aligned.fasta,0.837968
1497,YEL043W_aa_aligned.fasta,0.839581
1498,YEL044W_aa_aligned.fasta,0.8389355000000001
1499,YEL045C_aa_aligned.fasta,0.677272
1500,YEL046C_aa_aligned.fasta,0.838395
1501,YEL047C_aa_aligned.fasta,0.8157049999999999
1502,YEL048C_aa_aligned.fasta,0.8348614999999999
1503,YEL049W_aa_aligned.fasta,0.8324045
1504,YEL050C_aa_aligned.fasta,0.837759
1505,YEL051W_aa_aligned.fasta,0.838633
1506,YEL052W_aa_aligned.fasta,0.819365
1507,YEL053C_aa_aligned.fasta,0.792185
1508,YEL054C_aa_aligned.fasta,0.832783
1509,YEL055C_aa_aligned.fasta,0.6534535
1510,YEL056W_aa_aligned.fasta,0.754439
1511,YEL057C_aa_aligned.fasta,0.669965
1512,YEL058W_aa_aligned.fasta,0.834605
1513,YEL059W_aa_aligned.fasta,0.7133155
1514,YEL060C_aa_aligned.fasta,0.702918
1515,YEL061C_aa_aligned.fasta,0.7710475
1516,YEL062W_aa_aligned.fasta,0.844132
1517,YEL063C_aa_aligned.fasta,0.767258
1518,YEL064C_aa_aligned.fasta,0.8228015
1519,YEL065W_aa_aligned.fasta,0.676727
1520,YEL066W_aa_aligned.fasta,0.672221
1521,YEL067C_aa_aligned.fasta,0.6652575000000001
1522,YEL068C_aa_aligned.fasta,0.6453415
1523,YEL069C_aa_aligned.fasta,0.627898
1524,YEL070W_aa_aligned.fasta,0.653227
1525,YEL071W_aa_aligned.fasta,0.8383775
1526,YEL072W_aa_aligned.fasta,0.733586
1527,YEL073C_aa_aligned.fasta,0.835589
1528,YEL074W_aa_aligned.fasta,0.7130725
1529,YEL075C_aa_aligned.fasta,0.8426305000000001
1530,YEL076C_aa_aligned.fasta,0.8420734999999999
1531,YEL077C_aa_aligned.fasta,0.78341
1532,YER001W_aa_aligned.fasta,0.727608
1533,YER002W_aa_aligned.fasta,0.836914
1534,YER003C_aa_aligned.fasta,0.635643
1535,YER004W_aa_aligned.fasta,0.830022
1536,YER005W_aa_aligned.fasta,0.839798
1537,YER006W_aa_aligned.fasta,0.8357559999999999
1538,YER007W_aa_aligned.fasta,0.8383160000000001
1539,YER008C_aa_aligned.fasta,0.841586
1540,YER009W_aa_aligned.fasta,0.847491
1541,YER010C_aa_aligned.fasta,0.811259
1542,YER011W_aa_aligned.fasta,0.6958705000000001
1543,YER012W_aa_aligned.fasta,0.839545
1544,YER013W_aa_aligned.fasta,0.720983
1545,YER014W_aa_aligned.fasta,0.836318
1546,YER015W_aa_aligned.fasta,0.735338
1547,YER016W_aa_aligned.fasta,0.839395
1548,YER017C_aa_aligned.fasta,0.838616
1549,YER018C_aa_aligned.fasta,0.749932
1550,YER019W_aa_aligned.fasta,0.744026
1551,YER020W_aa_aligned.fasta,0.826801
1552,YER021W_aa_aligned.fasta,0.838943
1553,YER022W_aa_aligned.fasta,0.785237
1554,YER023W_aa_aligned.fasta,0.8297140000000001
1555,YER024W_aa_aligned.fasta,0.754327
1556,YER025W_aa_aligned.fasta,0.836896
1557,YER026C_aa_aligned.fasta,0.7413829999999999
1558,YER027C_aa_aligned.fasta,0.827045
1559,YER028C_aa_aligned.fasta,0.6501334999999999
1560,YER029C_aa_aligned.fasta,0.838459
1561,YER030W_aa_aligned.fasta,0.834269
1562,YER031C_aa_aligned.fasta,0.839747
1563,YER032W_aa_aligned.fasta,0.8423555
1564,YER033C_aa_aligned.fasta,0.7160905
1565,YER034W_aa_aligned.fasta,0.802631
1566,YER035W_aa_aligned.fasta,0.843217
1567,YER036C_aa_aligned.fasta,0.83157
1568,YER037W_aa_aligned.fasta,0.754887
1569,YER038C_aa_aligned.fasta,0.840468
1570,YER039C_aa_aligned.fasta,0.673296
1571,YER040W_aa_aligned.fasta,0.76052
1572,YER041W_aa_aligned.fasta,0.728385
1573,YER042W_aa_aligned.fasta,0.831404
1574,YER043C_aa_aligned.fasta,0.836252
1575,YER044C_aa_aligned.fasta,0.8409965
1576,YER045C_aa_aligned.fasta,0.657792
1577,YER046W_aa_aligned.fasta,0.840204
1578,YER047C_aa_aligned.fasta,0.74395
1579,YER048C_aa_aligned.fasta,0.829675
1580,YER049W_aa_aligned.fasta,0.6801735
1581,YER050C_aa_aligned.fasta,0.840427
1582,YER051W_aa_aligned.fasta,0.8385644999999999
1583,YER052C_aa_aligned.fasta,0.836003
1584,YER053C_aa_aligned.fasta,0.8233159999999999
1585,YER054C_aa_aligned.fasta,0.8324785
1586,YER055C_aa_aligned.fasta,0.722467
1587,YER056C_aa_aligned.fasta,0.714213
1588,YER057C_aa_aligned.fasta,0.801104
1589,YER058W_aa_aligned.fasta,0.837119
1590,YER059W_aa_aligned.fasta,0.8411195
1591,YER060W_aa_aligned.fasta,0.748745
1592,YER061C_aa_aligned.fasta,0.8356945
1593,YER062C_aa_aligned.fasta,0.8329875
1594,YER063W_aa_aligned.fasta,0.8358155
1595,YER064C_aa_aligned.fasta,0.773725
1596,YER065C_aa_aligned.fasta,0.719126
1597,YER066W_aa_aligned.fasta,0.658168
1598,YER067W_aa_aligned.fasta,0.740908
1599,YER068W_aa_aligned.fasta,0.843679
1600,YER069W_aa_aligned.fasta,0.835625
1601,YER070W_aa_aligned.fasta,0.8415805000000001
1602,YER071C_aa_aligned.fasta,0.6846595
1603,YER072W_aa_aligned.fasta,0.833536
1604,YER073W_aa_aligned.fasta,0.712275
1605,YER074W_aa_aligned.fasta,0.663919
1606,YER075C_aa_aligned.fasta,0.7461655
1607,YER076C_aa_aligned.fasta,0.661848
1608,YER077C_aa_aligned.fasta,0.837832
1609,YER078C_aa_aligned.fasta,0.841019
1610,YER079W_aa_aligned.fasta,0.8451245000000001
1611,YER080W_aa_aligned.fasta,0.750104
1612,YER081W_aa_aligned.fasta,0.837363
1613,YER082C_aa_aligned.fasta,0.840457
1614,YER083C_aa_aligned.fasta,0.835057
1615,YER084W_aa_aligned.fasta,0.7692945
1616,YER085C_aa_aligned.fasta,0.836687
1617,YER086W_aa_aligned.fasta,0.8379515
1618,YER087W_aa_aligned.fasta,0.842241
1619,YER088C_aa_aligned.fasta,0.7575335000000001
1620,YER089C_aa_aligned.fasta,0.602494
1621,YER090W_aa_aligned.fasta,0.839762
1622,YER091C_aa_aligned.fasta,0.837475
1623,YER092W_aa_aligned.fasta,0.835005
1624,YER093C_aa_aligned.fasta,0.7425425000000001
1625,YER094C_aa_aligned.fasta,0.741954
1626,YER095W_aa_aligned.fasta,0.6610655000000001
1627,YER096W_aa_aligned.fasta,0.7802344999999999
1628,YER097W_aa_aligned.fasta,0.7028004999999999
1629,YER098W_aa_aligned.fasta,0.771314
1630,YER099C_aa_aligned.fasta,0.7973315000000001
1631,YER100W_aa_aligned.fasta,0.8425275000000001
1632,YER101C_aa_aligned.fasta,0.7343985
1633,YER102W_aa_aligned.fasta,0.6685209999999999
1634,YER103W_aa_aligned.fasta,0.8339099999999999
1635,YER104W_aa_aligned.fasta,0.8439955
1636,YER105C_aa_aligned.fasta,0.825931
1637,YER106W_aa_aligned.fasta,0.7699104999999999
1638,YER107C_aa_aligned.fasta,0.845633
1639,YER109C_aa_aligned.fasta,0.66665
1640,YER110C_aa_aligned.fasta,0.831122
1641,YER111C_aa_aligned.fasta,0.845902
1642,YER112W_aa_aligned.fasta,0.847081
1643,YER113C_aa_aligned.fasta,0.689012
1644,YER114C_aa_aligned.fasta,0.8300985000000001
1645,YER115C_aa_aligned.fasta,0.803076
1646,YER116C_aa_aligned.fasta,0.8389245
1647,YER117W_aa_aligned.fasta,0.658792
1648,YER118C_aa_aligned.fasta,0.84408
1649,YER119C_aa_aligned.fasta,0.8319099999999999
1650,YER120W_aa_aligned.fasta,0.838625
1651,YER121W_aa_aligned.fasta,0.8363435
1652,YER122C_aa_aligned.fasta,0.842778
1653,YER123W_aa_aligned.fasta,0.8101674999999999
1654,YER124C_aa_aligned.fasta,0.736402
1655,YER125W_aa_aligned.fasta,0.762118
1656,YER126C_aa_aligned.fasta,0.841338
1657,YER127W_aa_aligned.fasta,0.79659
1658,YER128W_aa_aligned.fasta,0.841798
1659,YER129W_aa_aligned.fasta,0.7559275
1660,YER130C_aa_aligned.fasta,0.804107
1661,YER131W_aa_aligned.fasta,0.644487
1662,YER132C_aa_aligned.fasta,0.696874
1663,YER133W_aa_aligned.fasta,0.70114
1664,YER134C_aa_aligned.fasta,0.8291105000000001
1665,YER135C_aa_aligned.fasta,0.6866319999999999
1666,YER136W_aa_aligned.fasta,0.842075
1667,YER137C_aa_aligned.fasta,0.8267095
1668,YER139C_aa_aligned.fasta,0.8384285
1669,YER140W_aa_aligned.fasta,0.8324725
1670,YER141W_aa_aligned.fasta,0.73953
1671,YER142C_aa_aligned.fasta,0.8081585
1672,YER143W_aa_aligned.fasta,0.7724530000000001
1673,YER144C_aa_aligned.fasta,0.842352
1674,YER145C_aa_aligned.fasta,0.8177125
1675,YER146W_aa_aligned.fasta,0.829457
1676,YER147C_aa_aligned.fasta,0.8387260000000001
1677,YER148W_aa_aligned.fasta,0.8392170000000001
1678,YER149C_aa_aligned.fasta,0.8388534999999999
1679,YER150W_aa_aligned.fasta,0.72966
1680,YER151C_aa_aligned.fasta,0.661257
1681,YER152C_aa_aligned.fasta,0.83945
1682,YER153C_aa_aligned.fasta,0.7520165
1683,YER154W_aa_aligned.fasta,0.839763
1684,YER155C_aa_aligned.fasta,0.804539
1685,YER156C_aa_aligned.fasta,0.837965
1686,YER157W_aa_aligned.fasta,0.828163
1687,YER158C_aa_aligned.fasta,0.758133
1688,YER159C_aa_aligned.fasta,0.8381005
1689,YER161C_aa_aligned.fasta,0.840952
1690,YER162C_aa_aligned.fasta,0.8143185
1691,YER163C_aa_aligned.fasta,0.8396775000000001
1692,YER164W_aa_aligned.fasta,0.7754209999999999
1693,YER165W_aa_aligned.fasta,0.839802
1694,YER166W_aa_aligned.fasta,0.760411
1695,YER167W_aa_aligned.fasta,0.842891
1696,YER168C_aa_aligned.fasta,0.814845
1697,YER169W_aa_aligned.fasta,0.82736
1698,YER170W_aa_aligned.fasta,0.831507
1699,YER171W_aa_aligned.fasta,0.840321
1700,YER172C_aa_aligned.fasta,0.660857
1701,YER173W_aa_aligned.fasta,0.842593
1702,YER174C_aa_aligned.fasta,0.8366175
1703,YER175C_aa_aligned.fasta,0.758034
1704,YER176W_aa_aligned.fasta,0.74983
1705,YER177W_aa_aligned.fasta,0.837369
1706,YER178W_aa_aligned.fasta,0.8385594999999999
1707,YER179W_aa_aligned.fasta,0.7661690000000001
1708,YER180C_aa_aligned.fasta,0.838731
1709,YER181C_aa_aligned.fasta,0.695355
1710,YER182W_aa_aligned.fasta,0.835091
1711,YER183C_aa_aligned.fasta,0.840551
1712,YER184C_aa_aligned.fasta,0.6717895
1713,YER185W_aa_aligned.fasta,0.699524
1714,YER186C_aa_aligned.fasta,0.6627415000000001
1715,YER187W_aa_aligned.fasta,0.707244
1716,YER188W_aa_aligned.fasta,0.638956
1717,YER189W_aa_aligned.fasta,0.843375
1718,YER190W_aa_aligned.fasta,0.644612
1719,YFL001W_aa_aligned.fasta,0.8105075
1720,YFL002C_aa_aligned.fasta,0.838211
1721,YFL003C_aa_aligned.fasta,0.7650064999999999
1722,YFL004W_aa_aligned.fasta,0.7530950000000001
1723,YFL005W_aa_aligned.fasta,0.762034
1724,YFL007W_aa_aligned.fasta,0.798515
1725,YFL008W_aa_aligned.fasta,0.758864
1726,YFL009W_aa_aligned.fasta,0.837801
1727,YFL010C_aa_aligned.fasta,0.847012
