,OG,site_pvalue_0.1,site_pvalue_0.05
3529,OG15633.csv,0,0
3530,OG2810.csv,0,0
3531,OG5389.csv,0,0
3532,OG9075.csv,0,0
3533,OG16653.csv,2,1
3534,OG12609.csv,1,0
3535,OG4074.csv,0,0
3536,OG6931.csv,0,0
3537,OG2539.csv,0,0
3538,OG9842.csv,0,0
3539,OG14366.csv,1,0
3540,OG4871.csv,0,0
3541,OG1468.csv,0,0
3542,OG16699.csv,0,0
3543,OG2413.csv,0,0
3544,OG12110.csv,1,0
3545,OG7649.csv,0,0
3546,OG15892.csv,0,0
3547,OG3392.csv,0,0
3548,OG11142.csv,0,0
3549,OG5254.csv,0,0
3550,OG4671.csv,0,0
3551,OG6423.csv,0,0
3552,OG15018.csv,0,0
3553,OG16238.csv,0,0
3554,OG5993.csv,0,0
3555,OG13110.csv,4,1
3556,OG10796.csv,0,0
3557,OG11644.csv,0,0
3558,OG3097.csv,0,0
3559,OG10467.csv,0,0
3560,OG6352.csv,0,0
3561,OG4382.csv,0,0
3562,OG9071.csv,0,0
3563,OG10195.csv,0,0
3564,OG6378.csv,0,0
3565,OG5625.csv,0,0
3566,OG8542.csv,0,0
3567,OG13677.csv,2,1
3568,OG2846.csv,1,0
3569,OG5189.csv,0,0
3570,OG11981.csv,0,0
3571,OG13350.csv,0,0
3572,OG5577.csv,0,0
3573,OG3972.csv,1,0
3574,OG3606.csv,0,0
3575,OG16565.csv,1,0
3576,OG6834.csv,0,0
3577,OG16389.csv,0,0
3578,OG12439.csv,0,0
3579,OG9176.csv,0,0
3580,OG2006.csv,0,0
3581,OG14781.csv,0,0
3582,OG15128.csv,1,1
3583,OG10022.csv,0,0
3584,OG7972.csv,0,0
3585,OG7185.csv,0,0
3586,OG6165.csv,0,0
3587,OG8603.csv,0,0
3588,OG4229.csv,0,0
3589,OG8355.csv,1,0
3590,OG10028.csv,0,0
3591,OG3099.csv,0,0
3592,OG10490.csv,0,0
3593,OG8704.csv,0,0
3594,OG8139.csv,0,0
3595,OG5563.csv,1,0
3596,OG6695.csv,0,0
3597,OG6804.csv,0,0
3598,OG2563.csv,0,0
3599,OG11016.csv,0,0
3600,OG11359.csv,0,0
3601,OG11914.csv,0,0
3602,OG4892.csv,0,0
3603,OG9544.csv,0,0
3604,OG6092.csv,0,0
3605,OG7884.csv,0,0
3606,OG8911.csv,1,0
3607,OG8674.csv,0,0
3608,OG5413.csv,0,0
3609,OG2986.csv,0,0
3610,OG5237.csv,0,0
3611,OG14460.csv,0,0
3612,OG8238.csv,0,0
3613,OG7058.csv,0,0
3614,OG4496.csv,0,0
3615,OG4854.csv,0,0
3616,OG13786.csv,0,0
3617,OG10368.csv,0,0
3618,OG7554.csv,0,0
3619,OG2170.csv,0,0
3620,OG5265.csv,0,0
3621,OG7808.csv,0,0
3622,OG8246.csv,0,0
3623,OG4363.csv,0,0
3624,OG12931.csv,1,1
3625,OG3062.csv,0,0
3626,OG18569.csv,0,0
3627,OG12630.csv,0,0
3628,OG13734.csv,1,0
3629,OG5973.csv,0,0
3630,OG7368.csv,0,0
3631,OG9038.csv,0,0
3632,OG6032.csv,0,0
3633,OG6384.csv,0,0
3634,OG12641.csv,0,0
3635,OG10002.csv,0,0
3636,OG5008.csv,0,0
3637,OG4966.csv,0,0
3638,OG18415.csv,1,0
3639,OG9952.csv,0,0
3640,OG7223.csv,0,0
3641,OG3129.csv,0,0
3642,OG16772.csv,0,0
3643,OG7243.csv,0,0
3644,OG17651.csv,3,2
3645,OG5636.csv,1,0
3646,OG8923.csv,0,0
3647,OG2471.csv,0,0
3648,OG7647.csv,0,0
3649,OG4190.csv,0,0
3650,OG8995.csv,0,0
3651,OG1251.csv,0,0
3652,OG18141.csv,1,0
3653,OG6091.csv,0,0
3654,OG11450.csv,0,0
3655,OG5285.csv,0,0
3656,OG6977.csv,0,0
3657,OG16549.csv,0,0
3658,OG12509.csv,0,0
3659,OG16822.csv,2,1
3660,OG7240.csv,0,0
3661,OG1327.csv,0,0
3662,OG5866.csv,0,0
3663,OG7134.csv,0,0
3664,OG3158.csv,0,0
3665,OG11220.csv,0,0
3666,OG1776.csv,0,0
3667,OG11356.csv,0,0
3668,OG4944.csv,0,0
3669,OG11641.csv,1,0
3670,OG11561.csv,0,0
3671,OG17568.csv,0,0
3672,OG6647.csv,0,0
3673,OG5545.csv,0,0
3674,OG14576.csv,0,0
3675,OG4433.csv,0,0
3676,OG9388.csv,0,0
3677,OG1795.csv,0,0
3678,OG14996.csv,0,0
3679,OG9615.csv,0,0
3680,OG14484.csv,0,0
3681,OG6130.csv,0,0
3682,OG11717.csv,0,0
3683,OG5995.csv,1,0
3684,OG6319.csv,0,0
3685,OG15373.csv,0,0
3686,OG3602.csv,0,0
3687,OG3443.csv,0,0
3688,OG5238.csv,0,0
3689,OG9851.csv,0,0
3690,OG7019.csv,0,0
3691,OG17861.csv,0,0
3692,OG9802.csv,0,0
3693,OG10105.csv,0,0
3694,OG8661.csv,0,0
3695,OG16674.csv,0,0
3696,OG1718.csv,0,0
3697,OG4796.csv,0,0
3698,OG7418.csv,0,0
3699,OG11818.csv,0,0
3700,OG12859.csv,0,0
3701,OG2736.csv,0,0
3702,OG14785.csv,0,0
3703,OG5775.csv,0,0
3704,OG7863.csv,0,0
3705,OG16252.csv,0,0
3706,OG2568.csv,1,0
3707,OG18245.csv,0,0
3708,OG12092.csv,5,1
3709,OG2567.csv,0,0
3710,OG6776.csv,0,0
3711,OG6887.csv,0,0
3712,OG6667.csv,0,0
3713,OG7221.csv,0,0
3714,OG9972.csv,0,0
3715,OG9472.csv,0,0
3716,OG1368.csv,0,0
3717,OG10300.csv,0,0
3718,OG7930.csv,3,1
3719,OG8044.csv,0,0
3720,OG18164.csv,0,0
3721,OG6883.csv,0,0
3722,OG15848.csv,0,0
3723,OG14482.csv,1,0
3724,OG8174.csv,0,0
3725,OG9312.csv,0,0
3726,OG12681.csv,0,0
3727,OG1228.csv,0,0
3728,OG17528.csv,0,0
3729,OG16591.csv,1,0
3730,OG10689.csv,0,0
3731,OG7478.csv,0,0
3732,OG6605.csv,0,0
3733,OG3482.csv,0,0
3734,OG6030.csv,0,0
3735,OG17230.csv,1,0
3736,OG7815.csv,0,0
3737,OG15819.csv,1,0
3738,OG12003.csv,0,0
3739,OG18211.csv,0,0
3740,OG17145.csv,1,1
3741,OG1825.csv,0,0
3742,OG6271.csv,0,0
3743,OG1315.csv,0,0
3744,OG13626.csv,2,2
3745,OG2278.csv,0,0
3746,OG10134.csv,0,0
3747,OG3795.csv,0,0
3748,OG7346.csv,0,0
3749,OG6359.csv,0,0
3750,OG16177.csv,0,0
3751,OG8701.csv,0,0
3752,OG11467.csv,0,0
3753,OG8329.csv,0,0
3754,OG2098.csv,0,0
3755,OG9443.csv,1,1
3756,OG13185.csv,0,0
3757,OG14709.csv,0,0
3758,OG3558.csv,0,0
3759,OG13068.csv,4,3
3760,OG15723.csv,0,0
3761,OG5027.csv,0,0
3762,OG3132.csv,0,0
3763,OG7364.csv,0,0
3764,OG1670.csv,0,0
3765,OG4652.csv,0,0
3766,OG9714.csv,0,0
3767,OG1306.csv,0,0
3768,OG4216.csv,0,0
3769,OG7429.csv,0,0
3770,OG16646.csv,0,0
3771,OG16473.csv,0,0
3772,OG10864.csv,1,1
3773,OG5087.csv,0,0
3774,OG7448.csv,0,0
3775,OG4807.csv,1,0
3776,OG8831.csv,0,0
3777,OG5770.csv,0,0
3778,OG9636.csv,0,0
3779,OG2623.csv,1,0
3780,OG3494.csv,1,0
3781,OG7791.csv,0,0
3782,OG11098.csv,0,0
3783,OG3863.csv,1,0
3784,OG16210.csv,0,0
3785,OG1954.csv,0,0
3786,OG9828.csv,0,0
3787,OG11619.csv,1,0
3788,OG5153.csv,0,0
3789,OG9474.csv,0,0
3790,OG1346.csv,0,0
3791,OG9890.csv,1,1
3792,OG13943.csv,2,1
3793,OG6855.csv,0,0
3794,OG6737.csv,0,0
3795,OG2662.csv,0,0
3796,OG13887.csv,0,0
3797,OG15025.csv,0,0
3798,OG4804.csv,1,0
3799,OG8583.csv,0,0
3800,OG8133.csv,0,0
3801,OG15953.csv,0,0
3802,OG8009.csv,0,0
3803,OG8605.csv,0,0
3804,OG6281.csv,1,1
3805,OG1487.csv,0,0
3806,OG5864.csv,0,0
3807,OG10306.csv,0,0
3808,OG5231.csv,0,0
3809,OG6968.csv,0,0
3810,OG7081.csv,0,0
3811,OG11701.csv,0,0
3812,OG5626.csv,0,0
3813,OG17907.csv,1,1
3814,OG9149.csv,0,0
3815,OG10580.csv,0,0
3816,OG4802.csv,0,0
3817,OG4158.csv,0,0
3818,OG4929.csv,0,0
3819,OG2499.csv,1,0
3820,OG14809.csv,0,0
3821,OG5175.csv,0,0
3822,OG11663.csv,0,0
3823,OG8446.csv,0,0
3824,OG18007.csv,0,0
3825,OG3091.csv,0,0
3826,OG14395.csv,1,0
3827,OG11281.csv,0,0
3828,OG8857.csv,0,0
3829,OG8980.csv,1,0
3830,OG14561.csv,1,0
3831,OG4187.csv,0,0
3832,OG5850.csv,0,0
3833,OG17236.csv,1,0
3834,OG5994.csv,0,0
3835,OG14720.csv,0,0
3836,OG14925.csv,3,1
3837,OG9310.csv,0,0
3838,OG16102.csv,0,0
3839,OG15149.csv,0,0
3840,OG16214.csv,0,0
3841,OG16121.csv,1,0
3842,OG8002.csv,1,0
3843,OG4995.csv,0,0
3844,OG16251.csv,0,0
3845,OG6674.csv,0,0
3846,OG12281.csv,0,0
3847,OG3547.csv,0,0
3848,OG15091.csv,0,0
3849,OG16935.csv,0,0
3850,OG11518.csv,0,0
3851,OG8066.csv,0,0
3852,OG18333.csv,0,0
3853,OG1557.csv,0,0
3854,OG2997.csv,1,0
3855,OG14622.csv,1,1
3856,OG14782.csv,0,0
3857,OG10911.csv,1,0
3858,OG11915.csv,1,0
3859,OG17998.csv,0,0
3860,OG11256.csv,1,0
3861,OG4821.csv,0,0
3862,OG11997.csv,1,0
3863,OG5091.csv,0,0
3864,OG4606.csv,0,0
3865,OG9514.csv,0,0
3866,OG4321.csv,0,0
3867,OG18055.csv,0,0
3868,OG11810.csv,0,0
3869,OG4750.csv,0,0
3870,OG1440.csv,0,0
3871,OG13608.csv,0,0
3872,OG8726.csv,0,0
3873,OG15985.csv,0,0
3874,OG4033.csv,0,0
3875,OG11123.csv,0,0
3876,OG9649.csv,0,0
3877,OG3932.csv,0,0
3878,OG15410.csv,0,0
3879,OG9369.csv,0,0
3880,OG10876.csv,0,0
3881,OG1344.csv,0,0
3882,OG15964.csv,1,0
3883,OG14740.csv,0,0
3884,OG7578.csv,2,1
3885,OG2443.csv,0,0
3886,OG8254.csv,0,0
3887,OG11629.csv,0,0
3888,OG1257.csv,0,0
3889,OG17669.csv,2,0
3890,OG13923.csv,0,0
3891,OG1401.csv,0,0
3892,OG1913.csv,0,0
3893,OG17660.csv,3,1
3894,OG11830.csv,0,0
3895,OG8650.csv,0,0
3896,OG4986.csv,0,0
3897,OG6901.csv,0,0
3898,OG11669.csv,0,0
3899,OG17774.csv,0,0
3900,OG16416.csv,0,0
3901,OG2538.csv,1,0
3902,OG6522.csv,0,0
3903,OG14068.csv,0,0
3904,OG7969.csv,0,0
3905,OG8520.csv,0,0
3906,OG8735.csv,0,0
3907,OG7373.csv,0,0
3908,OG16258.csv,26,8
3909,OG12068.csv,0,0
3910,OG17067.csv,0,0
3911,OG8889.csv,0,0
3912,OG12088.csv,6,0
3913,OG1552.csv,0,0
3914,OG2422.csv,0,0
3915,OG1975.csv,0,0
3916,OG11519.csv,1,1
3917,OG14708.csv,4,1
3918,OG1357.csv,0,0
3919,OG17722.csv,0,0
3920,OG17096.csv,4,2
3921,OG2793.csv,0,0
3922,OG3170.csv,1,0
3923,OG14138.csv,0,0
3924,OG13084.csv,0,0
3925,OG2940.csv,0,0
3926,OG6533.csv,0,0
3927,OG9803.csv,0,0
3928,OG2286.csv,0,0
3929,OG1407.csv,0,0
3930,OG14609.csv,0,0
3931,OG2081.csv,0,0
3932,OG4308.csv,0,0
3933,OG7156.csv,0,0
3934,OG4049.csv,0,0
3935,OG16115.csv,0,0
3936,OG12285.csv,2,0
3937,OG1572.csv,0,0
3938,OG8467.csv,0,0
3939,OG15298.csv,0,0
3940,OG7780.csv,0,0
3941,OG6602.csv,1,0
3942,OG5747.csv,2,1
3943,OG17090.csv,2,0
3944,OG3304.csv,0,0
3945,OG15948.csv,0,0
3946,OG9546.csv,1,0
3947,OG5882.csv,0,0
3948,OG17455.csv,0,0
3949,OG4502.csv,0,0
3950,OG3466.csv,0,0
3951,OG6171.csv,0,0
3952,OG1619.csv,0,0
3953,OG9076.csv,0,0
3954,OG10765.csv,0,0
3955,OG9408.csv,0,0
3956,OG18334.csv,0,0
3957,OG5925.csv,0,0
3958,OG7218.csv,0,0
3959,OG14499.csv,3,0
3960,OG4248.csv,0,0
3961,OG16649.csv,2,0
3962,OG16792.csv,0,0
3963,OG6133.csv,1,0
3964,OG2013.csv,0,0
3965,OG14357.csv,0,0
3966,OG6220.csv,1,0
3967,OG8328.csv,0,0
3968,OG2370.csv,0,0
3969,OG7814.csv,0,0
3970,OG3546.csv,0,0
3971,OG6202.csv,0,0
3972,OG11618.csv,0,0
3973,OG15347.csv,2,0
3974,OG7952.csv,0,0
3975,OG5595.csv,0,0
3976,OG17039.csv,2,0
3977,OG9979.csv,0,0
3978,OG13225.csv,1,0
3979,OG2856.csv,0,0
3980,OG11343.csv,0,0
3981,OG1508.csv,0,0
3982,OG9760.csv,0,0
3983,OG1613.csv,2,0
3984,OG7266.csv,0,0
3985,OG13310.csv,0,0
3986,OG17008.csv,0,0
3987,OG8510.csv,0,0
3988,OG2065.csv,0,0
3989,OG2745.csv,0,0
3990,OG8289.csv,0,0
3991,OG17644.csv,4,2
3992,OG16475.csv,4,2
3993,OG11284.csv,1,0
3994,OG3927.csv,0,0
3995,OG3114.csv,0,0
3996,OG11125.csv,0,0
3997,OG5446.csv,0,0
3998,OG14794.csv,0,0
3999,OG15750.csv,0,0
4000,OG17366.csv,0,0
4001,OG9664.csv,0,0
4002,OG17108.csv,0,0
4003,OG1312.csv,0,0
4004,OG1844.csv,0,0
4005,OG3516.csv,0,0
4006,OG9576.csv,0,0
4007,OG16202.csv,0,0
4008,OG14516.csv,1,0
4009,OG5268.csv,0,0
4010,OG9600.csv,0,0
4011,OG14608.csv,0,0
4012,OG3837.csv,0,0
4013,OG10220.csv,1,1
4014,OG11479.csv,1,0
4015,OG14422.csv,1,0
4016,OG8706.csv,0,0
4017,OG15593.csv,7,1
4018,OG4482.csv,0,0
4019,OG1848.csv,0,0
4020,OG18630.csv,1,0
4021,OG10690.csv,0,0
4022,OG7960.csv,0,0
4023,OG6758.csv,0,0
4024,OG14032.csv,1,0
4025,OG3573.csv,0,0
4026,OG6580.csv,0,0
4027,OG2802.csv,0,0
4028,OG10811.csv,0,0
4029,OG6186.csv,0,0
4030,OG14820.csv,0,0
4031,OG15665.csv,1,1
4032,OG16683.csv,0,0
4033,OG5660.csv,0,0
4034,OG1480.csv,0,0
4035,OG16541.csv,0,0
4036,OG5640.csv,0,0
4037,OG5713.csv,0,0
4038,OG2009.csv,0,0
4039,OG9438.csv,0,0
4040,OG7385.csv,0,0
4041,OG5979.csv,0,0
4042,OG9633.csv,0,0
4043,OG13488.csv,4,2
4044,OG11817.csv,0,0
4045,OG17617.csv,1,0
4046,OG8744.csv,0,0
4047,OG14010.csv,3,1
4048,OG11580.csv,0,0
4049,OG1213.csv,1,0
4050,OG18262.csv,0,0
4051,OG15286.csv,1,0
4052,OG15243.csv,0,0
4053,OG11615.csv,0,0
4054,OG14970.csv,1,1
4055,OG1396.csv,2,0
4056,OG2956.csv,0,0
4057,OG4322.csv,0,0
4058,OG3694.csv,0,0
4059,OG5124.csv,0,0
4060,OG8968.csv,0,0
4061,OG3422.csv,0,0
4062,OG14413.csv,0,0
4063,OG9211.csv,0,0
4064,OG4545.csv,0,0
4065,OG14900.csv,0,0
4066,OG1739.csv,1,0
4067,OG17975.csv,0,0
4068,OG15730.csv,0,0
4069,OG17585.csv,1,0
4070,OG10807.csv,0,0
4071,OG13045.csv,0,0
4072,OG2174.csv,0,0
4073,OG4772.csv,0,0
4074,OG7263.csv,1,0
4075,OG3840.csv,3,0
4076,OG14978.csv,0,0
4077,OG11826.csv,0,0
4078,OG7349.csv,0,0
4079,OG11179.csv,0,0
4080,OG12705.csv,0,0
4081,OG16068.csv,0,0
4082,OG7130.csv,0,0
4083,OG1575.csv,0,0
4084,OG5928.csv,0,0
4085,OG6516.csv,0,0
4086,OG3161.csv,1,0
4087,OG10859.csv,1,0
4088,OG8747.csv,0,0
4089,OG17222.csv,1,0
4090,OG1745.csv,0,0
4091,OG2811.csv,0,0
4092,OG2621.csv,0,0
4093,OG6491.csv,0,0
4094,OG4506.csv,0,0
4095,OG8084.csv,0,0
4096,OG7379.csv,0,0
4097,OG12972.csv,0,0
4098,OG6343.csv,1,0
4099,OG6726.csv,0,0
4100,OG3818.csv,0,0
4101,OG13787.csv,0,0
4102,OG8231.csv,0,0
4103,OG16717.csv,0,0
4104,OG15114.csv,0,0
4105,OG14883.csv,0,0
4106,OG9237.csv,1,0
4107,OG5690.csv,0,0
4108,OG5269.csv,0,0
4109,OG7284.csv,0,0
4110,OG12379.csv,0,0
4111,OG8626.csv,0,0
4112,OG15095.csv,1,0
4113,OG11081.csv,0,0
4114,OG1542.csv,0,0
4115,OG1370.csv,1,0
4116,OG4031.csv,0,0
4117,OG16732.csv,0,0
4118,OG5855.csv,0,0
4119,OG17182.csv,1,0
4120,OG4798.csv,0,0
4121,OG5861.csv,0,0
4122,OG8050.csv,4,1
4123,OG3987.csv,0,0
4124,OG2772.csv,0,0
4125,OG4928.csv,0,0
4126,OG4771.csv,0,0
4127,OG7281.csv,0,0
4128,OG13996.csv,0,0
4129,OG6420.csv,0,0
4130,OG4268.csv,0,0
4131,OG3210.csv,0,0
4132,OG5987.csv,0,0
4133,OG2950.csv,1,0
4134,OG12992.csv,0,0
4135,OG7980.csv,0,0
4136,OG2457.csv,1,1
4137,OG15415.csv,2,0
4138,OG9749.csv,0,0
4139,OG11030.csv,0,0
4140,OG18195.csv,0,0
4141,OG6073.csv,0,0
4142,OG5115.csv,0,0
4143,OG7544.csv,0,0
4144,OG4391.csv,0,0
4145,OG6878.csv,0,0
4146,OG7909.csv,0,0
4147,OG1811.csv,0,0
4148,OG8670.csv,0,0
4149,OG14724.csv,1,0
4150,OG1858.csv,0,0
4151,OG4988.csv,0,0
4152,OG1443.csv,0,0
4153,OG7096.csv,0,0
4154,OG16965.csv,1,0
4155,OG10454.csv,0,0
4156,OG15048.csv,1,0
4157,OG3589.csv,1,0
4158,OG4521.csv,0,0
4159,OG6276.csv,0,0
4160,OG7455.csv,0,0
4161,OG9987.csv,0,0
4162,OG8732.csv,1,0
4163,OG9640.csv,0,0
4164,OG3581.csv,0,0
4165,OG6773.csv,0,0
4166,OG1296.csv,0,0
4167,OG9362.csv,0,0
4168,OG2004.csv,0,0
4169,OG1911.csv,4,0
4170,OG6482.csv,0,0
4171,OG3731.csv,0,0
4172,OG10745.csv,0,0
4173,OG17595.csv,2,1
4174,OG6158.csv,0,0
4175,OG7537.csv,0,0
4176,OG12659.csv,0,0
4177,OG16679.csv,0,0
4178,OG15853.csv,0,0
4179,OG11543.csv,0,0
4180,OG5961.csv,0,0
4181,OG5321.csv,0,0
4182,OG12337.csv,0,0
4183,OG12557.csv,1,0
4184,OG7157.csv,1,0
4185,OG4392.csv,0,0
4186,OG1830.csv,2,0
4187,OG1978.csv,0,0
4188,OG12048.csv,0,0
4189,OG3175.csv,0,0
4190,OG2304.csv,0,0
4191,OG15078.csv,0,0
4192,OG8532.csv,0,0
4193,OG7500.csv,0,0
4194,OG3390.csv,0,0
4195,OG18445.csv,1,0
4196,OG6346.csv,0,0
4197,OG4465.csv,0,0
4198,OG11732.csv,0,0
4199,OG9978.csv,0,0
4200,OG14053.csv,0,0
4201,OG12695.csv,0,0
4202,OG13041.csv,0,0
4203,OG10183.csv,0,0
4204,OG4665.csv,0,0
4205,OG4079.csv,0,0
4206,OG1215.csv,0,0
4207,OG17393.csv,1,1
4208,OG15456.csv,1,0
4209,OG3137.csv,1,0
4210,OG16631.csv,3,1
4211,OG9181.csv,1,1
4212,OG10939.csv,0,0
4213,OG5367.csv,0,0
4214,OG15433.csv,0,0
4215,OG4179.csv,0,0
4216,OG17003.csv,0,0
4217,OG12136.csv,2,1
4218,OG10344.csv,0,0
4219,OG1453.csv,0,0
4220,OG12672.csv,1,0
4221,OG4950.csv,0,0
4222,OG1632.csv,1,0
4223,OG8962.csv,0,0
4224,OG17527.csv,0,0
4225,OG6102.csv,0,0
4226,OG5488.csv,0,0
4227,OG3568.csv,0,0
4228,OG17083.csv,1,0
4229,OG9752.csv,0,0
4230,OG14058.csv,0,0
4231,OG15236.csv,1,1
4232,OG14800.csv,0,0
4233,OG12764.csv,0,0
4234,OG4274.csv,0,0
4235,OG5429.csv,0,0
4236,OG7916.csv,0,0
4237,OG18105.csv,0,0
4238,OG17202.csv,1,0
4239,OG8334.csv,1,0
4240,OG6036.csv,0,0
4241,OG7233.csv,0,0
4242,OG18236.csv,3,1
4243,OG15660.csv,0,0
4244,OG3464.csv,0,0
4245,OG5794.csv,0,0
4246,OG12250.csv,1,0
4247,OG7330.csv,0,0
4248,OG6070.csv,0,0
4249,OG17285.csv,0,0
4250,OG17626.csv,10,2
4251,OG2372.csv,0,0
4252,OG3775.csv,2,0
4253,OG15452.csv,0,0
4254,OG16191.csv,0,0
4255,OG16734.csv,1,0
4256,OG12608.csv,0,0
4257,OG3344.csv,0,0
4258,OG13209.csv,0,0
4259,OG7835.csv,0,0
4260,OG3146.csv,0,0
4261,OG14086.csv,3,1
4262,OG2427.csv,0,0
4263,OG13593.csv,0,0
4264,OG3801.csv,0,0
4265,OG16370.csv,1,0
4266,OG7142.csv,0,0
4267,OG13809.csv,0,0
4268,OG10100.csv,1,1
4269,OG4350.csv,0,0
4270,OG13332.csv,4,4
4271,OG2988.csv,0,0
4272,OG13161.csv,0,0
4273,OG6024.csv,0,0
4274,OG6820.csv,0,0
4275,OG6671.csv,0,0
4276,OG13442.csv,0,0
4277,OG9926.csv,1,0
4278,OG13604.csv,0,0
4279,OG2679.csv,0,0
4280,OG7023.csv,0,0
4281,OG10371.csv,0,0
4282,OG6142.csv,0,0
4283,OG17821.csv,0,0
4284,OG5117.csv,0,0
4285,OG11957.csv,0,0
4286,OG4515.csv,0,0
4287,OG3447.csv,0,0
4288,OG15026.csv,0,0
4289,OG8618.csv,0,0
4290,OG8101.csv,0,0
4291,OG15960.csv,0,0
4292,OG12354.csv,0,0
4293,OG2522.csv,0,0
4294,OG18169.csv,0,0
4295,OG14051.csv,0,0
4296,OG13354.csv,0,0
4297,OG13843.csv,2,0
4298,OG3100.csv,0,0
4299,OG5785.csv,0,0
4300,OG6131.csv,0,0
4301,OG3374.csv,0,0
4302,OG7083.csv,1,0
4303,OG2087.csv,0,0
4304,OG2234.csv,0,0
4305,OG5064.csv,0,0
4306,OG10216.csv,0,0
4307,OG8111.csv,0,0
4308,OG12612.csv,1,0
4309,OG3723.csv,0,0
4310,OG14568.csv,1,1
4311,OG7337.csv,0,0
4312,OG8156.csv,0,0
4313,OG14602.csv,0,0
4314,OG8415.csv,0,0
4315,OG5567.csv,0,0
4316,OG2293.csv,0,0
4317,OG12948.csv,0,0
4318,OG14982.csv,0,0
4319,OG4864.csv,0,0
4320,OG3441.csv,0,0
4321,OG7006.csv,0,0
4322,OG3112.csv,0,0
4323,OG12454.csv,1,0
4324,OG5048.csv,0,0
4325,OG3257.csv,0,0
4326,OG14367.csv,0,0
4327,OG4425.csv,0,0
4328,OG7854.csv,0,0
4329,OG1159.csv,1,0
4330,OG9807.csv,1,0
4331,OG5539.csv,0,0
4332,OG10589.csv,1,0
4333,OG14594.csv,1,0
4334,OG14688.csv,1,1
4335,OG3997.csv,0,0
4336,OG3415.csv,0,0
4337,OG5111.csv,0,0
4338,OG16161.csv,0,0
4339,OG4477.csv,0,0
4340,OG13794.csv,0,0
4341,OG7230.csv,0,0
4342,OG5731.csv,0,0
4343,OG14764.csv,0,0
4344,OG15962.csv,0,0
4345,OG5174.csv,0,0
4346,OG11930.csv,3,1
4347,OG12328.csv,0,0
4348,OG2602.csv,0,0
4349,OG11285.csv,0,0
4350,OG5258.csv,0,0
4351,OG1534.csv,0,0
4352,OG5354.csv,0,0
4353,OG9848.csv,0,0
4354,OG4661.csv,0,0
4355,OG16884.csv,5,1
4356,OG14214.csv,1,0
4357,OG1334.csv,0,0
4358,OG15442.csv,3,0
4359,OG11787.csv,0,0
4360,OG18301.csv,0,0
4361,OG2583.csv,0,0
4362,OG5324.csv,0,0
4363,OG11476.csv,1,0
4364,OG6377.csv,1,0
4365,OG4450.csv,0,0
4366,OG14515.csv,1,0
4367,OG5581.csv,0,0
4368,OG4657.csv,0,0
4369,OG1891.csv,0,0
4370,OG7644.csv,0,0
4371,OG13524.csv,1,1
4372,OG16482.csv,0,0
4373,OG5199.csv,0,0
4374,OG1281.csv,0,0
4375,OG2063.csv,0,0
4376,OG1490.csv,2,0
4377,OG7999.csv,0,0
4378,OG10184.csv,0,0
4379,OG3515.csv,0,0
4380,OG11752.csv,1,0
4381,OG8082.csv,0,0
4382,OG8214.csv,0,0
4383,OG18405.csv,2,0
4384,OG12129.csv,0,0
4385,OG4126.csv,0,0
4386,OG14106.csv,3,2
4387,OG5737.csv,0,0
4388,OG9055.csv,0,0
4389,OG5730.csv,0,0
4390,OG4356.csv,0,0
4391,OG4345.csv,0,0
4392,OG9551.csv,0,0
4393,OG4558.csv,0,0
4394,OG4507.csv,0,0
4395,OG11919.csv,0,0
4396,OG8894.csv,0,0
4397,OG16478.csv,0,0
4398,OG5395.csv,0,0
4399,OG2773.csv,0,0
4400,OG9657.csv,0,0
4401,OG17635.csv,1,0
4402,OG14582.csv,1,1
4403,OG6613.csv,0,0
4404,OG5219.csv,0,0
4405,OG13648.csv,0,0
4406,OG7129.csv,0,0
4407,OG9357.csv,0,0
4408,OG8211.csv,0,0
4409,OG11845.csv,0,0
4410,OG17910.csv,0,0
4411,OG10435.csv,0,0
4412,OG2655.csv,0,0
4413,OG9218.csv,0,0
4414,OG3508.csv,0,0
4415,OG12903.csv,8,1
4416,OG3237.csv,1,0
4417,OG2797.csv,0,0
4418,OG7563.csv,0,0
4419,OG14353.csv,1,0
4420,OG16338.csv,0,0
4421,OG3560.csv,0,0
4422,OG7761.csv,0,0
4423,OG5495.csv,0,0
4424,OG10802.csv,1,0
4425,OG16797.csv,0,0
4426,OG4840.csv,0,0
4427,OG11515.csv,0,0
4428,OG9545.csv,0,0
4429,OG11049.csv,0,0
4430,OG18401.csv,1,0
4431,OG8956.csv,0,0
4432,OG12532.csv,1,1
4433,OG4549.csv,0,0
4434,OG7883.csv,0,0
4435,OG16304.csv,0,0
4436,OG16223.csv,0,0
4437,OG10817.csv,0,0
4438,OG9455.csv,3,2
4439,OG7637.csv,1,0
4440,OG13698.csv,0,0
4441,OG8778.csv,0,0
4442,OG16844.csv,1,1
4443,OG18156.csv,1,0
4444,OG14797.csv,0,0
4445,OG11668.csv,0,0
4446,OG2785.csv,0,0
4447,OG17453.csv,0,0
4448,OG4801.csv,0,0
4449,OG10087.csv,2,1
4450,OG11549.csv,0,0
4451,OG5094.csv,0,0
4452,OG2654.csv,0,0
4453,OG3582.csv,0,0
4454,OG11090.csv,1,0
4455,OG15297.csv,1,0
4456,OG8485.csv,0,0
4457,OG7715.csv,0,0
4458,OG2508.csv,0,0
4459,OG4933.csv,0,0
