,OG,negative_num,positive_num
2897,OG8428,390,0
2898,OG8829,40,0
2899,OG17116,23,1
2900,OG3854,149,0
2901,OG9627,168,1
2902,OG7386,137,0
2903,OG10025,172,0
2904,OG14920,157,1
2905,OG7586,220,0
2906,OG1986,973,0
2907,OG13949,161,1
2908,OG1732,404,0
2909,OG3824,378,0
2910,OG6654,319,0
2911,OG9066,203,1
2912,OG15728,38,0
2913,OG16247,94,0
2914,OG8612,87,0
2915,OG9579,58,0
2916,OG12562,221,0
2917,OG9912,173,1
2918,OG10259,365,0
2919,OG6846,224,0
2920,OG1918,646,0
2921,OG4875,329,0
2922,OG11190,139,0
2923,OG5355,645,0
2924,OG10920,168,0
2925,OG1842,109,0
2926,OG4282,154,0
2927,OG17438,139,1
2928,OG6676,337,0
2929,OG1188,253,1
2930,OG4459,287,0
2931,OG13638,203,0
2932,OG16511,60,0
2933,OG5612,505,0
2934,OG6345,202,0
2935,OG8865,336,0
2936,OG13229,97,0
2937,OG9098,170,1
2938,OG15697,33,0
2939,OG7779,133,0
2940,OG16054,257,0
2941,OG4169,403,0
2942,OG13930,66,0
2943,OG10814,259,0
2944,OG14693,112,0
2945,OG15394,228,0
2946,OG5868,99,0
2947,OG6573,83,0
2948,OG8824,38,0
2949,OG11945,45,1
2950,OG8821,158,0
2951,OG7393,108,0
2952,OG7888,92,0
2953,OG10053,416,1
2954,OG9681,78,0
2955,OG14687,53,0
2956,OG15718,137,1
2957,OG5123,107,0
2958,OG4749,256,0
2959,OG6272,110,0
2960,OG9206,78,0
2961,OG13775,819,0
2962,OG8725,217,0
2963,OG9136,189,0
2964,OG13976,162,0
2965,OG16193,139,0
2966,OG4649,116,0
2967,OG15098,63,0
2968,OG2713,260,0
2969,OG15389,215,0
2970,OG13423,213,1
2971,OG6436,290,0
2972,OG16209,86,0
2973,OG14873,205,0
2974,OG3782,396,0
2975,OG3300,187,0
2976,OG3663,148,0
2977,OG1560,615,0
2978,OG12955,234,0
2979,OG10551,349,1
2980,OG13639,55,0
2981,OG1657,607,0
2982,OG5871,465,3
2983,OG11072,104,0
2984,OG5080,83,1
2985,OG4044,195,0
2986,OG8279,127,0
2987,OG16526,138,0
2988,OG17094,67,0
2989,OG14372,306,2
2990,OG6093,372,1
2991,OG3363,140,0
2992,OG4818,113,0
2993,OG11947,371,0
2994,OG2498,493,0
2995,OG3399,174,0
2996,OG14648,181,0
2997,OG4355,240,1
2998,OG17457,115,1
2999,OG10834,173,0
3000,OG11058,41,1
3001,OG8790,139,2
3002,OG3776,138,0
3003,OG9699,66,0
3004,OG9485,140,0
3005,OG1245,424,0
3006,OG12176,135,0
3007,OG5982,74,0
3008,OG9418,66,0
3009,OG6492,196,0
3010,OG4883,155,0
3011,OG3260,223,0
3012,OG11358,97,0
3013,OG8791,91,0
3014,OG9860,222,0
3015,OG13284,166,0
3016,OG11690,309,0
3017,OG8143,215,0
3018,OG4415,50,0
3019,OG9338,246,0
3020,OG17926,26,1
3021,OG15417,64,0
3022,OG17601,214,1
3023,OG3825,164,0
3024,OG10727,76,1
3025,OG13018,242,1
3026,OG1247,719,0
3027,OG1350,324,0
3028,OG8981,37,1
3029,OG10555,275,0
3030,OG13718,196,0
3031,OG14773,182,1
3032,OG2336,231,0
3033,OG3041,201,0
3034,OG6350,320,0
3035,OG7312,112,0
3036,OG2409,421,0
3037,OG12639,62,0
3038,OG16408,73,0
3039,OG15625,135,0
3040,OG7729,180,0
3041,OG6885,212,0
3042,OG15036,183,0
3043,OG13542,127,0
3044,OG15334,213,0
3045,OG13858,114,1
3046,OG2390,265,0
3047,OG7307,247,1
3048,OG12259,86,0
3049,OG10133,80,0
3050,OG1333,561,0
3051,OG7562,199,0
3052,OG17544,35,0
3053,OG12743,24,0
3054,OG7598,114,0
3055,OG11984,54,1
3056,OG7148,65,0
3057,OG4359,54,0
3058,OG3714,153,0
3059,OG12618,206,0
3060,OG17674,30,0
3061,OG4485,91,0
3062,OG11897,0,0
3063,OG9114,377,0
3064,OG9230,213,0
3065,OG5193,108,0
3066,OG16944,12,0
3067,OG6882,58,2
3068,OG8764,27,0
3069,OG15563,9,9
3070,OG7933,319,0
3071,OG17448,103,0
3072,OG9165,59,0
3073,OG7642,365,0
3074,OG8715,109,0
3075,OG11432,56,0
3076,OG9594,239,0
3077,OG9522,112,0
3078,OG3541,251,0
3079,OG13873,239,0
3080,OG10642,353,0
3081,OG9196,119,0
3082,OG8209,390,0
3083,OG13373,74,0
3084,OG16233,325,0
3085,OG2635,218,0
3086,OG10446,19,0
3087,OG18069,48,0
3088,OG3521,253,1
3089,OG10277,275,0
3090,OG3757,241,0
3091,OG10006,390,1
3092,OG3253,292,0
3093,OG18455,70,1
3094,OG9101,136,0
3095,OG7010,122,0
3096,OG7681,136,0
3097,OG16290,129,0
3098,OG9491,151,0
3099,OG4266,277,0
3100,OG1218,504,0
3101,OG14563,65,0
3102,OG15982,30,0
3103,OG12592,292,1
3104,OG11163,145,0
3105,OG13162,171,0
3106,OG14593,229,0
3107,OG3421,490,0
3108,OG13106,183,1
3109,OG8057,159,0
3110,OG10484,83,0
3111,OG7215,454,0
3112,OG5036,81,0
3113,OG13634,202,0
3114,OG14396,81,0
3115,OG14447,109,0
3116,OG1099,145,0
3117,OG3025,164,0
3118,OG6598,263,0
3119,OG3682,230,0
3120,OG1397,329,0
3121,OG12669,97,0
3122,OG11185,310,0
3123,OG3890,205,0
3124,OG7498,42,0
3125,OG1746,204,0
3126,OG9253,204,0
3127,OG5062,209,0
3128,OG2857,329,0
3129,OG8486,120,1
3130,OG15518,35,0
3131,OG8142,154,0
3132,OG2630,775,0
3133,OG3976,109,1
3134,OG3737,234,0
3135,OG4397,141,0
3136,OG17297,94,0
3137,OG3339,102,0
3138,OG2455,593,0
3139,OG2666,154,0
3140,OG2359,450,0
3141,OG2385,302,0
3142,OG14604,220,0
3143,OG1410,518,0
3144,OG14417,258,1
3145,OG3897,556,0
3146,OG5063,177,0
3147,OG6161,586,0
3148,OG13603,313,0
3149,OG3234,273,0
3150,OG7209,233,0
3151,OG12717,331,0
3152,OG4907,149,0
3153,OG4596,99,2
3154,OG14029,38,0
3155,OG15419,159,1
3156,OG3772,816,0
3157,OG6309,410,0
3158,OG11137,350,0
3159,OG4701,95,0
3160,OG4527,183,0
3161,OG3317,113,0
3162,OG6544,449,0
3163,OG2086,441,0
3164,OG7685,77,0
3165,OG6873,243,0
3166,OG16427,20,1
3167,OG2669,573,0
3168,OG12556,120,0
3169,OG1155,277,0
3170,OG13279,25,0
3171,OG10147,411,0
3172,OG15455,76,1
3173,OG2978,449,1
3174,OG4022,238,0
3175,OG2452,183,0
3176,OG6503,74,0
3177,OG7041,184,0
3178,OG17174,97,0
3179,OG1729,516,0
3180,OG5627,75,0
3181,OG15861,275,0
3182,OG3829,411,0
3183,OG2330,373,0
3184,OG4078,339,0
3185,OG12734,49,0
3186,OG12894,42,1
3187,OG3700,362,1
3188,OG9608,108,0
3189,OG3899,216,0
3190,OG12731,0,1
3191,OG8531,210,0
3192,OG3013,201,0
3193,OG5406,143,0
3194,OG6853,412,0
3195,OG13320,90,0
3196,OG7454,120,0
3197,OG2976,163,0
3198,OG4457,104,0
3199,OG4027,175,1
3200,OG5599,39,2
3201,OG1418,283,0
3202,OG10054,39,0
3203,OG10152,32,0
3204,OG6273,131,0
3205,OG15275,58,0
3206,OG14974,98,0
3207,OG8149,205,0
3208,OG3341,242,0
3209,OG4023,132,0
3210,OG1664,2713,0
3211,OG9134,145,0
3212,OG1788,533,0
3213,OG10963,38,0
3214,OG7065,164,0
3215,OG8234,60,0
3216,OG18459,26,0
3217,OG4695,276,0
3218,OG11204,32,0
3219,OG14435,26,0
3220,OG15644,397,0
3221,OG7728,217,1
3222,OG15595,67,3
3223,OG7765,77,0
3224,OG6632,383,0
3225,OG5541,242,0
3226,OG6836,424,0
3227,OG1434,560,0
3228,OG7879,300,0
3229,OG10174,34,0
3230,OG7641,212,0
3231,OG9870,68,1
3232,OG9578,87,0
3233,OG8762,189,0
3234,OG5844,126,0
3235,OG17854,83,1
3236,OG12257,50,0
3237,OG4352,78,0
3238,OG16555,38,0
3239,OG3980,176,1
3240,OG17632,58,1
3241,OG16550,34,1
3242,OG11534,156,0
3243,OG5853,530,0
3244,OG2277,915,0
3245,OG17665,33,1
3246,OG1857,800,0
3247,OG7353,86,0
3248,OG16234,223,0
3249,OG16938,43,0
3250,OG7176,167,0
3251,OG10046,332,0
3252,OG8164,228,0
3253,OG6716,240,0
3254,OG9263,425,0
3255,OG14145,27,1
3256,OG2375,1098,0
3257,OG4082,96,0
3258,OG17978,95,0
3259,OG10200,198,0
3260,OG9682,83,0
3261,OG8566,163,0
3262,OG5831,302,0
3263,OG3753,107,0
3264,OG5920,173,0
3265,OG5314,42,0
3266,OG8269,282,0
3267,OG9341,255,1
3268,OG11553,364,1
3269,OG4785,130,0
3270,OG3356,210,0
3271,OG14111,293,0
3272,OG10062,143,0
3273,OG11381,108,0
3274,OG15118,23,0
3275,OG11366,79,0
3276,OG7894,153,0
3277,OG10319,71,0
3278,OG11107,198,0
3279,OG8403,105,0
3280,OG6289,418,0
3281,OG8730,221,0
3282,OG14736,93,0
3283,OG4361,327,0
3284,OG10581,108,1
3285,OG15412,169,0
3286,OG14977,91,3
3287,OG2476,624,0
3288,OG17559,66,0
3289,OG3746,173,0
3290,OG1555,285,0
3291,OG9527,131,0
3292,OG5947,429,0
3293,OG7650,278,0
3294,OG3005,101,0
3295,OG6902,233,0
3296,OG10539,96,0
3297,OG4424,136,0
3298,OG5078,451,0
3299,OG12570,317,0
3300,OG5859,167,0
3301,OG7384,99,0
3302,OG1488,466,1
3303,OG3907,328,0
3304,OG14730,170,0
3305,OG15476,74,1
3306,OG3502,281,0
3307,OG9490,430,0
3308,OG17331,62,0
3309,OG6670,222,1
3310,OG5195,212,0
3311,OG2680,199,0
3312,OG3383,437,0
3313,OG10302,88,0
3314,OG5184,57,0
3315,OG6528,435,0
3316,OG3917,255,0
3317,OG13966,63,0
3318,OG7571,394,0
3319,OG7160,86,0
3320,OG13136,283,0
3321,OG6373,303,0
3322,OG2509,305,0
3323,OG18576,32,0
3324,OG8573,107,0
3325,OG16516,157,0
3326,OG2411,249,0
3327,OG16752,25,0
3328,OG10855,20,0
3329,OG7347,176,0
3330,OG3638,386,0
3331,OG10626,124,0
3332,OG11160,136,0
3333,OG9905,58,0
3334,OG10016,58,0
3335,OG13148,408,1
3336,OG1233,353,0
3337,OG11803,167,0
3338,OG14508,62,0
3339,OG5858,415,0
3340,OG5614,135,0
3341,OG14453,51,0
3342,OG8593,111,0
3343,OG7892,108,0
3344,OG2527,544,0
3345,OG16506,189,0
3346,OG3892,154,0
3347,OG10766,56,0
3348,OG14728,157,0
3349,OG12711,304,0
3350,OG10615,136,0
3351,OG2825,232,0
3352,OG8644,354,0
3353,OG10547,55,0
3354,OG9613,212,0
3355,OG13477,234,2
3356,OG13348,50,0
3357,OG3877,587,0
3358,OG10249,76,0
3359,OG4198,48,0
3360,OG17507,45,0
3361,OG4124,301,0
3362,OG2049,560,0
3363,OG6751,170,0
3364,OG10089,84,0
3365,OG1204,506,0
3366,OG9901,305,0
3367,OG6322,245,0
3368,OG4189,266,0
3369,OG8240,391,0
3370,OG13697,203,0
3371,OG7744,74,0
3372,OG2108,311,0
3373,OG8695,135,0
3374,OG8827,162,2
3375,OG1672,461,0
3376,OG17817,171,0
3377,OG6117,84,0
3378,OG11025,175,0
3379,OG6806,200,0
3380,OG5486,114,0
3381,OG5139,132,0
3382,OG15084,130,0
3383,OG1758,371,0
3384,OG6062,167,1
3385,OG11815,149,0
3386,OG14178,52,1
3387,OG15630,34,0
3388,OG1872,846,2
3389,OG4289,621,0
3390,OG10682,89,0
3391,OG13782,79,0
3392,OG14174,275,0
3393,OG6763,228,0
3394,OG4699,134,0
3395,OG8705,131,0
3396,OG9589,60,1
3397,OG6160,41,0
3398,OG9519,265,0
3399,OG16094,433,0
3400,OG2599,157,0
3401,OG3230,392,0
3402,OG13308,52,0
3403,OG12134,139,0
3404,OG1898,414,0
3405,OG4689,518,0
3406,OG4137,235,0
3407,OG16450,252,0
3408,OG10029,319,2
3409,OG5019,249,0
3410,OG4142,70,0
3411,OG5427,70,0
3412,OG13965,65,0
3413,OG15316,83,1
3414,OG13093,594,0
3415,OG3282,284,0
3416,OG10453,74,0
3417,OG12186,152,0
3418,OG9403,34,1
3419,OG1885,650,0
3420,OG14529,128,0
3421,OG1367,3422,0
3422,OG8648,148,0
3423,OG2124,231,4
3424,OG6310,121,0
3425,OG3891,94,0
3426,OG16846,30,0
3427,OG1576,241,0
3428,OG11064,78,0
3429,OG1248,5753,0
3430,OG4228,327,0
3431,OG12287,88,1
3432,OG16773,24,0
3433,OG10048,280,2
3434,OG6917,98,0
3435,OG14894,194,0
3436,OG14003,51,1
3437,OG18348,12,0
3438,OG12899,18,3
3439,OG13105,58,0
3440,OG2889,372,0
3441,OG16441,79,0
3442,OG1380,382,1
3443,OG2491,930,1
3444,OG6209,93,0
3445,OG6616,109,0
3446,OG8940,56,0
3447,OG9936,118,0
3448,OG5309,232,0
3449,OG3444,436,0
3450,OG2462,344,0
3451,OG13917,108,0
3452,OG8373,373,0
3453,OG7978,296,0
3454,OG12561,540,0
3455,OG8915,91,0
3456,OG17127,348,1
3457,OG5377,176,1
3458,OG4298,333,0
3459,OG12539,44,0
3460,OG1216,455,0
3461,OG10598,144,0
3462,OG8244,140,0
3463,OG15381,113,1
3464,OG5641,725,1
3465,OG18231,88,1
3466,OG2207,561,1
3467,OG9824,169,0
3468,OG12745,60,0
3469,OG9412,162,0
3470,OG5761,347,0
3471,OG14390,55,0
3472,OG6078,92,0
3473,OG6736,105,1
3474,OG18661,38,0
3475,OG13650,174,0
3476,OG17152,78,1
3477,OG13043,73,2
3478,OG7682,87,0
3479,OG12517,55,0
3480,OG6819,345,0
3481,OG6267,78,0
3482,OG1929,286,0
3483,OG16373,49,0
3484,OG2382,503,0
3485,OG10840,72,0
3486,OG7962,421,0
3487,OG8761,60,0
3488,OG6240,189,0
3489,OG3750,419,0
3490,OG7141,299,1
3491,OG7876,67,0
3492,OG2908,398,0
3493,OG10114,153,0
3494,OG13199,356,0
3495,OG17226,47,1
3496,OG2971,650,0
3497,OG1904,533,0
3498,OG16724,120,1
3499,OG8471,97,0
3500,OG2600,99,0
3501,OG3722,342,0
3502,OG15899,143,0
3503,OG16063,92,0
3504,OG5633,167,0
3505,OG1065,318,0
3506,OG17451,65,0
3507,OG17522,157,0
3508,OG1743,492,2
3509,OG16212,184,0
3510,OG14824,487,0
3511,OG8462,91,0
3512,OG5469,379,0
3513,OG16652,35,0
3514,OG8672,299,0
3515,OG4526,144,0
3516,OG6966,142,0
3517,OG3489,294,0
3518,OG4370,174,0
3519,OG16154,60,0
3520,OG6926,231,0
3521,OG1608,654,0
3522,OG16577,48,0
3523,OG3760,746,0
3524,OG12418,71,0
3525,OG6746,237,0
3526,OG2428,503,0
3527,OG10451,174,0
3528,OG3106,445,0
3529,OG9225,72,1
3530,OG9964,242,1
3531,OG4176,485,1
3532,OG5602,267,0
3533,OG5664,649,0
3534,OG1166,696,1
3535,OG3778,109,0
3536,OG6993,160,0
3537,OG2392,318,0
3538,OG3343,176,0
3539,OG2780,385,0
3540,OG15513,99,2
3541,OG2099,512,0
3542,OG11796,91,1
3543,OG1340,3437,0
3544,OG8298,120,0
3545,OG10124,193,1
3546,OG12293,328,0
3547,OG10527,126,0
3548,OG15145,33,0
3549,OG3279,360,0
3550,OG3605,253,0
3551,OG4893,61,0
3552,OG5037,157,0
3553,OG16011,35,0
3554,OG11127,310,0
3555,OG2836,128,0
3556,OG1728,203,2
3557,OG8905,206,0
3558,OG14409,36,0
3559,OG12884,78,0
3560,OG13504,41,0
3561,OG14240,55,0
3562,OG12268,82,0
3563,OG13072,43,0
3564,OG9497,100,0
3565,OG4562,662,0
3566,OG11416,48,0
3567,OG13658,96,0
3568,OG1841,593,0
3569,OG1200,364,0
3570,OG7111,104,0
3571,OG10561,60,0
3572,OG18266,32,0
3573,OG2276,498,0
3574,OG8092,73,0
3575,OG16770,40,0
3576,OG8575,251,0
3577,OG11938,74,0
3578,OG8727,93,0
3579,OG4173,299,0
3580,OG3618,102,0
3581,OG1967,288,0
3582,OG2921,172,0
3583,OG8369,162,0
3584,OG4376,416,0
3585,OG1834,287,1
3586,OG4375,480,0
3587,OG10904,98,0
3588,OG9864,317,0
3589,OG18408,163,0
3590,OG5942,77,0
3591,OG5908,89,0
3592,OG1984,395,0
3593,OG5150,66,0
3594,OG13669,211,0
3595,OG2882,348,0
3596,OG15220,71,0
3597,OG11136,53,0
3598,OG6441,69,0
3599,OG4446,359,1
3600,OG14284,38,0
3601,OG2301,313,0
3602,OG15832,234,0
3603,OG7127,79,0
3604,OG14142,118,0
3605,OG2625,192,0
3606,OG9372,47,0
3607,OG15995,152,0
3608,OG6945,136,0
3609,OG10293,69,1
3610,OG15248,13,0
3611,OG15317,43,1
3612,OG6438,182,0
3613,OG7604,152,0
3614,OG15633,363,0
3615,OG2810,377,0
3616,OG5389,354,0
3617,OG12913,3,9
3618,OG9075,87,0
3619,OG16653,269,1
3620,OG12609,523,0
3621,OG4074,228,0
3622,OG6931,59,0
3623,OG2539,361,0
3624,OG9842,104,1
3625,OG14366,52,0
3626,OG4871,202,0
3627,OG1468,591,0
3628,OG16699,40,0
3629,OG2413,224,0
3630,OG12110,352,0
3631,OG7649,136,0
3632,OG15892,69,0
3633,OG3392,144,0
3634,OG11142,143,0
3635,OG5254,129,0
3636,OG4671,92,0
3637,OG6423,215,0
3638,OG15018,62,0
3639,OG9780,305,0
3640,OG16238,116,0
3641,OG5993,126,0
3642,OG7731,163,0
3643,OG13110,443,1
3644,OG10796,17,0
3645,OG11644,177,0
3646,OG3097,218,0
3647,OG10467,76,0
3648,OG6352,425,0
3649,OG4382,213,0
3650,OG9602,232,0
3651,OG9071,172,0
3652,OG10195,126,1
3653,OG6378,705,0
3654,OG5625,236,0
3655,OG8542,393,0
3656,OG13677,393,1
3657,OG2846,402,0
3658,OG5189,264,2
3659,OG11981,133,0
3660,OG13350,52,0
3661,OG5577,177,0
3662,OG3972,828,0
3663,OG3606,335,0
3664,OG16565,275,0
3665,OG6834,95,0
3666,OG16389,157,0
3667,OG12439,38,0
3668,OG9176,221,0
3669,OG15939,142,0
3670,OG2006,263,0
3671,OG14781,75,1
3672,OG15128,218,1
3673,OG10022,125,0
3674,OG7972,113,0
3675,OG7185,336,1
3676,OG6165,105,1
3677,OG8603,64,0
3678,OG11545,82,2
3679,OG4229,159,0
3680,OG8355,339,1
3681,OG10028,229,0
3682,OG3099,94,0
3683,OG10490,209,0
3684,OG8704,71,0
3685,OG8139,314,0
3686,OG5563,307,0
3687,OG6695,407,0
3688,OG6804,332,0
3689,OG2563,454,0
3690,OG11016,287,0
3691,OG11359,275,0
3692,OG11914,489,0
3693,OG4892,227,0
3694,OG9544,96,0
3695,OG6092,820,0
3696,OG7884,189,0
3697,OG8911,131,0
3698,OG8674,204,0
3699,OG5413,133,0
3700,OG2986,72,0
3701,OG5237,212,0
3702,OG14460,76,0
3703,OG8238,217,0
3704,OG7058,124,0
3705,OG7324,54,0
3706,OG4496,150,0
3707,OG4854,119,0
3708,OG13786,85,0
3709,OG10368,142,0
3710,OG7554,389,0
3711,OG2170,292,0
3712,OG5265,528,0
3713,OG7808,101,0
3714,OG8246,87,0
3715,OG4363,62,0
3716,OG13518,142,0
3717,OG12931,25,2
3718,OG3062,451,0
3719,OG18569,23,0
3720,OG12630,225,0
3721,OG13734,238,0
3722,OG5973,128,0
3723,OG7368,74,0
3724,OG9038,104,0
3725,OG6032,102,0
3726,OG6384,81,0
3727,OG12641,39,0
3728,OG10002,86,0
3729,OG5008,156,0
3730,OG4966,129,2
3731,OG18415,128,0
3732,OG9952,70,1
3733,OG7223,177,0
3734,OG3129,772,0
3735,OG16772,51,0
3736,OG7243,203,0
3737,OG17651,69,0
3738,OG5636,198,0
3739,OG8923,483,0
3740,OG2471,273,0
3741,OG7647,66,0
3742,OG4190,83,0
3743,OG8995,101,0
3744,OG1251,407,0
3745,OG18141,97,0
3746,OG6091,344,0
3747,OG11450,53,0
3748,OG5285,154,0
3749,OG6977,58,0
3750,OG16549,40,0
3751,OG12224,78,0
3752,OG12509,48,0
3753,OG16822,370,0
3754,OG7240,47,0
3755,OG1327,203,0
3756,OG5866,38,0
3757,OG7134,156,0
3758,OG3158,71,0
3759,OG11220,62,0
3760,OG1776,596,0
3761,OG11356,122,0
3762,OG14567,39,0
3763,OG4944,131,0
3764,OG11641,152,1
3765,OG11561,22,0
3766,OG17568,35,0
3767,OG6647,606,0
3768,OG5545,257,0
3769,OG14576,52,0
3770,OG4433,156,0
3771,OG9388,41,0
3772,OG1795,3170,0
3773,OG14996,64,0
3774,OG9615,43,0
3775,OG14484,144,0
3776,OG6130,149,0
3777,OG11717,51,0
3778,OG5995,127,0
3779,OG6319,172,0
3780,OG15373,245,0
3781,OG3602,227,0
3782,OG3443,274,0
3783,OG5238,185,0
3784,OG9851,78,0
3785,OG7019,264,0
3786,OG17861,80,0
3787,OG9802,431,0
3788,OG10105,77,0
3789,OG8661,67,0
3790,OG16674,181,0
3791,OG1718,453,0
3792,OG4796,322,0
3793,OG7418,69,0
3794,OG8043,111,0
3795,OG11818,186,0
3796,OG12859,24,0
3797,OG2736,3697,0
3798,OG14785,55,0
3799,OG5775,392,0
3800,OG7863,219,0
3801,OG16252,47,0
3802,OG2568,450,0
3803,OG18245,175,0
3804,OG12092,12,5
3805,OG2567,322,0
3806,OG9431,215,0
3807,OG6776,92,0
3808,OG6887,142,0
3809,OG6667,138,0
3810,OG7221,270,0
3811,OG9972,99,0
3812,OG9472,191,0
3813,OG1368,752,0
3814,OG10300,113,0
3815,OG7930,262,0
3816,OG8044,252,0
3817,OG18164,75,0
3818,OG6883,237,0
3819,OG15848,219,0
3820,OG14482,94,0
3821,OG8174,244,0
3822,OG9312,108,0
3823,OG12681,242,0
3824,OG1228,472,0
3825,OG17528,32,0
3826,OG16591,156,0
3827,OG10689,101,0
3828,OG7478,88,0
3829,OG6605,261,0
3830,OG3482,268,0
3831,OG6030,228,1
3832,OG17230,316,0
3833,OG7815,49,1
3834,OG15819,49,1
3835,OG12003,58,0
3836,OG18211,48,0
3837,OG17145,304,1
3838,OG1825,755,0
3839,OG6271,196,0
3840,OG1315,1593,0
3841,OG13626,489,0
3842,OG9629,476,0
3843,OG2278,189,0
3844,OG10134,252,0
3845,OG3795,505,0
3846,OG7346,351,0
3847,OG6359,295,0
3848,OG13108,150,1
3849,OG16177,89,0
3850,OG8701,204,0
3851,OG11467,89,1
3852,OG8329,213,0
3853,OG2098,421,0
3854,OG9443,60,2
3855,OG13185,144,0
3856,OG14709,301,0
3857,OG3558,78,0
3858,OG13068,553,0
3859,OG15723,425,0
3860,OG5027,102,0
3861,OG3132,543,0
3862,OG7364,632,0
3863,OG1670,110,0
3864,OG4652,78,0
3865,OG9714,113,0
3866,OG1306,240,0
3867,OG4216,90,0
3868,OG7429,92,0
3869,OG16646,20,0
3870,OG16473,356,0
3871,OG10864,219,1
3872,OG5087,339,0
3873,OG7448,117,0
3874,OG4807,278,0
3875,OG8831,76,0
3876,OG5770,587,0
3877,OG9636,209,0
3878,OG2623,833,0
3879,OG3494,364,0
3880,OG7791,36,0
3881,OG11098,60,0
3882,OG3863,154,0
3883,OG16210,65,0
3884,OG1954,408,0
3885,OG9828,75,0
3886,OG11619,166,1
3887,OG5153,103,0
3888,OG9474,236,0
3889,OG1346,300,0
3890,OG9890,250,0
3891,OG13943,192,0
3892,OG6855,177,0
3893,OG6737,126,0
3894,OG2662,250,0
3895,OG13887,149,1
3896,OG15025,27,0
3897,OG4804,153,0
3898,OG8583,102,1
3899,OG8133,44,0
3900,OG15953,52,0
3901,OG8009,795,0
3902,OG8605,19,0
3903,OG6281,317,0
3904,OG11872,723,0
3905,OG1487,436,0
3906,OG5864,104,0
3907,OG10306,194,0
3908,OG5231,462,0
3909,OG6968,94,0
3910,OG7081,102,0
3911,OG11701,51,0
3912,OG5626,45,0
3913,OG17907,54,0
3914,OG9149,122,0
3915,OG10580,117,0
3916,OG4802,367,0
3917,OG4158,82,0
3918,OG4929,412,0
3919,OG2499,280,1
3920,OG14809,157,0
3921,OG5175,114,0
3922,OG11663,44,0
3923,OG8446,366,0
3924,OG18007,74,0
3925,OG3091,309,0
3926,OG14395,96,0
3927,OG11281,98,0
3928,OG8857,108,0
3929,OG8980,366,2
3930,OG14561,27,0
3931,OG4187,116,0
3932,OG5850,307,0
3933,OG17236,208,0
3934,OG5994,118,1
3935,OG14720,92,0
3936,OG14925,133,2
3937,OG9310,121,0
3938,OG16102,147,0
3939,OG15149,291,0
3940,OG16214,130,0
3941,OG16121,62,0
3942,OG8002,270,0
3943,OG4995,451,0
3944,OG16251,174,1
3945,OG6674,136,0
3946,OG12281,50,0
3947,OG3547,196,0
3948,OG15091,118,0
3949,OG16935,37,0
3950,OG11518,281,0
3951,OG8066,254,0
3952,OG18333,38,0
3953,OG1557,900,0
3954,OG2997,331,1
3955,OG14622,51,1
3956,OG14782,85,0
3957,OG10911,59,1
3958,OG11915,115,0
3959,OG12997,309,0
3960,OG17998,55,0
3961,OG11256,77,0
3962,OG4821,235,0
3963,OG11997,209,0
3964,OG5091,150,0
3965,OG4606,62,0
3966,OG9514,409,0
3967,OG4321,215,0
3968,OG18055,123,0
3969,OG11810,50,0
3970,OG4750,426,0
3971,OG1440,413,0
3972,OG13608,252,0
3973,OG8726,85,0
3974,OG15985,375,0
3975,OG4033,725,0
3976,OG11123,83,0
3977,OG9649,128,0
3978,OG3932,363,0
3979,OG15410,96,0
3980,OG9369,76,0
3981,OG10876,167,0
3982,OG1344,315,0
3983,OG15964,114,0
3984,OG14740,33,0
3985,OG7578,367,0
3986,OG2443,346,0
3987,OG8254,82,0
3988,OG11629,97,0
3989,OG1257,181,1
3990,OG17669,232,1
3991,OG13923,65,0
3992,OG1401,573,0
3993,OG1913,210,0
3994,OG17660,262,2
3995,OG11830,201,0
3996,OG8650,267,0
3997,OG4986,248,0
3998,OG6901,65,0
3999,OG11669,480,0
4000,OG17774,31,0
4001,OG16416,63,0
4002,OG2538,923,0
4003,OG6522,118,0
4004,OG14068,81,0
4005,OG7969,228,0
4006,OG8520,396,0
4007,OG8735,155,0
4008,OG7373,68,0
4009,OG16258,272,0
4010,OG12569,45,0
4011,OG12068,45,0
4012,OG17067,32,0
4013,OG8889,119,0
4014,OG12088,14,2
4015,OG1552,341,0
4016,OG2422,275,0
4017,OG1975,176,0
4018,OG11519,259,0
4019,OG14708,151,0
4020,OG1357,714,0
4021,OG17722,123,0
4022,OG17096,107,1
4023,OG2793,208,0
4024,OG3170,490,0
4025,OG14138,11,0
4026,OG13084,12,0
4027,OG2940,235,0
4028,OG6533,292,0
4029,OG9803,120,0
4030,OG2286,260,0
4031,OG1407,358,0
4032,OG14609,143,0
4033,OG2081,370,0
4034,OG4308,204,0
4035,OG7156,237,0
4036,OG4049,701,0
4037,OG16115,46,0
4038,OG12285,127,0
4039,OG1572,73,0
4040,OG8467,328,0
4041,OG12933,42,3
4042,OG15298,167,0
4043,OG7780,217,0
4044,OG6602,403,1
4045,OG5747,469,0
4046,OG17090,66,1
4047,OG3304,523,0
4048,OG15948,20,0
4049,OG9546,195,2
4050,OG5882,111,1
4051,OG17455,60,0
4052,OG4502,152,0
4053,OG3466,247,0
4054,OG6171,194,1
4055,OG1619,401,0
4056,OG9076,60,0
4057,OG10765,134,1
4058,OG9408,54,0
4059,OG18334,72,0
4060,OG5925,468,0
