,OG,negative_num,positive_num
2999,OG7642,427,0
3000,OG8715,106,0
3001,OG11432,57,0
3002,OG9594,250,0
3003,OG9522,111,0
3004,OG3541,250,0
3005,OG13873,238,0
3006,OG10642,353,0
3007,OG9196,118,0
3008,OG8209,390,0
3009,OG13373,77,0
3010,OG16233,301,0
3011,OG2635,218,0
3012,OG10446,20,0
3013,OG18069,53,0
3014,OG3521,254,0
3015,OG10277,359,1
3016,OG3757,368,0
3017,OG10006,387,1
3018,OG3253,302,0
3019,OG18455,68,1
3020,OG9101,126,0
3021,OG7010,122,0
3022,OG7681,141,0
3023,OG16290,128,0
3024,OG9491,156,0
3025,OG4266,280,0
3026,OG1218,452,0
3027,OG14563,65,0
3028,OG15982,28,0
3029,OG11163,146,0
3030,OG13162,172,0
3031,OG14593,236,0
3032,OG3421,485,0
3033,OG8057,164,0
3034,OG10484,80,0
3035,OG7215,468,0
3036,OG5036,39,0
3037,OG13634,203,0
3038,OG14396,88,0
3039,OG14447,111,0
3040,OG1099,142,0
3041,OG3025,157,0
3042,OG6598,262,0
3043,OG3682,256,0
3044,OG1397,412,0
3045,OG12669,97,0
3046,OG11185,290,0
3047,OG3890,252,0
3048,OG7498,43,0
3049,OG1746,213,0
3050,OG9253,129,0
3051,OG5062,202,0
3052,OG2857,360,0
3053,OG8486,122,1
3054,OG15518,35,0
3055,OG8142,157,0
3056,OG2630,816,0
3057,OG3976,109,1
3058,OG3737,233,0
3059,OG4397,139,0
3060,OG17297,93,0
3061,OG3339,102,0
3062,OG2455,719,0
3063,OG2666,116,0
3064,OG2359,496,0
3065,OG2385,306,0
3066,OG14604,221,0
3067,OG1410,585,0
3068,OG14417,259,1
3069,OG3897,554,0
3070,OG5063,183,0
3071,OG6161,465,0
3072,OG13603,313,0
3073,OG3234,271,0
3074,OG7209,234,0
3075,OG12717,310,0
3076,OG4907,142,0
3077,OG4596,89,1
3078,OG14029,36,0
3079,OG15419,163,1
3080,OG3772,803,0
3081,OG6309,434,0
3082,OG11137,333,0
3083,OG4701,95,0
3084,OG4527,178,0
3085,OG3317,113,0
3086,OG6544,331,0
3087,OG2086,441,0
3088,OG7685,78,0
3089,OG6873,247,0
3090,OG16427,20,1
3091,OG2669,555,0
3092,OG1155,242,1
3093,OG13279,25,0
3094,OG10147,378,0
3095,OG15455,78,0
3096,OG2978,439,0
3097,OG4022,227,0
3098,OG2452,163,0
3099,OG6503,70,0
3100,OG7041,238,0
3101,OG17174,96,0
3102,OG1729,523,0
3103,OG5627,77,0
3104,OG15861,276,0
3105,OG3829,409,0
3106,OG2330,374,0
3107,OG4078,343,0
3108,OG12734,45,0
3109,OG12894,42,2
3110,OG3700,368,1
3111,OG9608,138,0
3112,OG3899,213,0
3113,OG12731,0,3
3114,OG8531,203,0
3115,OG3013,208,0
3116,OG5406,146,0
3117,OG6853,412,0
3118,OG13320,88,0
3119,OG7454,122,0
3120,OG2976,191,0
3121,OG4457,102,0
3122,OG4027,167,0
3123,OG5599,35,1
3124,OG1418,316,0
3125,OG10054,36,0
3126,OG10152,33,0
3127,OG6273,134,0
3128,OG15275,63,0
3129,OG14974,99,0
3130,OG8149,209,0
3131,OG3341,244,0
3132,OG1438,3166,1
3133,OG4023,134,0
3134,OG1664,2722,0
3135,OG9134,145,0
3136,OG1788,579,0
3137,OG10963,28,0
3138,OG7065,174,0
3139,OG8234,60,0
3140,OG18459,26,1
3141,OG4695,279,1
3142,OG11204,38,1
3143,OG14435,26,0
3144,OG15644,396,0
3145,OG7728,212,0
3146,OG15595,66,4
3147,OG7765,77,0
3148,OG6632,389,0
3149,OG5541,278,0
3150,OG6836,422,0
3151,OG1434,418,0
3152,OG7879,321,0
3153,OG10174,36,0
3154,OG7641,209,0
3155,OG9870,69,1
3156,OG9578,88,0
3157,OG8762,184,0
3158,OG5844,123,0
3159,OG17854,83,1
3160,OG12257,50,0
3161,OG4352,53,0
3162,OG16555,38,0
3163,OG3980,170,1
3164,OG17632,57,1
3165,OG16550,33,1
3166,OG5853,533,0
3167,OG2277,942,0
3168,OG17665,33,1
3169,OG1857,802,0
3170,OG7353,94,0
3171,OG16234,221,0
3172,OG16938,43,0
3173,OG7176,190,0
3174,OG10046,327,0
3175,OG8164,227,0
3176,OG6716,239,0
3177,OG9263,414,0
3178,OG14145,28,1
3179,OG2375,1040,0
3180,OG4082,96,1
3181,OG17978,92,0
3182,OG10200,200,0
3183,OG9682,84,0
3184,OG8566,105,1
3185,OG5831,304,0
3186,OG3753,106,0
3187,OG5920,177,0
3188,OG5314,36,0
3189,OG8269,283,0
3190,OG9341,248,1
3191,OG11553,352,1
3192,OG4785,125,0
3193,OG3356,203,0
3194,OG14111,293,0
3195,OG10062,144,0
3196,OG11381,121,0
3197,OG15118,23,0
3198,OG11366,79,0
3199,OG10319,68,0
3200,OG11107,200,0
3201,OG8403,96,0
3202,OG6289,426,0
3203,OG8730,221,0
3204,OG14736,96,0
3205,OG4361,324,0
3206,OG10581,120,1
3207,OG15412,164,0
3208,OG14977,91,2
3209,OG2476,862,0
3210,OG17559,64,0
3211,OG3746,162,0
3212,OG1555,349,0
3213,OG9527,131,0
3214,OG5947,427,0
3215,OG7650,246,0
3216,OG3005,118,0
3217,OG6902,523,0
3218,OG10539,93,0
3219,OG4424,136,0
3220,OG5078,412,1
3221,OG12570,326,0
3222,OG5859,168,0
3223,OG7384,97,0
3224,OG1488,432,2
3225,OG3907,373,0
3226,OG14730,164,0
3227,OG15476,64,1
3228,OG3502,262,0
3229,OG9490,430,1
3230,OG17331,59,0
3231,OG6670,224,1
3232,OG5195,209,0
3233,OG2680,196,0
3234,OG3383,437,0
3235,OG10302,90,0
3236,OG5184,54,0
3237,OG1504,1953,0
3238,OG6528,435,0
3239,OG3917,288,0
3240,OG13966,62,0
3241,OG7571,393,0
3242,OG7160,83,0
3243,OG13136,275,0
3244,OG6373,295,0
3245,OG2509,283,0
3246,OG18576,32,0
3247,OG8573,112,0
3248,OG16516,158,0
3249,OG2411,241,0
3250,OG16752,22,0
3251,OG10855,20,0
3252,OG7347,161,0
3253,OG3638,375,0
3254,OG10626,121,0
3255,OG11160,143,0
3256,OG9905,48,0
3257,OG10016,64,0
3258,OG13148,414,1
3259,OG1233,372,0
3260,OG11803,173,0
3261,OG14508,60,0
3262,OG5858,418,0
3263,OG5614,130,0
3264,OG14453,42,0
3265,OG8593,113,0
3266,OG7892,109,0
3267,OG2527,539,0
3268,OG16506,192,0
3269,OG3892,166,0
3270,OG10766,54,0
3271,OG14728,136,0
3272,OG12711,302,0
3273,OG10615,139,0
3274,OG2825,232,0
3275,OG8644,344,1
3276,OG10547,55,0
3277,OG9613,206,0
3278,OG13477,231,1
3279,OG13348,48,0
3280,OG3877,740,0
3281,OG10249,77,0
3282,OG4198,48,0
3283,OG17507,41,0
3284,OG4124,304,0
3285,OG2049,554,0
3286,OG6751,174,0
3287,OG10089,86,0
3288,OG1204,466,0
3289,OG9901,295,0
3290,OG6322,239,0
3291,OG4189,273,0
3292,OG8240,381,0
3293,OG13697,196,0
3294,OG7744,70,0
3295,OG2108,306,0
3296,OG8695,133,0
3297,OG8827,169,2
3298,OG1672,740,0
3299,OG17817,171,0
3300,OG6117,84,0
3301,OG11025,161,0
3302,OG6806,193,0
3303,OG5486,113,0
3304,OG5139,127,0
3305,OG15084,130,0
3306,OG1758,374,0
3307,OG6062,176,1
3308,OG11815,149,0
3309,OG14178,48,0
3310,OG15630,34,0
3311,OG1872,824,1
3312,OG4289,519,0
3313,OG10682,93,0
3314,OG13782,81,0
3315,OG14174,269,0
3316,OG6763,222,0
3317,OG4699,138,0
3318,OG8705,131,0
3319,OG9589,62,1
3320,OG6160,43,0
3321,OG9519,283,0
3322,OG16094,433,0
3323,OG2599,177,0
3324,OG3230,441,0
3325,OG13308,48,0
3326,OG12134,137,0
3327,OG1898,407,0
3328,OG4689,447,0
3329,OG4137,235,0
3330,OG16450,250,0
3331,OG10029,334,2
3332,OG5019,257,0
3333,OG4142,70,0
3334,OG5427,72,0
3335,OG13965,65,0
3336,OG15316,90,1
3337,OG13093,586,0
3338,OG3282,286,0
3339,OG10453,74,0
3340,OG12186,149,1
3341,OG9403,33,1
3342,OG1885,639,0
3343,OG14529,132,0
3344,OG1367,2402,0
3345,OG8648,141,0
3346,OG2124,146,3
3347,OG6310,125,0
3348,OG3891,106,0
3349,OG16846,28,0
3350,OG1576,257,0
3351,OG1248,5756,0
3352,OG4228,315,0
3353,OG12287,96,1
3354,OG16773,23,0
3355,OG10048,269,2
3356,OG6917,89,0
3357,OG14894,191,0
3358,OG14003,51,1
3359,OG18348,11,0
3360,OG13105,57,0
3361,OG2889,403,0
3362,OG16441,80,0
3363,OG1380,455,0
3364,OG2491,941,1
3365,OG6209,93,1
3366,OG6616,112,0
3367,OG8940,55,0
3368,OG9936,119,1
3369,OG5309,221,0
3370,OG3444,470,0
3371,OG2462,387,0
3372,OG13917,101,0
3373,OG8373,368,0
3374,OG7978,330,0
3375,OG8915,91,0
3376,OG17127,359,1
3377,OG5377,176,1
3378,OG4298,332,0
3379,OG12539,45,0
3380,OG1216,470,0
3381,OG10598,143,0
3382,OG8244,139,0
3383,OG15381,113,1
3384,OG5641,950,0
3385,OG18231,93,0
3386,OG2207,715,0
3387,OG12745,61,0
3388,OG9412,154,0
3389,OG5761,355,0
3390,OG14390,55,0
3391,OG6078,91,0
3392,OG6736,104,1
3393,OG18661,38,0
3394,OG17152,78,1
3395,OG7682,90,0
3396,OG12517,49,0
3397,OG6819,345,0
3398,OG6267,77,0
3399,OG1929,291,0
3400,OG16373,51,0
3401,OG2382,458,0
3402,OG10840,65,0
3403,OG7962,427,0
3404,OG8761,61,0
3405,OG6240,187,0
3406,OG3750,467,0
3407,OG7141,372,0
3408,OG7876,67,0
3409,OG2908,389,0
3410,OG13199,356,0
3411,OG17226,42,2
3412,OG2971,658,0
3413,OG1904,421,0
3414,OG16724,119,0
3415,OG8471,94,0
3416,OG2600,110,0
3417,OG3722,333,0
3418,OG15899,143,0
3419,OG16063,92,0
3420,OG5633,182,0
3421,OG1065,293,0
3422,OG17451,66,0
3423,OG17522,158,0
3424,OG1743,551,2
3425,OG16212,184,0
3426,OG14824,498,0
3427,OG8462,92,0
3428,OG5469,371,0
3429,OG16652,35,0
3430,OG4526,141,0
3431,OG6966,162,0
3432,OG3489,295,0
3433,OG4370,176,0
3434,OG16154,60,0
3435,OG3728,344,0
3436,OG6926,229,0
3437,OG1608,435,0
3438,OG16577,51,0
3439,OG3760,897,0
3440,OG12418,91,0
3441,OG6746,211,0
3442,OG2428,458,0
3443,OG10451,169,0
3444,OG3106,488,0
3445,OG9225,81,0
3446,OG9964,243,1
3447,OG4176,486,1
3448,OG5602,248,0
3449,OG5664,700,0
3450,OG1166,575,0
3451,OG3778,108,0
3452,OG6993,180,0
3453,OG2392,288,0
3454,OG3343,212,0
3455,OG2780,403,0
3456,OG15513,103,1
3457,OG2099,527,0
3458,OG11796,91,1
3459,OG1340,2537,0
3460,OG8298,122,0
3461,OG10124,194,1
3462,OG12293,317,0
3463,OG15145,31,0
3464,OG3279,365,0
3465,OG3605,324,0
3466,OG4893,61,0
3467,OG5037,162,0
3468,OG16011,35,0
3469,OG11127,299,0
3470,OG2836,127,0
3471,OG1728,202,2
3472,OG8905,201,0
3473,OG14409,34,0
3474,OG12884,77,0
3475,OG13504,41,0
3476,OG14240,58,0
3477,OG12268,82,0
3478,OG13072,48,0
3479,OG9497,97,0
3480,OG4562,524,0
3481,OG11416,48,0
3482,OG13658,97,0
3483,OG1841,1159,0
3484,OG1200,325,0
3485,OG7111,104,0
3486,OG10561,60,0
3487,OG18266,31,0
3488,OG2276,515,0
3489,OG8092,77,0
3490,OG16770,41,0
3491,OG8575,244,0
3492,OG11938,80,0
3493,OG8727,92,0
3494,OG4173,300,1
3495,OG3618,93,0
3496,OG1967,314,0
3497,OG2921,172,0
3498,OG8369,171,0
3499,OG4376,396,0
3500,OG1834,270,1
3501,OG4375,480,0
3502,OG10904,99,0
3503,OG9864,309,0
3504,OG18408,165,0
3505,OG5942,77,0
3506,OG5908,89,0
3507,OG1984,395,0
3508,OG5150,67,0
3509,OG13669,214,0
3510,OG2882,360,0
3511,OG15220,70,0
3512,OG11136,53,0
3513,OG6441,69,0
3514,OG4446,372,1
3515,OG14284,41,0
3516,OG2301,308,0
3517,OG15832,234,0
3518,OG7127,82,0
3519,OG14142,115,0
3520,OG2625,205,1
3521,OG9372,47,0
3522,OG15995,156,0
3523,OG6945,130,0
3524,OG10293,62,1
3525,OG15248,11,0
3526,OG15317,46,1
3527,OG6438,197,0
3528,OG7604,155,0
3529,OG15633,362,0
3530,OG2810,378,0
3531,OG5389,355,0
3532,OG9075,94,0
3533,OG16653,278,1
3534,OG12609,515,0
3535,OG4074,263,0
3536,OG6931,54,0
3537,OG2539,411,0
3538,OG9842,106,1
3539,OG14366,54,0
3540,OG4871,201,0
3541,OG1468,537,0
3542,OG16699,45,0
3543,OG2413,226,0
3544,OG12110,345,0
3545,OG7649,138,0
3546,OG15892,66,0
3547,OG3392,138,0
3548,OG11142,154,0
3549,OG5254,166,0
3550,OG4671,108,1
3551,OG6423,213,0
3552,OG15018,62,0
3553,OG16238,103,0
3554,OG5993,127,0
3555,OG13110,419,1
3556,OG10796,17,0
3557,OG11644,182,0
3558,OG3097,252,0
3559,OG10467,81,0
3560,OG6352,421,0
3561,OG4382,207,0
3562,OG9071,166,0
3563,OG10195,119,1
3564,OG6378,605,0
3565,OG5625,235,0
3566,OG8542,393,0
3567,OG13677,393,1
3568,OG2846,402,0
3569,OG5189,266,1
3570,OG11981,127,0
3571,OG13350,54,0
3572,OG5577,168,0
3573,OG3972,742,0
3574,OG3606,327,0
3575,OG16565,280,0
3576,OG6834,93,0
3577,OG16389,156,0
3578,OG12439,36,0
3579,OG9176,221,0
3580,OG2006,324,0
3581,OG14781,72,0
3582,OG15128,218,1
3583,OG10022,126,0
3584,OG7972,115,0
3585,OG7185,322,0
3586,OG6165,99,0
3587,OG8603,67,0
3588,OG4229,147,0
3589,OG8355,330,1
3590,OG10028,234,0
3591,OG3099,50,0
3592,OG10490,205,0
3593,OG8704,67,0
3594,OG8139,316,0
3595,OG5563,303,0
3596,OG6695,403,0
3597,OG6804,333,0
3598,OG2563,468,0
3599,OG11016,301,0
3600,OG11359,281,0
3601,OG11914,482,0
3602,OG4892,328,0
3603,OG9544,94,0
3604,OG6092,653,0
3605,OG7884,193,0
3606,OG8911,131,0
3607,OG8674,207,0
3608,OG5413,137,0
3609,OG2986,122,0
3610,OG5237,255,1
3611,OG14460,79,0
3612,OG8238,197,0
3613,OG7058,124,0
3614,OG4496,148,0
3615,OG4854,118,0
3616,OG13786,85,0
3617,OG10368,136,0
3618,OG7554,390,0
3619,OG2170,289,0
3620,OG5265,514,0
3621,OG7808,103,0
3622,OG8246,84,0
3623,OG4363,63,0
3624,OG12931,25,2
3625,OG3062,450,0
3626,OG18569,30,0
3627,OG12630,238,0
3628,OG13734,241,0
3629,OG5973,126,0
3630,OG7368,74,0
3631,OG9038,105,0
3632,OG6032,99,0
3633,OG6384,87,0
3634,OG12641,39,0
3635,OG10002,89,0
3636,OG5008,158,0
3637,OG4966,129,2
3638,OG18415,129,0
3639,OG9952,69,0
3640,OG7223,183,0
3641,OG3129,772,0
3642,OG16772,49,0
3643,OG7243,203,0
3644,OG17651,66,0
3645,OG5636,69,1
3646,OG8923,479,0
3647,OG2471,280,0
3648,OG7647,65,0
3649,OG4190,83,0
3650,OG8995,100,0
3651,OG1251,427,0
3652,OG18141,97,0
3653,OG6091,322,0
3654,OG11450,57,0
3655,OG5285,157,0
3656,OG6977,61,2
3657,OG16549,40,0
3658,OG12509,43,0
3659,OG16822,422,0
3660,OG7240,41,0
3661,OG1327,280,0
3662,OG5866,40,0
3663,OG7134,151,0
3664,OG3158,73,0
3665,OG11220,66,0
3666,OG1776,641,0
3667,OG11356,122,0
3668,OG4944,57,0
3669,OG11641,151,1
3670,OG11561,22,0
3671,OG17568,34,0
3672,OG6647,606,0
3673,OG5545,303,0
3674,OG14576,52,0
3675,OG4433,251,0
3676,OG9388,40,0
3677,OG1795,3157,0
3678,OG14996,63,0
3679,OG9615,42,0
3680,OG14484,145,0
3681,OG6130,146,0
3682,OG11717,54,0
3683,OG5995,133,0
3684,OG6319,176,0
3685,OG15373,242,0
3686,OG3602,232,0
3687,OG3443,272,0
3688,OG5238,192,0
3689,OG9851,72,0
3690,OG7019,262,0
3691,OG17861,79,0
3692,OG9802,430,0
3693,OG10105,97,0
3694,OG8661,68,0
3695,OG16674,178,0
3696,OG1718,410,0
3697,OG4796,321,0
3698,OG7418,70,0
3699,OG11818,203,0
3700,OG12859,25,0
3701,OG2736,2661,0
3702,OG14785,54,0
3703,OG5775,391,0
3704,OG7863,213,0
3705,OG16252,46,0
3706,OG2568,458,0
3707,OG18245,177,0
3708,OG12092,12,4
3709,OG2567,320,0
3710,OG6776,91,0
3711,OG6887,137,0
3712,OG6667,134,0
3713,OG7221,308,0
3714,OG9972,100,0
3715,OG9472,189,0
3716,OG1368,463,0
3717,OG10300,111,0
3718,OG7930,395,1
3719,OG8044,254,0
3720,OG18164,68,0
3721,OG6883,234,0
3722,OG15848,224,0
3723,OG14482,77,0
3724,OG8174,255,0
3725,OG9312,108,0
3726,OG12681,237,0
3727,OG1228,474,0
3728,OG17528,31,0
3729,OG16591,166,0
3730,OG10689,106,0
3731,OG7478,88,0
3732,OG6605,265,0
3733,OG3482,258,0
3734,OG6030,215,0
3735,OG17230,317,0
3736,OG7815,49,1
3737,OG15819,57,0
3738,OG12003,60,0
3739,OG18211,44,0
3740,OG17145,314,0
3741,OG1825,751,0
3742,OG6271,196,0
3743,OG1315,1858,0
3744,OG13626,476,0
3745,OG2278,191,0
3746,OG10134,257,0
3747,OG3795,503,0
3748,OG7346,365,0
3749,OG6359,266,0
3750,OG16177,84,0
3751,OG8701,204,0
3752,OG11467,91,1
3753,OG8329,218,0
3754,OG2098,408,0
3755,OG9443,59,2
3756,OG13185,173,0
3757,OG14709,298,0
3758,OG3558,79,0
3759,OG13068,550,0
3760,OG15723,425,0
3761,OG5027,100,0
3762,OG3132,549,0
3763,OG7364,632,0
3764,OG1670,93,0
3765,OG4652,73,0
3766,OG9714,102,0
3767,OG1306,246,0
3768,OG4216,143,0
3769,OG7429,91,0
3770,OG16646,19,0
3771,OG16473,342,0
3772,OG10864,220,1
3773,OG5087,356,0
3774,OG7448,103,0
3775,OG4807,279,0
3776,OG8831,76,0
3777,OG5770,606,0
3778,OG9636,223,0
3779,OG2623,713,0
3780,OG3494,332,0
3781,OG7791,36,0
3782,OG11098,60,0
3783,OG3863,137,1
3784,OG16210,67,0
3785,OG1954,413,0
3786,OG9828,72,1
3787,OG11619,171,1
3788,OG5153,103,0
3789,OG9474,235,0
3790,OG1346,312,0
3791,OG9890,230,1
3792,OG13943,190,0
3793,OG6855,178,0
3794,OG6737,124,0
3795,OG2662,261,0
3796,OG13887,143,2
3797,OG15025,29,0
3798,OG4804,148,0
3799,OG8583,88,0
3800,OG8133,44,0
3801,OG15953,55,0
3802,OG8009,637,0
3803,OG8605,14,0
3804,OG6281,383,0
3805,OG1487,346,0
3806,OG5864,104,0
3807,OG10306,194,0
3808,OG5231,460,0
3809,OG6968,102,0
3810,OG7081,93,0
3811,OG11701,37,0
3812,OG5626,45,0
3813,OG17907,54,0
3814,OG9149,129,0
3815,OG10580,111,0
3816,OG4802,362,0
3817,OG4158,82,0
3818,OG4929,427,0
3819,OG2499,307,1
3820,OG14809,165,0
3821,OG5175,112,0
3822,OG11663,44,0
3823,OG8446,370,0
3824,OG18007,75,0
3825,OG3091,396,0
3826,OG14395,96,0
3827,OG11281,97,0
3828,OG8857,114,0
3829,OG8980,361,1
3830,OG14561,30,0
3831,OG4187,116,0
3832,OG5850,301,0
3833,OG17236,208,0
3834,OG5994,127,0
3835,OG14720,95,0
3836,OG14925,76,1
3837,OG9310,126,0
3838,OG16102,152,0
3839,OG15149,294,0
3840,OG16214,137,0
3841,OG16121,61,0
3842,OG8002,261,0
3843,OG4995,388,0
3844,OG16251,185,1
3845,OG6674,139,0
3846,OG12281,52,0
3847,OG3547,231,0
3848,OG15091,128,1
3849,OG16935,37,0
3850,OG11518,287,0
3851,OG8066,248,0
3852,OG18333,34,0
3853,OG1557,1036,0
3854,OG2997,331,1
3855,OG14622,52,1
3856,OG14782,79,0
3857,OG10911,59,1
3858,OG11915,115,0
3859,OG17998,52,0
3860,OG11256,71,0
3861,OG4821,220,1
3862,OG11997,220,0
3863,OG5091,155,0
3864,OG4606,61,0
3865,OG9514,416,0
3866,OG4321,309,0
3867,OG18055,121,0
3868,OG11810,47,0
3869,OG4750,471,0
3870,OG1440,460,0
3871,OG13608,262,0
3872,OG8726,81,0
3873,OG15985,366,0
3874,OG4033,816,1
3875,OG11123,84,0
3876,OG9649,125,0
3877,OG3932,351,0
3878,OG15410,95,0
3879,OG9369,72,0
3880,OG10876,167,0
3881,OG1344,377,0
3882,OG15964,122,0
3883,OG14740,34,0
3884,OG7578,358,1
3885,OG2443,378,0
3886,OG8254,78,0
3887,OG11629,95,0
3888,OG1257,193,0
3889,OG17669,232,1
3890,OG13923,63,0
3891,OG1401,594,0
3892,OG1913,217,0
3893,OG17660,263,2
3894,OG11830,203,0
3895,OG8650,270,0
3896,OG4986,249,0
3897,OG6901,63,0
3898,OG11669,485,0
3899,OG17774,29,0
3900,OG16416,60,1
3901,OG2538,929,0
3902,OG6522,115,0
3903,OG14068,86,0
3904,OG7969,233,0
3905,OG8520,261,0
3906,OG8735,156,0
3907,OG7373,64,0
3908,OG16258,267,0
3909,OG12068,46,0
3910,OG17067,32,0
3911,OG8889,124,0
3912,OG12088,14,1
3913,OG1552,348,0
3914,OG2422,291,0
3915,OG1975,175,0
3916,OG11519,271,0
3917,OG14708,143,0
3918,OG1357,655,0
3919,OG17722,131,0
3920,OG17096,106,1
3921,OG2793,211,0
3922,OG3170,458,0
3923,OG14138,10,0
3924,OG13084,24,0
3925,OG2940,305,0
3926,OG6533,296,0
3927,OG9803,125,0
3928,OG2286,250,0
3929,OG1407,307,0
3930,OG14609,151,0
3931,OG2081,361,0
3932,OG4308,203,0
3933,OG7156,237,0
3934,OG4049,765,0
3935,OG16115,46,0
3936,OG12285,123,0
3937,OG1572,35,0
3938,OG8467,322,0
3939,OG15298,174,0
3940,OG7780,215,0
3941,OG6602,390,1
3942,OG5747,341,1
3943,OG17090,65,2
3944,OG3304,495,0
3945,OG15948,20,0
3946,OG9546,193,2
3947,OG5882,111,1
3948,OG17455,60,0
3949,OG4502,160,0
3950,OG3466,248,0
3951,OG6171,194,1
3952,OG1619,344,0
3953,OG9076,63,0
3954,OG10765,128,1
3955,OG9408,54,0
3956,OG18334,72,0
3957,OG5925,453,0
3958,OG7218,228,0
3959,OG14499,149,0
3960,OG4248,87,0
3961,OG16649,155,1
3962,OG16792,107,0
3963,OG6133,274,0
3964,OG2013,360,0
3965,OG14357,367,0
3966,OG6220,207,0
3967,OG8328,104,0
3968,OG2370,378,1
3969,OG7814,94,0
3970,OG3546,171,0
3971,OG6202,104,0
3972,OG11618,117,0
3973,OG15347,94,1
3974,OG7952,70,0
3975,OG5595,79,0
3976,OG17039,127,0
3977,OG9979,137,0
3978,OG13225,98,0
3979,OG2856,197,0
3980,OG11343,63,0
3981,OG1508,207,0
3982,OG9760,111,0
3983,OG1613,2758,1
3984,OG7266,104,0
3985,OG13310,135,0
3986,OG17008,244,0
3987,OG8510,293,0
3988,OG2065,502,0
3989,OG2745,467,0
3990,OG8289,118,0
3991,OG17644,66,1
3992,OG16475,482,0
3993,OG11284,117,0
3994,OG3927,108,0
3995,OG3114,172,0
3996,OG11125,212,0
3997,OG5446,308,0
3998,OG14794,80,0
3999,OG15750,145,0
4000,OG17366,92,0
4001,OG9664,136,0
4002,OG17108,214,0
4003,OG1312,235,0
4004,OG1844,356,0
4005,OG3516,211,4
4006,OG9576,52,0
4007,OG16202,51,0
4008,OG14516,168,0
4009,OG5268,264,0
4010,OG9600,62,0
4011,OG14608,82,0
4012,OG3837,286,0
4013,OG10220,337,0
4014,OG11479,686,2
4015,OG14422,247,0
4016,OG8706,202,0
4017,OG15593,12,8
4018,OG4482,534,0
4019,OG1848,2266,0
4020,OG18630,33,0
4021,OG10690,133,0
4022,OG7960,154,1
4023,OG6758,98,0
4024,OG14032,70,0
4025,OG3573,192,0
4026,OG6580,532,0
4027,OG2802,709,0
4028,OG10811,309,0
4029,OG6186,330,0
4030,OG14820,105,0
4031,OG15665,106,1
4032,OG16683,203,2
4033,OG5660,108,0
4034,OG1480,635,0
4035,OG16541,183,0
4036,OG5640,441,0
4037,OG5713,222,0
4038,OG2009,897,0
4039,OG9438,110,0
4040,OG7385,323,0
4041,OG5979,184,1
4042,OG9633,217,0
4043,OG13488,1,5
4044,OG11817,59,0
4045,OG17617,39,0
4046,OG8744,56,1
4047,OG14010,317,0
4048,OG11580,144,0
4049,OG1213,376,0
4050,OG18262,120,0
4051,OG15286,293,0
4052,OG15243,75,0
4053,OG11615,43,0
4054,OG14970,295,0
4055,OG1396,845,1
4056,OG2956,209,0
4057,OG4322,307,0
4058,OG3694,306,0
4059,OG5124,512,0
4060,OG8968,106,0
4061,OG3422,178,1
4062,OG14413,158,0
4063,OG9211,34,0
4064,OG4545,148,1
4065,OG14900,51,0
4066,OG1739,700,0
4067,OG17975,45,0
4068,OG15730,77,0
4069,OG17585,206,0
4070,OG10807,308,0
4071,OG13045,146,0
4072,OG2174,238,0
4073,OG4772,215,0
4074,OG7263,291,0
4075,OG3840,582,0
4076,OG14978,57,0
4077,OG11826,121,0
4078,OG7349,90,0
4079,OG11179,360,0
4080,OG12705,84,1
4081,OG16068,149,0
4082,OG7130,297,0
4083,OG1575,493,0
4084,OG5928,237,0
4085,OG6516,578,0
4086,OG3161,312,0
4087,OG10859,402,1
4088,OG8747,101,0
4089,OG17222,74,0
4090,OG1745,1468,0
4091,OG2811,689,0
4092,OG2621,347,0
4093,OG6491,93,0
4094,OG4506,447,0
4095,OG8084,220,0
4096,OG7379,77,0
4097,OG12972,25,0
4098,OG6343,385,0
4099,OG6726,200,0
4100,OG3818,276,0
4101,OG13787,94,0
4102,OG8231,264,0
4103,OG16717,50,0
4104,OG15114,182,0
4105,OG14883,202,0
4106,OG9237,220,0
4107,OG5690,144,0
4108,OG5269,212,0
4109,OG7284,92,0
4110,OG12379,40,0
4111,OG8626,143,1
4112,OG15095,263,0
4113,OG11081,212,0
4114,OG1542,718,0
4115,OG1370,392,0
4116,OG4031,84,0
4117,OG16732,47,0
4118,OG5855,241,0
4119,OG17182,125,0
4120,OG4798,273,0
4121,OG5861,223,0
4122,OG8050,751,2
4123,OG3987,74,0
4124,OG2772,368,0
4125,OG4928,449,0
4126,OG4771,377,0
4127,OG7281,401,0
4128,OG13996,28,0
4129,OG6420,92,0
4130,OG4268,388,0
4131,OG3210,111,0
4132,OG5987,260,1
4133,OG2950,465,0
4134,OG12992,126,1
4135,OG7980,378,0
4136,OG2457,221,0
4137,OG15415,47,0
4138,OG9749,119,0
4139,OG11030,97,0
4140,OG18195,170,0
4141,OG6073,119,0
4142,OG5115,97,0
4143,OG7544,125,0
4144,OG4391,619,0
4145,OG6878,296,0
4146,OG7909,159,0
4147,OG1811,2268,0
4148,OG8670,264,0
4149,OG14724,107,0
4150,OG1858,833,0
4151,OG4988,149,0
4152,OG1443,372,0
4153,OG7096,176,0
4154,OG16965,30,3
4155,OG10454,260,0
4156,OG15048,56,0
4157,OG3589,155,0
4158,OG4521,78,0
4159,OG6276,58,0
4160,OG7455,55,0
4161,OG9987,221,0
4162,OG8732,495,0
