,OG,negative_num,positive_num
3486,OG8471,317,0
3487,OG2600,233,0
3488,OG3722,1084,0
3489,OG15899,172,0
3490,OG16063,126,0
3491,OG5633,806,1
3492,OG1065,524,1
3493,OG17451,218,1
3494,OG17522,283,0
3495,OG1743,801,0
3496,OG16212,408,1
3497,OG14824,1355,0
3498,OG8462,185,0
3499,OG5469,2294,0
3500,OG16652,48,0
3501,OG4526,207,1
3502,OG6966,523,0
3503,OG3489,771,0
3504,OG4370,681,0
3505,OG16154,67,2
3506,OG3728,536,0
3507,OG6926,593,0
3508,OG1608,477,1
3509,OG16577,92,0
3510,OG3760,5964,0
3511,OG12418,101,0
3512,OG6746,222,0
3513,OG2428,3505,0
3514,OG10451,352,0
3515,OG3106,7612,0
3516,OG9225,124,0
3517,OG9964,345,1
3518,OG4176,978,1
3519,OG5602,764,1
3520,OG5664,787,0
3521,OG1166,8044,1
3522,OG3778,765,0
3523,OG6993,939,0
3524,OG2392,1184,1
3525,OG3343,323,0
3526,OG2780,614,0
3527,OG15513,151,2
3528,OG2099,675,1
3529,OG11796,97,1
3530,OG1340,12792,0
3531,OG8298,232,0
3532,OG10124,385,1
3533,OG12293,421,0
3534,OG15145,57,1
3535,OG3279,920,0
3536,OG3605,360,0
3537,OG4893,134,0
3538,OG5037,921,0
3539,OG16011,52,0
3540,OG11127,912,0
3541,OG2836,187,1
3542,OG1728,207,2
3543,OG8905,603,2
3544,OG14409,93,0
3545,OG12884,126,0
3546,OG13504,47,0
3547,OG14240,126,0
3548,OG12268,248,0
3549,OG13072,70,0
3550,OG9497,172,1
3551,OG3908,1511,0
3552,OG4562,558,0
3553,OG4659,276,1
3554,OG11416,190,1
3555,OG13658,139,0
3556,OG1841,5625,0
3557,OG1200,696,0
3558,OG7111,398,0
3559,OG10561,125,0
3560,OG18266,34,1
3561,OG2276,1470,0
3562,OG8092,280,1
3563,OG3376,6749,0
3564,OG16770,63,4
3565,OG8575,1206,0
3566,OG11938,174,0
3567,OG8727,310,0
3568,OG4173,324,0
3569,OG3618,118,0
3570,OG1967,374,1
3571,OG2921,684,1
3572,OG8369,372,0
3573,OG4376,7850,0
3574,OG1834,596,0
3575,OG4375,1025,0
3576,OG10904,232,1
3577,OG9864,990,2
3578,OG18408,265,0
3579,OG5942,133,0
3580,OG5908,511,0
3581,OG1984,814,1
3582,OG5150,126,0
3583,OG13669,471,0
3584,OG2882,730,1
3585,OG15220,172,0
3586,OG11136,63,0
3587,OG6441,153,0
3588,OG4446,4307,0
3589,OG14284,51,0
3590,OG2301,1359,0
3591,OG15832,338,0
3592,OG7127,139,0
3593,OG2400,4195,0
3594,OG14142,155,0
3595,OG2625,4140,0
3596,OG9372,72,0
3597,OG15995,267,0
3598,OG6945,625,0
3599,OG10293,178,0
3600,OG15248,19,3
3601,OG15317,132,0
3602,OG6438,252,0
3603,OG7604,220,1
3604,OG15633,429,1
3605,OG2810,703,0
3606,OG5389,1241,0
3607,OG9075,206,0
3608,OG16653,304,1
3609,OG12609,710,2
3610,OG4074,931,0
3611,OG6931,257,0
3612,OG2539,928,1
3613,OG9842,141,2
3614,OG14366,115,0
3615,OG4871,880,3
3616,OG1468,938,0
3617,OG16699,62,0
3618,OG2413,480,0
3619,OG12110,676,0
3620,OG7649,496,0
3621,OG15892,100,0
3622,OG3392,400,1
3623,OG11142,305,0
3624,OG5254,194,0
3625,OG4671,212,1
3626,OG6423,483,1
3627,OG15018,126,0
3628,OG16238,163,0
3629,OG5993,271,0
3630,OG13110,735,1
3631,OG10796,25,0
3632,OG11644,297,0
3633,OG3097,553,0
3634,OG10467,162,0
3635,OG6352,719,0
3636,OG4382,1205,1
3637,OG9071,437,0
3638,OG10195,292,0
3639,OG6378,624,0
3640,OG5625,1064,0
3641,OG8542,1019,0
3642,OG13677,1021,1
3643,OG2846,648,1
3644,OG5189,2785,0
3645,OG11981,396,0
3646,OG13350,136,0
3647,OG5577,1015,0
3648,OG3972,3431,0
3649,OG3606,1121,0
3650,OG16565,596,0
3651,OG6834,785,0
3652,OG16389,169,0
3653,OG12439,80,0
3654,OG3243,549,0
3655,OG9176,917,1
3656,OG2006,414,0
3657,OG14781,190,1
3658,OG15128,363,0
3659,OG10022,155,0
3660,OG7972,172,0
3661,OG7185,1113,0
3662,OG6165,267,1
3663,OG8603,194,1
3664,OG4229,205,4
3665,OG8355,561,1
3666,OG10028,320,0
3667,OG3099,47,0
3668,OG10490,439,0
3669,OG8704,286,0
3670,OG8139,1072,1
3671,OG5563,419,0
3672,OG6695,780,1
3673,OG6804,688,0
3674,OG2563,846,0
3675,OG11016,608,0
3676,OG15110,79,1
3677,OG11359,610,0
3678,OG11914,601,0
3679,OG4892,513,1
3680,OG9544,280,0
3681,OG6092,5008,0
3682,OG7884,360,0
3683,OG8911,209,2
3684,OG8674,239,0
3685,OG5413,241,0
3686,OG2986,355,0
3687,OG5237,486,0
3688,OG14460,88,1
3689,OG8238,228,0
3690,OG7058,258,0
3691,OG4496,215,0
3692,OG4854,531,0
3693,OG13786,175,0
3694,OG10368,209,0
3695,OG7554,478,0
3696,OG2170,425,0
3697,OG5265,982,0
3698,OG7808,147,0
3699,OG8246,244,0
3700,OG4363,146,0
3701,OG12931,32,0
3702,OG3062,1032,1
3703,OG18569,50,0
3704,OG12630,274,0
3705,OG13734,292,0
3706,OG5973,263,0
3707,OG7368,110,0
3708,OG9038,156,0
3709,OG6032,304,0
3710,OG6384,114,0
3711,OG12641,49,0
3712,OG10002,160,2
3713,OG5008,311,0
3714,OG4966,912,3
3715,OG18415,191,0
3716,OG9952,157,0
3717,OG7223,461,0
3718,OG3129,1177,0
3719,OG16772,66,0
3720,OG7243,1335,0
3721,OG17651,72,0
3722,OG5636,119,1
3723,OG8923,889,1
3724,OG2471,485,1
3725,OG7647,179,0
3726,OG4190,283,1
3727,OG8995,349,1
3728,OG1251,507,1
3729,OG18141,197,1
3730,OG6091,1334,0
3731,OG11450,165,0
3732,OG5285,283,2
3733,OG6977,118,1
3734,OG16549,56,0
3735,OG12509,127,1
3736,OG16822,770,0
3737,OG7240,64,1
3738,OG1327,310,0
3739,OG5866,78,0
3740,OG7134,745,0
3741,OG3158,140,0
3742,OG11220,67,1
3743,OG3705,331,0
3744,OG1776,780,0
3745,OG11356,258,0
3746,OG4944,61,5
3747,OG11641,176,1
3748,OG11561,26,0
3749,OG17568,89,0
3750,OG6647,1109,0
3751,OG5545,1370,0
3752,OG14576,91,0
3753,OG4433,419,1
3754,OG9388,132,0
3755,OG1795,5851,1
3756,OG14996,79,1
3757,OG9615,76,0
3758,OG14484,400,0
3759,OG6130,314,0
3760,OG11717,107,0
3761,OG5995,620,1
3762,OG6319,594,0
3763,OG15373,407,0
3764,OG3602,564,0
3765,OG3443,549,0
3766,OG5238,736,0
3767,OG9851,283,0
3768,OG7019,2454,0
3769,OG17861,98,0
3770,OG9802,789,0
3771,OG10105,423,1
3772,OG8661,329,0
3773,OG16674,433,0
3774,OG1718,660,0
3775,OG4796,382,1
3776,OG7418,249,0
3777,OG11818,580,1
3778,OG12859,39,1
3779,OG2736,8849,0
3780,OG14785,80,0
3781,OG5775,2163,0
3782,OG7863,616,0
3783,OG16252,55,0
3784,OG2568,963,0
3785,OG18245,320,0
3786,OG12092,13,4
3787,OG2567,766,0
3788,OG6776,103,0
3789,OG6887,297,1
3790,OG6667,214,0
3791,OG7221,747,1
3792,OG9972,169,0
3793,OG9472,609,0
3794,OG1368,634,0
3795,OG10300,507,0
3796,OG7930,588,0
3797,OG8044,1009,0
3798,OG18164,114,0
3799,OG6883,686,0
3800,OG15848,464,0
3801,OG14482,520,0
3802,OG8174,802,1
3803,OG9312,431,1
3804,OG12681,332,0
3805,OG1228,573,0
3806,OG17528,90,1
3807,OG16591,253,0
3808,OG10689,480,0
3809,OG7478,378,0
3810,OG6605,667,0
3811,OG3482,1440,1
3812,OG6030,718,0
3813,OG4156,602,2
3814,OG17230,849,0
3815,OG7815,72,0
3816,OG15819,86,0
3817,OG12003,89,1
3818,OG18211,88,0
3819,OG17145,728,0
3820,OG1825,1562,0
3821,OG6271,474,1
3822,OG1315,7168,0
3823,OG13626,596,0
3824,OG2278,1402,0
3825,OG10134,717,0
3826,OG3795,3988,0
3827,OG7346,791,0
3828,OG6359,716,0
3829,OG16177,104,0
3830,OG8701,449,0
3831,OG11467,169,1
3832,OG8329,264,1
3833,OG2098,453,0
3834,OG9443,175,1
3835,OG13185,459,1
3836,OG14709,343,0
3837,OG3558,79,0
3838,OG13068,740,0
3839,OG15723,461,0
3840,OG5027,683,0
3841,OG3132,7502,0
3842,OG7364,1630,0
3843,OG1670,109,0
3844,OG4652,165,0
3845,OG9714,286,1
3846,OG1306,282,0
3847,OG4216,255,1
3848,OG7429,136,1
3849,OG16646,60,0
3850,OG16473,668,0
3851,OG10864,252,1
3852,OG5087,719,0
3853,OG1149,662,0
3854,OG7448,314,0
3855,OG4807,431,0
3856,OG8831,275,0
3857,OG5770,2546,0
3858,OG9636,254,0
3859,OG2623,3876,1
3860,OG3494,1530,1
3861,OG7791,144,0
3862,OG11098,134,0
3863,OG3863,143,2
3864,OG3156,1357,0
3865,OG16210,158,0
3866,OG1954,1082,0
3867,OG9828,119,2
3868,OG11619,216,1
3869,OG5153,325,1
3870,OG9474,301,1
3871,OG1346,458,0
3872,OG9890,412,2
3873,OG4133,564,0
3874,OG13943,607,0
3875,OG6855,467,0
3876,OG6737,196,0
3877,OG2662,624,0
3878,OG13887,271,1
3879,OG15025,47,0
3880,OG4804,560,0
3881,OG8583,610,0
3882,OG8133,73,0
3883,OG15953,133,0
3884,OG8009,1546,0
3885,OG8605,151,0
3886,OG6281,389,0
3887,OG1487,385,0
3888,OG5864,514,0
3889,OG4295,1099,0
3890,OG10306,250,0
3891,OG5231,495,0
3892,OG6968,655,0
3893,OG7081,389,0
3894,OG11701,136,0
3895,OG5626,113,0
3896,OG17907,87,0
3897,OG9149,425,1
3898,OG10580,283,0
3899,OG4802,762,0
3900,OG4158,382,0
3901,OG4929,4269,0
3902,OG2499,3155,1
3903,OG14809,313,0
3904,OG5175,335,0
3905,OG11663,51,0
3906,OG8446,542,0
3907,OG18007,179,0
3908,OG3091,637,0
3909,OG14395,114,1
3910,OG11281,209,1
3911,OG8857,278,0
3912,OG8980,718,1
3913,OG14561,66,0
3914,OG4187,519,0
3915,OG5850,891,3
3916,OG17236,288,0
3917,OG5994,706,1
3918,OG14720,224,0
3919,OG14925,148,2
3920,OG9310,273,0
3921,OG16102,322,0
3922,OG15149,342,0
3923,OG16214,803,1
3924,OG16121,141,0
3925,OG8002,880,0
3926,OG4995,488,1
3927,OG16251,410,1
3928,OG6674,472,0
3929,OG12281,88,0
3930,OG3547,434,0
3931,OG15091,188,0
3932,OG16935,58,0
3933,OG11518,443,0
3934,OG8066,823,0
3935,OG18333,41,0
3936,OG1557,1936,0
3937,OG2997,1120,1
3938,OG14622,67,1
3939,OG14782,146,0
3940,OG10911,114,2
3941,OG11915,158,0
3942,OG17998,81,0
3943,OG11256,169,0
3944,OG4821,3398,1
3945,OG11997,420,0
3946,OG5091,838,0
3947,OG4606,282,0
3948,OG9514,561,0
3949,OG4321,554,0
3950,OG18055,356,0
3951,OG11810,78,1
3952,OG4750,962,1
3953,OG1440,1104,0
3954,OG13608,362,0
3955,OG8726,261,1
3956,OG15985,615,0
3957,OG4033,6460,0
3958,OG11123,149,0
3959,OG9649,366,0
3960,OG3932,869,0
3961,OG15410,180,1
3962,OG9369,140,0
3963,OG10876,262,0
3964,OG1344,580,0
3965,OG15964,196,0
3966,OG14740,77,0
3967,OG7578,771,2
3968,OG2443,776,0
3969,OG8254,183,1
3970,OG11629,142,1
3971,OG1257,375,0
3972,OG17669,237,1
3973,OG13923,130,0
3974,OG1401,1155,0
3975,OG1913,253,0
3976,OG17660,278,2
3977,OG11830,351,0
3978,OG8650,691,3
3979,OG4986,1058,0
3980,OG6901,257,0
3981,OG11669,589,0
3982,OG17774,123,0
3983,OG16416,65,0
3984,OG2538,9065,0
3985,OG6522,262,0
3986,OG14068,103,0
3987,OG7969,838,0
3988,OG8520,288,0
3989,OG8735,456,0
3990,OG7373,350,0
3991,OG16258,244,0
3992,OG12068,77,0
3993,OG17067,93,0
3994,OG8889,197,0
3995,OG12088,15,4
3996,OG1552,7546,0
3997,OG2422,299,0
3998,OG1975,336,2
3999,OG11519,641,0
4000,OG14708,255,0
4001,OG1357,691,0
4002,OG3971,902,0
4003,OG17722,170,0
4004,OG17096,104,0
4005,OG2793,943,1
4006,OG3170,5977,0
4007,OG14138,16,0
4008,OG13084,132,1
4009,OG2940,369,0
4010,OG6533,505,0
4011,OG9803,612,0
4012,OG2286,639,0
4013,OG1407,451,0
4014,OG14609,182,0
4015,OG2081,1111,1
4016,OG4308,870,1
4017,OG7156,273,0
4018,OG4049,8524,0
4019,OG16115,54,0
4020,OG4092,1038,0
4021,OG12285,394,0
4022,OG1572,42,0
4023,OG8467,726,0
4024,OG15298,342,1
4025,OG7780,753,0
4026,OG6602,1897,0
4027,OG5747,394,1
4028,OG17090,71,0
4029,OG3304,612,1
4030,OG15948,40,1
4031,OG9546,262,3
4032,OG5882,213,1
4033,OG17455,60,0
4034,OG4502,528,0
4035,OG3466,1118,2
4036,OG6171,832,0
4037,OG1619,456,0
4038,OG9076,91,0
4039,OG10765,221,0
4040,OG9408,100,0
4041,OG18334,147,2
4042,OG5925,1238,0
4043,OG7218,535,0
4044,OG14499,238,0
4045,OG4248,212,1
4046,OG16649,278,1
4047,OG1905,441,1
4048,OG16792,251,1
4049,OG6133,2073,2
4050,OG2013,1025,0
4051,OG14357,754,0
4052,OG6220,1186,0
4053,OG8328,644,0
4054,OG2370,559,1
4055,OG7814,662,0
4056,OG2898,4811,2
4057,OG3546,225,1
4058,OG6202,323,0
4059,OG11618,212,1
4060,OG15347,156,0
4061,OG7952,173,0
4062,OG5595,256,0
4063,OG17039,194,0
4064,OG9979,139,0
4065,OG13225,172,0
4066,OG2856,294,0
4067,OG11343,86,0
4068,OG1508,316,0
4069,OG9760,309,0
4070,OG1613,8292,2
4071,OG7266,179,0
4072,OG13310,134,0
4073,OG17008,616,2
4074,OG8510,1417,2
4075,OG2065,900,0
4076,OG2745,5683,0
4077,OG8289,362,0
4078,OG17644,67,1
4079,OG16475,577,1
4080,OG11284,158,0
4081,OG3927,272,0
4082,OG3114,660,1
4083,OG11125,280,0
4084,OG5446,791,0
4085,OG14794,237,0
4086,OG15750,234,0
4087,OG17366,135,0
4088,OG9664,243,1
4089,OG17108,489,0
4090,OG1312,267,0
4091,OG1844,469,1
4092,OG3516,357,0
4093,OG9576,135,0
4094,OG7211,713,3
4095,OG16202,52,0
4096,OG14516,224,0
4097,OG5268,286,0
4098,OG9600,99,0
4099,OG14608,98,0
4100,OG3837,294,0
4101,OG10220,456,0
4102,OG11479,805,1
4103,OG14422,276,0
4104,OG8706,649,0
4105,OG15593,14,8
4106,OG4482,677,0
4107,OG1848,5690,0
4108,OG18630,35,0
4109,OG10690,454,0
4110,OG7960,696,1
4111,OG6758,107,0
4112,OG14032,116,0
4113,OG3573,1162,0
4114,OG6580,1224,0
4115,OG2802,7057,0
4116,OG10811,382,0
4117,OG6186,375,0
4118,OG14820,174,0
4119,OG15665,186,0
4120,OG16683,391,0
4121,OG2321,352,0
4122,OG5660,385,1
4123,OG1480,969,0
4124,OG16541,404,1
4125,OG5640,1457,0
4126,OG5713,526,0
4127,OG2009,4468,0
4128,OG9438,206,0
4129,OG7385,1635,0
4130,OG5979,245,0
4131,OG9633,302,0
4132,OG13488,3,5
4133,OG7250,151,0
4134,OG11817,212,0
4135,OG17617,41,0
4136,OG8744,98,2
4137,OG14010,497,1
4138,OG11580,229,0
4139,OG1213,492,0
4140,OG18262,145,1
4141,OG15286,556,1
4142,OG15243,323,0
4143,OG11615,50,0
4144,OG14970,309,0
4145,OG1396,2207,0
4146,OG2956,336,0
4147,OG4322,945,0
4148,OG3694,697,0
4149,OG5124,526,0
4150,OG8968,127,0
4151,OG3422,235,0
4152,OG14413,320,0
4153,OG9211,151,0
4154,OG4545,2141,0
4155,OG14900,137,1
4156,OG1739,815,1
4157,OG17975,93,0
4158,OG15730,171,0
4159,OG17585,244,1
4160,OG10807,444,0
4161,OG13045,383,1
4162,OG2523,5292,1
4163,OG2174,567,0
4164,OG4772,627,0
4165,OG7263,436,0
4166,OG3840,894,0
4167,OG14978,211,0
4168,OG11826,197,1
4169,OG7349,339,1
4170,OG11179,1122,0
4171,OG12705,184,0
4172,OG16068,238,1
4173,OG7130,1004,0
4174,OG1575,1073,0
4175,OG5928,403,0
4176,OG6516,1653,0
4177,OG3161,2634,0
4178,OG10859,464,1
4179,OG8747,249,2
4180,OG17222,116,0
4181,OG1745,5209,0
4182,OG2811,3852,0
4183,OG2621,1375,0
4184,OG6491,121,1
4185,OG4506,1084,1
4186,OG8084,243,0
4187,OG7379,353,0
4188,OG12972,51,0
4189,OG6343,410,0
4190,OG6726,515,0
4191,OG3818,938,0
4192,OG13787,308,0
4193,OG8231,371,2
4194,OG16717,74,0
4195,OG15114,329,0
4196,OG14883,393,0
4197,OG9237,706,0
4198,OG5690,188,0
4199,OG5269,1300,0
4200,OG7284,275,0
4201,OG12379,69,0
4202,OG8626,408,2
4203,OG15095,876,0
4204,OG11081,356,0
4205,OG1542,1082,0
4206,OG1370,656,0
4207,OG4031,113,0
4208,OG16732,100,0
4209,OG5855,533,1
4210,OG17182,176,0
4211,OG4798,295,0
4212,OG5861,2031,0
4213,OG8050,799,1
4214,OG3987,215,0
4215,OG2772,443,0
4216,OG4928,2223,1
4217,OG4771,3111,0
4218,OG7281,509,0
4219,OG13996,47,0
4220,OG6420,494,0
4221,OG4268,584,1
4222,OG3210,299,0
4223,OG5987,1432,1
4224,OG2950,882,0
4225,OG12992,274,1
4226,OG7980,464,0
4227,OG2457,888,0
4228,OG15415,83,1
4229,OG9749,146,0
4230,OG11030,225,0
4231,OG18195,258,0
4232,OG6073,267,0
4233,OG5115,380,0
4234,OG7544,194,0
4235,OG4391,3815,0
4236,OG6878,372,0
4237,OG7909,275,0
4238,OG1811,3000,0
4239,OG8670,266,0
4240,OG14724,329,0
4241,OG1858,1462,0
4242,OG4988,272,1
4243,OG1443,1286,0
4244,OG7096,201,0
4245,OG16965,33,2
4246,OG10454,313,0
4247,OG15048,78,0
4248,OG3589,202,0
4249,OG4521,136,1
4250,OG6276,78,0
4251,OG7455,63,0
4252,OG9987,441,2
4253,OG8732,564,0
4254,OG9640,624,0
4255,OG3581,751,0
4256,OG6773,611,1
4257,OG1296,547,1
4258,OG9362,455,0
4259,OG2004,555,0
4260,OG1911,6683,0
4261,OG6482,444,0
4262,OG3731,803,0
4263,OG10745,197,0
4264,OG17595,39,3
4265,OG6158,636,0
4266,OG7537,812,0
4267,OG12659,71,1
4268,OG16679,107,0
4269,OG15853,75,0
4270,OG11543,282,0
4271,OG5961,294,0
4272,OG5321,866,0
4273,OG12337,120,0
4274,OG12557,149,0
4275,OG7157,295,0
4276,OG4392,4505,1
4277,OG1830,1422,0
4278,OG1978,778,0
4279,OG12048,254,2
4280,OG3175,1470,0
4281,OG2304,187,0
4282,OG15078,267,0
4283,OG8532,236,0
4284,OG7500,283,0
4285,OG3390,482,0
4286,OG18445,81,3
4287,OG6346,443,0
4288,OG4465,106,1
4289,OG11732,107,0
4290,OG9978,754,1
4291,OG14053,67,0
4292,OG12695,100,2
4293,OG13041,236,0
4294,OG10183,54,0
4295,OG4665,385,1
4296,OG4079,249,0
4297,OG1215,725,0
4298,OG17393,82,0
4299,OG15456,123,0
4300,OG3137,487,0
4301,OG16631,185,1
4302,OG9181,155,1
4303,OG10939,278,1
4304,OG5367,859,0
4305,OG15433,307,0
4306,OG4179,988,0
4307,OG17003,162,0
4308,OG12136,585,0
4309,OG10344,505,0
4310,OG1453,2092,0
4311,OG12672,406,0
4312,OG4950,945,0
4313,OG1632,1165,0
4314,OG8962,108,0
4315,OG17527,140,0
4316,OG6102,294,1
4317,OG5488,1762,1
4318,OG3568,1099,0
4319,OG17083,104,0
4320,OG9752,205,0
4321,OG14058,351,0
4322,OG15236,58,0
4323,OG14800,332,0
4324,OG12764,243,0
4325,OG4274,1387,0
4326,OG5429,69,0
4327,OG7916,50,0
4328,OG18105,80,0
4329,OG17202,178,0
4330,OG8334,267,0
4331,OG6036,527,0
4332,OG7233,603,2
4333,OG18236,803,1
4334,OG15660,413,1
4335,OG3464,886,0
4336,OG5794,810,0
4337,OG12250,124,1
4338,OG7330,78,1
4339,OG6070,338,0
4340,OG17285,750,0
4341,OG17626,114,1
4342,OG2372,138,1
4343,OG3775,4884,0
4344,OG15452,59,1
4345,OG16191,53,0
4346,OG16734,229,1
4347,OG12608,360,0
4348,OG3344,814,1
4349,OG13209,38,0
4350,OG7835,213,1
4351,OG3146,2071,0
4352,OG14086,626,0
4353,OG2427,8392,0
4354,OG13593,164,0
4355,OG3801,327,1
4356,OG16370,168,0
4357,OG7142,1393,0
4358,OG13809,96,2
4359,OG10100,410,0
4360,OG4350,218,0
4361,OG13332,252,1
4362,OG2988,513,0
4363,OG13161,42,0
4364,OG6024,146,1
4365,OG6820,245,0
4366,OG6671,563,0
4367,OG13442,170,0
4368,OG9926,444,0
4369,OG13604,71,0
4370,OG2679,3877,0
4371,OG7023,2379,0
4372,OG10371,387,0
4373,OG6142,356,0
4374,OG17821,41,0
4375,OG5117,286,1
4376,OG11957,84,0
4377,OG4515,420,0
4378,OG3447,1065,0
4379,OG15026,210,0
4380,OG8618,305,0
4381,OG8101,106,1
4382,OG15960,135,0
4383,OG12354,87,0
4384,OG2522,351,2
4385,OG18169,92,0
4386,OG14051,179,1
4387,OG13354,77,0
4388,OG13843,269,0
4389,OG3100,1054,2
4390,OG5785,540,1
4391,OG6131,180,1
4392,OG3374,742,1
4393,OG7083,1175,0
4394,OG2087,201,0
4395,OG2234,5642,0
4396,OG5064,653,0
4397,OG10216,316,0
4398,OG8111,293,0
4399,OG12612,105,3
4400,OG3723,1033,0
4401,OG14568,830,0
4402,OG7337,935,1
4403,OG8156,68,1
4404,OG14602,180,0
4405,OG8415,1321,1
4406,OG5567,753,2
4407,OG2293,674,0
4408,OG12948,154,1
4409,OG14982,203,0
4410,OG4864,1862,0
4411,OG3441,772,1
4412,OG7006,105,0
4413,OG3112,283,0
4414,OG12454,8,0
4415,OG5048,266,1
4416,OG3257,324,1
4417,OG14367,88,0
4418,OG4425,588,0
4419,OG7854,355,0
4420,OG1159,198,3
4421,OG9807,1337,2
4422,OG5539,331,0
4423,OG10589,270,2
4424,OG14594,381,0
4425,OG14688,162,1
4426,OG3997,434,0
4427,OG3415,389,0
4428,OG5111,3421,0
4429,OG16161,194,0
4430,OG4477,464,0
4431,OG13794,458,0
4432,OG7230,623,1
4433,OG5731,500,1
4434,OG14764,236,0
4435,OG15962,264,0
4436,OG5174,303,0
4437,OG11930,323,0
4438,OG12328,157,0
4439,OG2602,1627,3
4440,OG11285,313,0
4441,OG5258,380,0
4442,OG1534,7594,0
4443,OG5354,2822,2
4444,OG9848,107,0
4445,OG4661,157,0
4446,OG16884,16,6
4447,OG14214,71,0
4448,OG1334,776,0
4449,OG15442,154,0
4450,OG11787,23,0
4451,OG18301,48,0
4452,OG2583,319,0
4453,OG5324,3912,0
4454,OG11476,429,0
4455,OG6377,266,0
4456,OG4450,915,0
4457,OG14515,733,0
4458,OG5581,641,0
4459,OG4657,746,0
4460,OG1891,6316,0
4461,OG7644,314,1
4462,OG13524,1234,0
4463,OG16482,163,0
4464,OG5199,389,0
4465,OG1281,5076,0
4466,OG2063,3089,0
4467,OG1490,7065,0
4468,OG7999,655,0
4469,OG10184,404,0
4470,OG3515,313,0
4471,OG11752,161,1
4472,OG8082,275,0
4473,OG8214,252,0
4474,OG18405,155,0
4475,OG12129,268,0
4476,OG4126,325,1
4477,OG14106,176,0
4478,OG5737,350,0
4479,OG9055,53,1
4480,OG5730,505,1
4481,OG4356,4543,0
4482,OG4345,417,0
4483,OG9551,327,0
4484,OG4558,1258,0
4485,OG4507,381,0
4486,OG11919,100,0
4487,OG8894,610,1
4488,OG16478,93,0
4489,OG5395,732,0
4490,OG2773,158,0
4491,OG9657,530,2
4492,OG17635,79,1
4493,OG14582,360,0
4494,OG6613,448,1
4495,OG5219,3779,0
4496,OG13648,294,0
4497,OG7129,442,1
4498,OG9357,299,1
4499,OG8211,137,1
4500,OG11845,331,0
4501,OG17910,82,0
4502,OG10435,211,0
4503,OG2655,329,0
4504,OG9218,454,0
4505,OG3508,875,1
4506,OG12903,45,0
4507,OG3237,123,0
4508,OG2797,231,0
4509,OG7563,568,0
4510,OG14353,204,1
4511,OG16338,86,1
4512,OG3560,1237,0
4513,OG7761,329,1
4514,OG5495,391,0
4515,OG10802,850,1
4516,OG16797,140,0
4517,OG4840,668,0
4518,OG11515,90,2
4519,OG9545,431,0
4520,OG11049,661,0
4521,OG18401,75,1
4522,OG8956,750,0
4523,OG12532,216,0
4524,OG4549,704,0
4525,OG7883,338,0
4526,OG16304,80,0
4527,OG16223,46,0
4528,OG10817,451,0
4529,OG9455,870,0
4530,OG7637,971,0
4531,OG13698,410,0
4532,OG8778,676,0
4533,OG16844,34,1
4534,OG18156,313,0
4535,OG14797,160,0
4536,OG11668,153,0
4537,OG4472,848,0
4538,OG2785,236,0
4539,OG17453,63,0
4540,OG4801,123,0
4541,OG10087,253,1
4542,OG11549,182,0
4543,OG5094,362,0
4544,OG2654,284,0
4545,OG3582,433,2
4546,OG11090,370,0
4547,OG15297,105,1
4548,OG8485,177,1
4549,OG7715,835,2
4550,OG2508,420,0
4551,OG4933,322,0
4552,OG17565,253,0
4553,OG16739,198,0
4554,OG1634,1653,0
4555,OG10304,204,0
4556,OG10088,30,4
4557,OG16428,94,0
4558,OG6554,251,1
4559,OG1676,7175,0
4560,OG6286,1852,0
4561,OG6265,467,0
4562,OG6983,343,0
4563,OG5024,291,0
4564,OG13906,105,0
4565,OG4385,903,0
4566,OG5177,5718,0
4567,OG3588,1076,0
4568,OG14776,813,0
4569,OG15514,58,0
4570,OG1618,734,1
4571,OG12576,404,0
4572,OG15086,328,0
4573,OG13038,233,0
4574,OG10990,77,1
4575,OG18095,202,0
4576,OG12215,431,1
4577,OG5407,1216,0
4578,OG6570,736,0
4579,OG16791,173,1
4580,OG1517,1125,1
4581,OG13864,127,0
4582,OG6555,1145,0
4583,OG4924,213,0
4584,OG6478,521,0
4585,OG3841,82,0
4586,OG14072,74,0
4587,OG3176,188,1
4588,OG2289,887,0
4589,OG10614,387,0
4590,OG9748,451,0
4591,OG10808,124,1
4592,OG3619,468,0
4593,OG10178,349,0
4594,OG7052,508,0
4595,OG1413,107,1
4596,OG7903,1123,0
4597,OG16308,43,0
4598,OG15010,94,1
4599,OG5840,755,0
4600,OG15191,73,0
4601,OG3055,3825,0
4602,OG16489,56,0
4603,OG16726,185,2
4604,OG4330,332,0
4605,OG8579,293,0
4606,OG1577,3980,0
4607,OG12090,14,0
4608,OG7843,260,0
4609,OG3598,457,0
4610,OG1757,191,0
4611,OG2609,798,1
4612,OG15570,28,3
4613,OG14189,145,0
4614,OG4911,387,0
4615,OG7201,490,0
4616,OG9621,174,0
4617,OG14702,568,0
4618,OG2585,269,0
4619,OG1669,126,0
4620,OG13364,79,0
4621,OG17014,301,2
4622,OG15846,57,0
4623,OG3174,252,0
4624,OG4417,933,0
4625,OG2187,447,0
4626,OG5333,148,0
4627,OG6506,269,1
4628,OG1516,334,1
4629,OG8841,64,1
4630,OG3849,468,1
4631,OG7090,560,0
4632,OG5521,166,0
4633,OG7840,890,0
4634,OG5668,248,1
4635,OG16249,456,0
4636,OG11509,61,1
4637,OG13729,411,0
